Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,43.229696,[ 9 26] ; [124  28],[24.89304813 10.10695187] ; [108.10695187  43.89304813],1
p8,1,0.160302,1.97138,[ 7 27] ; [ 49 100],[10.40437158 23.59562842] ; [ 45.59562842 103.40437158],0
b5,1,0.19969,1.644642,[18 17] ; [96 56],[21.3368984 13.6631016] ; [92.6631016 59.3368984],0
d5,1,0.211387,1.561902,[21 14] ; [107  44],[24.08602151 10.91397849] ; [103.91397849  47.08602151],0
v3,1,0.214647,1.539805,[ 7 28] ; [ 44 100],[ 9.97206704 25.02793296] ; [ 41.02793296 102.97206704],0
n2,1,0.226945,1.459908,[7 8] ; [37 21],[9.04109589 5.95890411] ; [34.95890411 23.04109589],0
a5,1,0.257099,1.284311,[18 17] ; [94 58],[20.96256684 14.03743316] ; [91.03743316 60.96256684],0
s5,1,0.377653,0.778328,[ 4 31] ; [ 26 122],[ 5.73770492 29.26229508] ; [ 24.26229508 123.73770492],0
a2,1,0.408557,0.682995,[ 5 30] ; [ 31 121],[ 6.73796791 28.26203209] ; [ 29.26203209 122.73796791],0
p5,1,0.486178,0.484975,[ 1 33] ; [  9 143],[ 1.82795699 32.17204301] ; [  8.17204301 143.82795699],0
a4,1,0.490398,0.475653,[12 22] ; [63 88],[13.78378378 20.21621622] ; [61.21621622 89.78378378],0
b3,1,0.520606,0.412694,[ 6 17] ; [33 67],[ 7.29268293 15.70731707] ; [31.70731707 68.29268293],0
b2,1,0.520606,0.412694,[ 6 17] ; [33 67],[ 7.29268293 15.70731707] ; [31.70731707 68.29268293],0
d4,1,0.570248,0.322268,[24 11] ; [110  40],[25.35135135  9.64864865] ; [108.64864865  41.35135135],0
s1,1,0.578078,0.309352,[ 3 32] ; [  9 141],[ 2.27027027 32.72972973] ; [  9.72972973 140.27027027],0
a3,1,0.607468,0.263878,[19 15] ; [91 59],[20.32608696 13.67391304] ; [89.67391304 60.32608696],0
p1,1,0.691381,0.157594,[ 3 32] ; [ 10 140],[ 2.45945946 32.54054054] ; [ 10.54054054 139.45945946],0
a8,1,0.691564,0.157398,[ 4 30] ; [ 20 119],[ 4.71676301 29.28323699] ; [ 19.28323699 119.71676301],0
b1,1,0.716555,0.131818,[18 17] ; [73 79],[17.03208556 17.96791444] ; [73.96791444 78.03208556],0
a7,1,0.734418,0.115094,[20 15] ; [91 60],[20.88709677 14.11290323] ; [90.11290323 60.88709677],0
p12,1,0.749093,0.102294,[ 1 34] ; [  3 148],[ 0.75268817 34.24731183] ; [  3.24731183 147.75268817],0
n5,1,0.81304,0.055935,[18 17] ; [81 70],[18.62903226 16.37096774] ; [80.37096774 70.62903226],0
n4,1,0.819907,0.051831,[22 13] ; [98 53],[22.58064516 12.41935484] ; [97.41935484 53.58064516],0
d2,1,0.83312,0.044395,[17 17] ; [72 78],[16.44565217 17.55434783] ; [72.55434783 77.44565217],0
n1,1,0.920971,0.009843,[6 9] ; [22 35],[5.83333333 9.16666667] ; [22.16666667 34.83333333],0
b4,1,0.931679,0.00735,[21 14] ; [90 62],[20.77540107 14.22459893] ; [90.22459893 61.77540107],0
u4,1,0.940548,0.005562,[ 1 34] ; [  4 148],[ 0.93582888 34.06417112] ; [  4.06417112 147.93582888],0
a6,1,0.96556,0.001864,[21 14] ; [90 61],[20.88709677 14.11290323] ; [90.11290323 60.88709677],0
