Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.0,83.82069,[233 219] ; [237  42],[290.61559508 161.38440492] ; [179.38440492  99.61559508],1
p4,1,0.0,77.213079,[224 233] ; [231  53],[280.61403509 176.38596491] ; [174.38596491 109.61403509],1
p8,1,0.0,51.265094,[198 257] ; [199  83],[245.09497965 209.90502035] ; [151.90502035 130.09497965],1
p3,1,0.0,43.185531,[190 269] ; [188  96],[233.51547779 225.48452221] ; [144.48452221 139.51547779],1
s7,1,0.0,34.048138,[185 257] ; [175  97],[222.85714286 219.14285714] ; [137.14285714 134.85714286],1
s8,1,0.0,26.160879,[174 284] ; [162 121],[207.67611336 250.32388664] ; [128.32388664 154.67611336],1
p5,1,0.0,25.819861,[ 34 422] ; [ 57 227],[ 56.07567568 399.92432432] ; [ 34.92432432 249.07567568],1
p1,1,2.8e-05,17.518878,[ 25 434] ; [ 41 243],[ 40.77254374 418.22745626] ; [ 25.22745626 258.77254374],1
s5,1,4.8e-05,16.54496,[133 315] ; [121 150],[158.26425591 289.73574409] ; [ 95.73574409 175.26425591],1
n4,1,7.7e-05,15.62764,[348 111] ; [249  35],[368.80619112  90.19380888] ; [228.19380888  55.80619112],1
s2,1,7.8e-05,15.614369,[209 247] ; [172 111],[235.09607578 220.90392422] ; [145.90392422 137.09607578],1
v1,1,0.000373,12.662177,[217 228] ; [175 106],[240.27548209 204.72451791] ; [151.72451791 129.27548209],1
p2,1,0.000891,11.040389,[368  91] ; [254  30],[384.25033647  74.74966353] ; [237.74966353  46.25033647],1
p9,1,0.001026,10.779422,[372  79] ; [258  25],[387.09809264  63.90190736] ; [242.90190736  40.09809264],0
p12,1,0.00117,10.536922,[ 27 432] ; [ 36 247],[ 38.97169811 420.02830189] ; [ 24.02830189 258.97169811],0
s6,1,0.001553,10.014638,[291 162] ; [209  68],[310.2739726 142.7260274] ; [189.7260274  87.2739726],0
a1,1,0.006117,7.515399,[ 15 446] ; [ 22 262],[ 22.89530201 438.10469799] ; [ 14.10469799 269.89530201],0
b3,1,0.007894,7.057408,[ 91 176] ; [86 99],[104.55530973 162.44469027] ; [ 72.44469027 112.55530973],0
b2,1,0.007894,7.057408,[ 91 176] ; [86 99],[104.55530973 162.44469027] ; [ 72.44469027 112.55530973],0
d1,1,0.011846,6.333783,[259 202] ; [186  98],[275.36241611 185.63758389] ; [169.63758389 114.36241611],0
u1,1,0.013457,6.107969,[ 75 386] ; [ 67 217],[ 87.86845638 373.13154362] ; [ 54.13154362 229.86845638],0
a4,1,0.017181,5.67774,[194 265] ; [145 138],[209.70485175 249.29514825] ; [129.29514825 153.70485175],0
r2,1,0.019366,5.468194,[435  24] ; [275   5],[440.98782138  18.01217862] ; [269.01217862  10.98782138],0
a5,1,0.022112,5.236914,[327 134] ; [223  61],[340.33557047 120.66442953] ; [209.66442953  74.33557047],0
d3,1,0.023621,5.122277,[304 157] ; [209  74],[317.86693548 143.13306452] ; [195.13306452  87.86693548],0
a3,1,0.028998,4.767757,[314 145] ; [214  68],[327.06072874 131.93927126] ; [200.93927126  81.06072874],0
p10,1,0.031231,4.640212,[368  88] ; [244  37],[378.65943012  77.34056988] ; [233.34056988  47.65943012],0
r4,1,0.035538,4.419156,[419  42] ; [270  14],[426.34765101  34.65234899] ; [262.65234899  21.34765101],0
n5,1,0.041053,4.173838,[356 103] ; [237  46],[366.82884097  92.17115903] ; [226.17115903  56.82884097],0
d4,1,0.064949,3.406271,[367  93] ; [241  42],[376.41991925  83.58008075] ; [231.58008075  51.41991925],0
s3,1,0.097132,2.752022,[239 214] ; [167 116],[249.88858696 203.11141304] ; [156.11141304 126.88858696],0
u3,1,0.109828,2.5567,[74 72] ; [43 26],[79.45116279 66.54883721] ; [37.54883721 31.45116279],0
d2,1,0.11852,2.436768,[217 242] ; [151 133],[227.33781965 231.66218035] ; [140.66218035 143.33781965],0
p11,1,0.145674,2.116978,[363  98] ; [236  48],[370.65637584  90.34362416] ; [228.34362416  55.65637584],0
s1,1,0.166524,1.913965,[ 11 442] ; [ 12 270],[ 14.1755102 438.8244898] ; [  8.8244898 273.1755102],0
a2,1,0.180955,1.789761,[105 356] ; [ 77 207],[112.62013423 348.37986577] ; [ 69.37986577 214.62013423],0
b1,1,0.184216,1.763279,[158 303] ; [111 173],[166.45503356 294.54496644] ; [102.54496644 181.45503356],0
u4,1,0.187089,1.740394,[  9 452] ; [ 10 274],[ 11.75704698 449.24295302] ; [  7.24295302 276.75704698],0
b5,1,0.244604,1.353864,[286 175] ; [164 120],[278.45637584 182.54362416] ; [171.54362416 112.45637584],0
d5,1,0.279529,1.169378,[366  95] ; [233  49],[371.65410498  89.34589502] ; [227.34589502  54.65410498],0
v2,1,0.280016,1.167012,[239 201] ; [163 116],[246.00834492 193.99165508] ; [155.99165508 123.00834492],0
n1,1,0.295239,1.095575,[38 72] ; [24 32],[41.08433735 68.91566265] ; [20.91566265 35.08433735],0
r1,1,0.304298,1.055265,[365  93] ; [235  49],[370.35040431  87.64959569] ; [229.64959569  54.35040431],0
n2,1,0.333312,0.935987,[85 26] ; [39 17],[82.41916168 28.58083832] ; [41.58083832 14.41916168],0
v3,1,0.366779,0.814548,[175 269] ; [119 159],[180.79778393 263.20221607] ; [113.20221607 164.79778393],0
u2,1,0.378845,0.774448,[71 73] ; [39 31],[74.01869159 69.98130841] ; [35.98130841 34.01869159],0
a8,1,0.450995,0.568149,[ 54 363] ; [ 39 221],[ 57.28360414 359.71639586] ; [ 35.71639586 224.28360414],0
a6,1,0.461943,0.541183,[315 146] ; [186  97],[310.43145161 150.56854839] ; [190.56854839  92.43145161],0
r3,1,0.480771,0.497114,[437  23] ; [272  11],[438.95020188  21.04979812] ; [270.04979812  12.95020188],0
a7,1,0.521699,0.410532,[331 129] ; [209  73],[334.77088949 125.22911051] ; [205.22911051  76.77088949],0
s4,1,0.750354,0.101234,[ 78 379] ; [ 50 228],[ 79.58639456 377.41360544] ; [ 48.41360544 229.58639456],0
n3,1,0.768675,0.0865,[79 33] ; [40 15],[79.80838323 32.19161677] ; [39.19161677 15.80838323],0
b4,1,0.914922,0.011413,[266 195] ; [165 119],[266.69932886 194.30067114] ; [164.30067114 119.69932886],0
