Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,3e-06,22.082622,[62 33] ; [19 49],[47.20858896 47.79141104] ; [33.79141104 34.20858896],1
p2,1,0.000661,11.597004,[89  5] ; [52 16],[81.81481481 12.18518519] ; [59.18518519  8.81481481],1
p7,1,0.000816,11.205541,[75 18] ; [37 29],[65.50943396 27.49056604] ; [46.49056604 19.50943396],1
n5,1,0.003862,8.34762,[80 14] ; [44 23],[72.39751553 21.60248447] ; [51.60248447 15.39751553],0
p6,1,0.00491,7.912367,[47 47] ; [18 47],[38.42767296 55.57232704] ; [26.57232704 38.42767296],0
s1,1,0.011607,6.369871,[ 2 91] ; [ 8 59],[ 5.8125 87.1875] ; [ 4.1875 62.8125],0
p8,1,0.020805,5.343038,[58 36] ; [29 38],[50.79503106 43.20496894] ; [36.20496894 30.79503106],0
p5,1,0.022974,5.170488,[19 75] ; [ 5 63],[13.92592593 80.07407407] ; [10.07407407 57.92592593],0
s4,1,0.034852,4.452433,[16 79] ; [21 47],[21.56441718 73.43558282] ; [15.43558282 52.56441718],0
a2,1,0.067475,3.343406,[10 85] ; [ 2 66],[ 6.99386503 88.00613497] ; [ 5.00613497 62.99386503],0
n6,1,0.091728,2.843788,[83 12] ; [51 15],[79.06832298 15.93167702] ; [54.93167702 11.06832298],0
u3,1,0.106,2.612863,[17 11] ; [18  4],[19.6  8.4] ; [15.4  6.6],0
v4,1,0.110848,2.54209,[91  3] ; [60  6],[88.7125  5.2875] ; [62.2875  3.7125],0
d3,1,0.123938,2.366832,[45 50] ; [24 44],[40.21472393 54.78527607] ; [28.78527607 39.21472393],0
a1,1,0.171684,1.868174,[ 1 94] ; [ 3 65],[ 2.33128834 92.66871166] ; [ 1.66871166 66.33128834],0
p10,1,0.219677,1.506481,[81 13] ; [52 14],[78.1375 15.8625] ; [54.8625 11.1375],0
a4,1,0.223422,1.482256,[26 69] ; [13 55],[22.73006135 72.26993865] ; [16.26993865 51.73006135],0
n1,1,0.234165,1.415385,[15 11] ; [ 8 12],[13. 13.] ; [10. 10.],0
b4,1,0.30803,1.039105,[51 44] ; [31 37],[47.79141104 47.20858896] ; [34.20858896 33.79141104],0
u2,1,0.364346,0.822857,[19  9] ; [11  9],[17.5 10.5] ; [12.5  7.5],0
n2,1,0.365515,0.818854,[20  7] ; [17  3],[21.25531915  5.74468085] ; [15.74468085  4.25531915],0
d5,1,0.369323,0.805942,[57 38] ; [36 32],[54.20245399 40.79754601] ; [38.79754601 29.20245399],0
u1,1,0.386409,0.750212,[ 4 91] ; [ 5 63],[ 5.24539877 89.75460123] ; [ 3.75460123 64.24539877],0
p9,1,0.438353,0.600589,[82 13] ; [54 12],[80.2484472 14.7515528] ; [55.7515528 10.2484472],0
s2,1,0.466182,0.531011,[59 36] ; [46 22],[61.19631902 33.80368098] ; [43.80368098 24.19631902],0
d2,1,0.478997,0.501146,[18 77] ; [10 58],[16.3190184 78.6809816] ; [11.6809816 56.3190184],0
r1,1,0.508685,0.436772,[69 25] ; [53 15],[70.79012346 23.20987654] ; [51.20987654 16.79012346],0
r2,1,0.512947,0.428052,[84 10] ; [61  5],[85.1875  8.8125] ; [59.8125  6.1875],0
n3,1,0.536805,0.381494,[18  9] ; [15  5],[18.95744681  8.04255319] ; [14.04255319  5.95744681],0
a6,1,0.564048,0.332743,[56 39] ; [37 31],[54.20245399 40.79754601] ; [38.79754601 29.20245399],0
v3,1,0.593554,0.284828,[39 55] ; [25 42],[37.36645963 56.63354037] ; [26.63354037 40.36645963],0
p12,1,0.603942,0.269091,[ 6 88] ; [ 3 64],[ 5.25465839 88.74534161] ; [ 3.74534161 63.25465839],0
s3,1,0.606766,0.264911,[63 32] ; [47 20],[64.50617284 30.49382716] ; [45.49382716 21.50617284],0
a8,1,0.671393,0.179977,[16 73] ; [10 55],[15.02597403 73.97402597] ; [10.97402597 54.02597403],0
a3,1,0.69427,0.154501,[67 28] ; [46 22],[65.85889571 29.14110429] ; [47.14110429 20.85889571],0
a5,1,0.734261,0.115235,[59 36] ; [44 24],[60.03067485 34.96932515] ; [42.96932515 25.03067485],0
r3,1,0.755308,0.097124,[89  6] ; [61  5],[88.50931677  6.49068323] ; [61.49068323  4.50931677],0
v1,1,0.756875,0.095844,[51 43] ; [38 29],[51.96273292 42.03726708] ; [37.03726708 29.96273292],0
s5,1,0.781,0.077293,[37 55] ; [28 38],[37.84810127 54.15189873] ; [27.15189873 38.84810127],0
p11,1,0.78576,0.073886,[73 22] ; [51 17],[72.26993865 22.73006135] ; [51.73006135 16.26993865],0
s6,1,0.80251,0.06255,[74 19] ; [53 15],[73.36024845 19.63975155] ; [53.63975155 14.36024845],0
v2,1,0.809463,0.058138,[47 45] ; [35 31],[47.74683544 44.25316456] ; [34.25316456 31.74683544],0
n4,1,0.814634,0.054968,[72 22] ; [51 17],[71.37037037 22.62962963] ; [51.62962963 16.37037037],0
b1,1,0.838695,0.041438,[39 56] ; [29 39],[39.63190184 55.36809816] ; [28.36809816 39.63190184],0
s8,1,0.856179,0.032848,[60 35] ; [42 26],[59.44785276 35.55214724] ; [42.55214724 25.44785276],0
p1,1,0.879568,0.022957,[ 9 85] ; [ 7 61],[ 9.28395062 84.71604938] ; [ 6.71604938 61.28395062],0
b5,1,0.92678,0.008445,[51 44] ; [37 31],[51.28834356 43.71165644] ; [36.71165644 31.28834356],0
d4,1,0.964776,0.00195,[59 36] ; [42 26],[58.86503067 36.13496933] ; [42.13496933 25.86503067],0
a7,1,0.969835,0.00143,[57 38] ; [41 27],[57.11656442 37.88343558] ; [40.88343558 27.11656442],0
r4,1,0.995611,3e-05,[81 14] ; [58 10],[81.01226994 13.98773006] ; [57.98773006 10.01226994],0
b2,1,0.997117,1.3e-05,[27 37] ; [19 26],[27.00917431 36.99082569] ; [18.99082569 26.00917431],0
b3,1,0.997117,1.3e-05,[27 37] ; [19 26],[27.00917431 36.99082569] ; [18.99082569 26.00917431],0
