Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d5,1,0.0,102.678049,[23 44] ; [291  36],[53.39593909 13.60406091] ; [260.60406091  66.39593909],1
d1,1,0.0,96.62446,[ 4 63] ; [231  96],[39.96192893 27.03807107] ; [195.03807107 131.96192893],1
d3,1,0.0,66.054453,[18 49] ; [253  74],[46.08375635 20.91624365] ; [224.91624365 102.08375635],1
a3,1,0.0,38.845899,[26 40] ; [252  73],[46.9258312 19.0741688] ; [231.0741688  93.9258312],1
d2,1,4e-06,21.188686,[14 53] ; [169 158],[31.11928934 35.88071066] ; [151.88071066 175.11928934],1
a5,1,2.3e-05,17.921757,[38 29] ; [264  63],[51.35532995 15.64467005] ; [250.64467005  76.35532995],1
a4,1,0.000323,12.932273,[14 52] ; [147 179],[27.10714286 38.89285714] ; [133.89285714 192.10714286],1
r1,1,0.000323,12.930443,[45 22] ; [278  47],[55.20663265 11.79336735] ; [267.79336735  57.20663265],1
n6,1,0.000932,10.957768,[49 18] ; [287  37],[57.57544757  9.42455243] ; [278.42455243  45.57544757],1
s2,1,0.001042,10.751401,[19 48] ; [163 161],[31.18670077 35.81329923] ; [150.81329923 173.18670077],0
p1,1,0.001204,10.484573,[16 50] ; [ 32 292],[ 8.12307692 57.87692308] ; [ 39.87692308 284.12307692],0
p4,1,0.001791,9.752271,[37 30] ; [242  84],[47.5648855 19.4351145] ; [231.4351145  94.5648855],0
r4,1,0.001985,9.563546,[55 12] ; [306  21],[61.38832487  5.61167513] ; [299.61167513  27.38832487],0
u1,1,0.002201,9.373864,[ 2 65] ; [ 58 269],[10.20304569 56.79695431] ; [ 49.79695431 277.20304569],0
r3,1,0.005084,7.849363,[59  8] ; [314  12],[63.59033079  3.40966921] ; [309.40966921  16.59033079],0
v1,1,0.007028,7.265916,[29 37] ; [198 122],[38.8134715 27.1865285] ; [188.1865285 131.8134715],0
a2,1,0.008685,6.886426,[ 6 61] ; [ 76 251],[13.94416244 53.05583756] ; [ 68.05583756 258.94416244],0
u3,1,0.015138,5.900325,[15 26] ; [44 29],[21.21929825 19.78070175] ; [37.78070175 35.21929825],0
s6,1,0.018207,5.57613,[35 32] ; [215 104],[43.39378238 23.60621762] ; [206.60621762 112.39378238],0
p2,1,0.018882,5.512407,[54 12] ; [298  28],[59.26530612  6.73469388] ; [292.73469388  33.26530612],0
s8,1,0.019346,5.469991,[23 44] ; [162 162],[31.70076726 35.29923274] ; [153.29923274 170.70076726],0
r2,1,0.028436,4.801428,[59  7] ; [308  13],[62.58914729  3.41085271] ; [304.41085271  16.58914729],0
s3,1,0.031951,4.601122,[26 38] ; [178 144],[33.8238342 30.1761658] ; [170.1761658 151.8238342],0
p10,1,0.033421,4.524104,[51 15] ; [283  41],[56.52307692  9.47692308] ; [277.47692308  46.52307692],0
s7,1,0.069216,3.301516,[24 39] ; [157 153],[30.57104558 32.42895442] ; [150.42895442 159.57104558],0
p9,1,0.086308,2.941926,[55 12] ; [290  34],[59.11764706  7.88235294] ; [285.88235294  38.11764706],0
a7,1,0.100812,2.692643,[45 22] ; [250  76],[50.29262087 16.70737913] ; [244.70737913  81.29262087],0
n4,1,0.108109,2.581646,[48 19] ; [263  64],[52.8857868 14.1142132] ; [258.1142132  68.8857868],0
a1,1,0.109388,2.563041,[ 1 66] ; [ 21 306],[ 3.74111675 63.25888325] ; [ 18.25888325 308.74111675],0
u2,1,0.119916,2.418417,[19 22] ; [46 29],[22.97413793 18.02586207] ; [42.02586207 32.97413793],0
b4,1,0.12849,2.31066,[33 34] ; [194 133],[38.60152284 28.39847716] ; [188.39847716 138.60152284],0
v2,1,0.13832,2.196549,[34 30] ; [201 118],[39.2689295 24.7310705] ; [195.7310705 123.2689295],0
a8,1,0.147792,2.09489,[ 6 54] ; [ 52 244],[ 9.7752809 50.2247191] ; [ 48.2247191 247.7752809],0
n5,1,0.157641,1.996709,[47 20] ; [254  71],[51.44642857 15.55357143] ; [249.55357143  75.44642857],0
b1,1,0.165403,1.924122,[30 37] ; [117 210],[24.99746193 42.00253807] ; [122.00253807 204.99746193],0
p3,1,0.17002,1.882768,[35 31] ; [203 124],[39.96946565 26.03053435] ; [198.03053435 128.96946565],0
s5,1,0.188783,1.727091,[18 49] ; [112 206],[22.62337662 44.37662338] ; [107.37662338 210.62337662],0
n3,1,0.206667,1.594626,[11  3] ; [32 21],[8.98507463 5.01492537] ; [34.01492537 18.98507463],0
p7,1,0.212842,1.551987,[49 17] ; [260  61],[52.69767442 13.30232558] ; [256.30232558  64.69767442],0
n2,1,0.227772,1.454721,[9 5] ; [43 11],[10.70588235  3.29411765] ; [41.29411765 12.70588235],0
b2,1,0.259811,1.269765,[11 25] ; [ 83 122],[14.04149378 21.95850622] ; [ 79.95850622 125.04149378],0
b3,1,0.259811,1.269765,[11 25] ; [ 83 122],[14.04149378 21.95850622] ; [ 79.95850622 125.04149378],0
p11,1,0.26482,1.243386,[54 13] ; [281  46],[56.96700508 10.03299492] ; [278.03299492  48.96700508],0
a6,1,0.320732,0.98596,[41 26] ; [220 106],[44.49618321 22.50381679] ; [216.50381679 109.49618321],0
p6,1,0.327077,0.960437,[26 41] ; [146 176],[29.62467866 37.37532134] ; [142.37532134 179.62467866],0
p5,1,0.499862,0.455229,[10 56] ; [ 61 266],[11.92366412 54.07633588] ; [ 59.07633588 267.92366412],0
b5,1,0.513371,0.42719,[40 27] ; [181 146],[37.58121827 29.41878173] ; [183.41878173 143.58121827],0
v3,1,0.534978,0.384927,[27 38] ; [145 172],[29.26701571 35.73298429] ; [142.73298429 174.26701571],0
p12,1,0.710725,0.137554,[ 6 61] ; [ 34 291],[ 6.83673469 60.16326531] ; [ 33.16326531 291.83673469],0
v4,1,0.723886,0.1248,[62  3] ; [313  12],[62.5  2.5] ; [312.5  12.5],0
n1,1,0.8263,0.048158,[6 8] ; [21 32],[5.64179104 8.35820896] ; [21.35820896 31.64179104],0
s1,1,0.903747,0.014624,[ 2 64] ; [  9 317],[ 1.85204082 64.14795918] ; [  9.14795918 316.85204082],0
