Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,92.394576,[ 62 215] ; [221 145],[121.91446345 155.08553655] ; [161.08553655 204.91446345],1
v1,1,0.0,41.617303,[118 160] ; [249 118],[158.17984496 119.82015504] ; [208.82015504 158.17984496],1
r3,1,6e-06,20.399633,[255  28] ; [365   7],[267.8778626  15.1221374] ; [352.1221374  19.8778626],1
p9,1,0.000347,12.797594,[219  61] ; [326  42],[235.49382716  44.50617284] ; [309.50617284  58.49382716],1
p10,1,0.000355,12.754988,[213  69] ; [319  50],[230.4516129  51.5483871] ; [301.5483871  67.4516129],1
p3,1,0.000468,12.237762,[130 152] ; [221 148],[152.04608295 129.95391705] ; [198.95391705 170.04608295],1
p7,1,0.000756,11.346598,[160 120] ; [254 109],[180.27993779  99.72006221] ; [233.72006221 129.27993779],1
d4,1,0.001032,10.770056,[217  65] ; [322  49],[232.76875957  49.23124043] ; [306.23124043  64.76875957],0
s8,1,0.001775,9.769041,[112 171] ; [191 177],[131.71889401 151.28110599] ; [171.28110599 196.71889401],0
d1,1,0.002074,9.483118,[158 126] ; [252 122],[176.96048632 107.03951368] ; [233.03951368 140.96048632],0
a5,1,0.002806,8.929394,[207  77] ; [308  65],[222.61796043  61.38203957] ; [292.38203957  80.61796043],0
r4,1,0.002822,8.919074,[255  29] ; [358  16],[264.5775076  19.4224924] ; [348.4224924  25.5775076],0
n6,1,0.004232,8.18133,[238  45] ; [339  32],[249.68042813  33.31957187] ; [327.31957187  43.68042813],0
r1,1,0.004477,8.079367,[224  59] ; [326  47],[237.27134146  45.72865854] ; [312.72865854  60.27134146],0
n3,1,0.006314,7.458538,[42 25] ; [49  9],[48.776 18.224] ; [42.224 15.776],0
s7,1,0.008578,6.90871,[130 139] ; [208 145],[146.17684887 122.82315113] ; [191.82315113 161.17684887],0
s1,1,0.009567,6.713754,[ 16 264] ; [  7 360],[  9.95363215 270.04636785] ; [ 13.04636785 353.95363215],0
d2,1,0.012932,6.178403,[133 148] ; [212 159],[148.68865031 132.31134969] ; [196.31134969 174.68865031],0
d5,1,0.013112,6.153888,[221  61] ; [320  53],[232.91908397  49.08091603] ; [308.08091603  64.91908397],0
a7,1,0.016432,5.756022,[191  93] ; [281  90],[204.65343511  79.34656489] ; [267.34656489 103.65343511],0
p11,1,0.018082,5.588154,[215  69] ; [311  63],[227.02735562  56.97264438] ; [298.97264438  75.02735562],0
a3,1,0.01866,5.53311,[197  85] ; [290  82],[209.99082569  72.00917431] ; [277.00917431  94.99082569],0
d3,1,0.019957,5.415649,[183 100] ; [272 100],[196.58778626  86.41221374] ; [258.41221374 113.58778626],0
s4,1,0.039347,4.245825,[ 49 229] ; [ 44 326],[ 39.89814815 238.10185185] ; [ 53.10185185 316.89814815],0
s2,1,0.047492,3.927868,[135 147] ; [205 163],[147.50769231 134.49230769] ; [192.49230769 175.50769231],0
u1,1,0.054558,3.695531,[ 48 236] ; [ 86 288],[ 57.83586626 226.16413374] ; [ 76.16413374 297.83586626],0
p4,1,0.054568,3.695224,[165 118] ; [241 126],[176.76615385 106.23384615] ; [229.23384615 137.76615385],0
n2,1,0.056269,3.644082,[48 23] ; [47 10],[52.6953125 18.3046875] ; [42.3046875 14.6953125],0
b1,1,0.075869,3.151247,[125 159] ; [139 235],[113.94528875 170.05471125] ; [150.05471125 223.94528875],0
p2,1,0.078003,3.106024,[227  55] ; [317  53],[235.28834356  46.71165644] ; [308.71165644  61.28834356],0
a6,1,0.079944,3.06603,[184  99] ; [265 106],[194.29204893  88.70795107] ; [254.70795107 116.29204893],0
p6,1,0.094757,2.791651,[104 179] ; [157 206],[114.33900929 168.66099071] ; [146.66099071 216.33900929],0
p12,1,0.100287,2.700977,[ 18 263] ; [ 37 332],[ 23.77692308 257.22307692] ; [ 31.22307692 337.77692308],0
p8,1,0.108721,2.572716,[141 141] ; [204 158],[151.07142857 130.92857143] ; [193.92857143 168.07142857],0
s5,1,0.118397,2.438402,[ 87 187] ; [134 221],[ 96.27027027 177.72972973] ; [124.72972973 230.27027027],0
a8,1,0.125034,2.353105,[ 34 228] ; [ 58 272],[ 40.71621622 221.28378378] ; [ 51.28378378 278.71621622],0
a2,1,0.14829,2.089757,[ 67 217] ; [107 267],[ 75.10030395 208.89969605] ; [ 98.89969605 275.10030395],0
v4,1,0.185848,1.750225,[268  15] ; [360  12],[271.33435115  11.66564885] ; [356.66564885  15.33435115],0
u4,1,0.191984,1.702325,[  4 280] ; [ 11 363],[  6.47416413 277.52583587] ; [  8.52583587 365.47416413],0
s6,1,0.377801,0.777844,[182  94] ; [252 112],[187.1625  88.8375] ; [246.8375 117.1625],0
a1,1,0.41783,0.656409,[ 14 270] ; [ 24 350],[ 16.40121581 267.59878419] ; [ 21.59878419 352.40121581],0
u2,1,0.472029,0.517221,[44 43] ; [46 36],[46.33136095 40.66863905] ; [43.66863905 38.33136095],0
n1,1,0.474273,0.512004,[34 35] ; [24 32],[32.016 36.984] ; [25.984 30.016],0
b4,1,0.478682,0.501864,[160 124] ; [221 153],[164.443769 119.556231] ; [216.556231 157.443769],0
p5,1,0.481499,0.495466,[ 40 240] ; [ 46 325],[ 36.98924731 243.01075269] ; [ 49.01075269 321.98924731],0
b2,1,0.595963,0.281128,[ 67 110] ; [ 99 146],[ 69.62559242 107.37440758] ; [ 96.37440758 148.62559242],0
b3,1,0.595963,0.281128,[ 67 110] ; [ 99 146],[ 69.62559242 107.37440758] ; [ 96.37440758 148.62559242],0
a4,1,0.685278,0.164245,[136 145] ; [186 186],[138.56355283 142.43644717] ; [183.43644717 188.56355283],0
p1,1,0.709142,0.139136,[ 29 253] ; [ 35 337],[ 27.59633028 254.40366972] ; [ 36.40366972 335.59633028],0
n5,1,0.822933,0.050075,[244  40] ; [321  50],[244.97709924  39.02290076] ; [320.02290076  50.97709924],0
s3,1,0.833817,0.04402,[160 120] ; [211 153],[161.30434783 118.69565217] ; [209.69565217 154.30434783],0
u3,1,0.913734,0.011735,[49 38] ; [48 36],[49.35087719 37.64912281] ; [47.64912281 36.35087719],0
b5,1,0.975499,0.000943,[169 115] ; [223 151],[169.19148936 114.80851064] ; [222.80851064 151.19148936],0
