Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p6,1,0.0,28.680998,[ 87 245] ; [25 11],[101.04347826 230.95652174] ; [10.95652174 25.04347826],1
p12,1,1e-06,24.826903,[ 11 323] ; [ 8 27],[ 17.19783198 316.80216802] ; [ 1.80216802 33.19783198],1
p1,1,2e-06,22.982479,[ 22 312] ; [11 25],[ 29.78918919 304.21081081] ; [ 3.21081081 32.78918919],1
s5,1,5e-06,21.024411,[ 77 248] ; [21 14],[ 88.47222222 236.52777778] ; [ 9.52777778 25.47222222],1
p4,1,1.1e-05,19.302203,[147 188] ; [29  6],[159.35135135 175.64864865] ; [16.64864865 18.35135135],1
p3,1,0.000136,14.553573,[132 205] ; [26 10],[142.75067024 194.24932976] ; [15.24932976 20.75067024],1
p8,1,0.000305,13.037943,[141 192] ; [26  9],[151.11684783 181.88315217] ; [15.88315217 19.11684783],1
s7,1,0.001321,10.312647,[123 200] ; [21 10],[131.38983051 191.61016949] ; [12.61016949 18.38983051],0
v3,1,0.008603,6.903504,[106 224] ; [19 16],[113.01369863 216.98630137] ; [11.98630137 23.01369863],0
s6,1,0.009744,6.68118,[194 136] ; [27  6],[200.90909091 129.09090909] ; [20.09090909 12.90909091],0
n5,1,0.010098,6.617441,[228 106] ; [32  4],[234.7027027  99.2972973] ; [25.2972973 10.7027027],0
p7,1,0.011188,6.435177,[183 145] ; [28  8],[190.13186813 137.86813187] ; [20.86813187 15.13186813],0
s8,1,0.012601,6.224266,[103 233] ; [18 17],[109.58490566 226.41509434] ; [11.41509434 23.58490566],0
n4,1,0.021192,5.310893,[226 109] ; [31  5],[232.06199461 102.93800539] ; [24.93800539 11.06199461],0
p10,1,0.034333,4.478039,[239  93] ; [31  4],[244.2506812  87.7493188] ; [25.7493188  9.2506812],0
p9,1,0.036113,4.391742,[251  80] ; [32  3],[255.93715847  75.06284153] ; [27.06284153  7.93715847],0
n6,1,0.046392,3.96729,[260  76] ; [33  3],[264.64516129  71.35483871] ; [28.35483871  7.64516129],0
s4,1,0.053936,3.714673,[ 61 273] ; [ 2 34],[ 56.87027027 277.12972973] ; [ 6.12972973 29.87027027],0
v2,1,0.214231,1.542599,[148 173] ; [20 15],[151.48314607 169.51685393] ; [16.51685393 18.48314607],0
s1,1,0.220817,1.499055,[ 13 317] ; [ 3 33],[ 14.42622951 315.57377049] ; [ 1.57377049 34.42622951],0
p2,1,0.227734,1.45496,[260  76] ; [31  5],[262.83870968  73.16129032] ; [28.16129032  7.83870968],0
d5,1,0.269063,1.221518,[191 145] ; [17 19],[187.87096774 148.12903226] ; [20.12903226 15.87096774],0
v1,1,0.280946,1.162508,[156 172] ; [20 15],[159.03030303 168.96969697] ; [16.96969697 18.03030303],0
