Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,5e-06,20.919836,[23 10] ; [22 67],[12.17213115 20.82786885] ; [32.82786885 56.17213115],1
p8,1,0.001697,9.851151,[17 16] ; [20 70],[ 9.92682927 23.07317073] ; [27.07317073 62.92682927],0
s3,1,0.005103,7.842742,[19 14] ; [27 63],[12.34146341 20.65853659] ; [33.65853659 56.34146341],0
r4,1,0.008647,6.89439,[27  6] ; [51 40],[20.75806452 12.24193548] ; [57.24193548 33.75806452],0
p7,1,0.00907,6.809074,[20 13] ; [31 59],[13.68292683 19.31707317] ; [37.31707317 52.68292683],0
r3,1,0.012697,6.210901,[30  3] ; [62 28],[24.68292683  8.31707317] ; [67.31707317 22.68292683],0
s2,1,0.018091,5.58727,[14 19] ; [19 71],[ 8.85365854 24.14634146] ; [24.14634146 65.85365854],0
p5,1,0.02706,4.886956,[ 3 30] ; [ 1 89],[ 1.07317073 31.92682927] ; [ 2.92682927 87.07317073],0
a3,1,0.03518,4.436402,[12 21] ; [52 38],[17.17073171 15.82926829] ; [46.82926829 43.17073171],0
s4,1,0.048103,3.906375,[ 9 24] ; [11 78],[ 5.40983607 27.59016393] ; [14.59016393 74.40983607],0
a4,1,0.050941,3.810215,[ 6 27] ; [33 57],[10.46341463 22.53658537] ; [28.53658537 61.46341463],0
s6,1,0.077911,3.107951,[17 16] ; [31 60],[12.77419355 20.22580645] ; [35.22580645 55.77419355],0
a2,1,0.080083,3.063226,[ 1 32] ; [13 78],[ 3.72580645 29.27419355] ; [10.27419355 80.72580645],0
p1,1,0.084462,2.97687,[ 5 28] ; [ 5 85],[ 2.68292683 30.31707317] ; [ 7.31707317 82.68292683],0
v4,1,0.088273,2.905591,[29  4] ; [66 24],[25.48780488  7.51219512] ; [69.51219512 20.48780488],0
n2,1,0.099977,2.705908,[7 2] ; [20 22],[4.76470588 4.23529412] ; [22.23529412 19.76470588],0
p6,1,0.1,2.705544,[ 9 24] ; [13 77],[ 5.90243902 27.09756098] ; [16.09756098 73.90243902],0
u2,1,0.206608,1.595038,[ 8 13] ; [21 17],[10.3220339 10.6779661] ; [18.6779661 19.3220339],0
p2,1,0.260875,1.264108,[19 14] ; [42 49],[16.23387097 16.76612903] ; [44.76612903 46.23387097],0
a8,1,0.276356,1.184921,[ 1 30] ; [ 8 78],[ 2.38461538 28.61538462] ; [ 6.61538462 79.38461538],0
b1,1,0.28075,1.163456,[21 12] ; [48 43],[18.36290323 14.63709677] ; [50.63709677 40.36290323],0
n6,1,0.294565,1.098637,[22 10] ; [53 38],[19.51219512 12.48780488] ; [55.48780488 35.51219512],0
b2,1,0.320999,0.984871,[ 4 17] ; [17 39],[ 5.72727273 15.27272727] ; [15.27272727 40.72727273],0
b3,1,0.320999,0.984871,[ 4 17] ; [17 39],[ 5.72727273 15.27272727] ; [15.27272727 40.72727273],0
a6,1,0.333802,0.934092,[16 17] ; [53 38],[18.36290323 14.63709677] ; [50.63709677 40.36290323],0
b4,1,0.345636,0.889413,[23 10] ; [55 36],[20.75806452 12.24193548] ; [57.24193548 33.75806452],0
d4,1,0.373253,0.792807,[25  8] ; [60 29],[22.99180328 10.00819672] ; [62.00819672 26.99180328],0
n5,1,0.391906,0.73302,[16 17] ; [52 39],[18.09677419 14.90322581] ; [49.90322581 41.09677419],0
n3,1,0.403743,0.697149,[6 3] ; [20 19],[4.875 4.125] ; [21.125 17.875],0
n1,1,0.460172,0.545476,[2 7] ; [14 26],[2.93877551 6.06122449] ; [13.06122449 26.93877551],0
s1,1,0.481133,0.496294,[ 3 30] ; [ 5 85],[ 2.14634146 30.85365854] ; [ 5.85365854 84.14634146],0
d2,1,0.490751,0.474878,[14 19] ; [44 45],[15.68852459 17.31147541] ; [42.31147541 46.68852459],0
n4,1,0.516071,0.421738,[21 12] ; [52 39],[19.42741935 13.57258065] ; [53.57258065 37.42741935],0
r1,1,0.53768,0.379856,[23 10] ; [58 33],[21.55645161 11.44354839] ; [59.44354839 31.55645161],0
u1,1,0.579383,0.307232,[ 4 29] ; [ 8 83],[ 3.19354839 29.80645161] ; [ 8.80645161 82.19354839],0
a7,1,0.586408,0.295989,[18 15] ; [54 36],[19.31707317 13.68292683] ; [52.68292683 37.31707317],0
r2,1,0.614225,0.254068,[28  5] ; [72 17],[27.04918033  5.95081967] ; [72.95081967 16.04918033],0
