Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a3,1,0.0,35.848204,[21 45] ; [77 21],[39.43902439 26.56097561] ; [58.56097561 39.43902439],1
a4,1,0.0,34.894464,[ 8 60] ; [56 42],[26.21686747 41.78313253] ; [37.78313253 60.21686747],1
d2,1,2.3e-05,17.923752,[17 52] ; [56 41],[30.34337349 38.65662651] ; [42.65662651 54.34337349],1
d1,1,0.00015,14.370308,[18 51] ; [55 44],[29.98214286 39.01785714] ; [43.01785714 55.98214286],1
d5,1,0.000272,13.254118,[36 32] ; [78 20],[46.69879518 21.30120482] ; [67.30120482 30.69879518],1
d3,1,0.00034,12.834873,[30 37] ; [71 27],[41.01212121 25.98787879] ; [59.98787879 38.01212121],1
a6,1,0.002452,9.175999,[28 41] ; [63 35],[37.5988024 31.4011976] ; [53.4011976 44.5988024],0
r2,1,0.006954,7.284699,[51 17] ; [87  9],[57.2195122 10.7804878] ; [80.7804878 15.2195122],0
v2,1,0.00811,7.00904,[16 50] ; [42 52],[23.925 42.075] ; [34.075 59.925],0
d4,1,0.011614,6.368936,[42 26] ; [78 20],[49.15662651 18.84337349] ; [70.84337349 27.15662651],0
u1,1,0.014596,5.964635,[ 2 67] ; [14 85],[ 6.57142857 62.42857143] ; [ 9.42857143 89.57142857],0
r1,1,0.0149,5.928197,[34 35] ; [66 31],[41.56626506 27.43373494] ; [58.43373494 38.56626506],0
a7,1,0.016531,5.745533,[37 31] ; [71 27],[44.24096386 23.75903614] ; [63.75903614 34.24096386],0
r4,1,0.030138,4.701429,[36 33] ; [68 31],[42.71428571 26.28571429] ; [61.28571429 37.71428571],0
s5,1,0.031704,4.614415,[ 7 61] ; [22 72],[12.17283951 55.82716049] ; [16.82716049 77.17283951],0
s6,1,0.044522,4.036651,[23 45] ; [49 50],[29.31736527 38.68263473] ; [42.68263473 56.31736527],0
r3,1,0.045454,4.001724,[44 23] ; [78 20],[49.53939394 17.46060606] ; [72.46060606 25.53939394],0
