Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a3,1,0.003489,8.532334,[11 18] ; [84 41],[17.88961039 11.11038961] ; [77.11038961 47.88961039],0
s2,1,0.00796,7.042481,[19 10] ; [48 77],[12.61688312 16.38311688] ; [54.38311688 70.61688312],0
s5,1,0.023783,5.11039,[11 16] ; [24 95],[ 6.47260274 20.52739726] ; [28.52739726 90.47260274],0
s7,1,0.026996,4.891097,[17 12] ; [43 76],[11.75675676 17.24324324] ; [48.24324324 70.75675676],0
n4,1,0.034683,4.46069,[15 14] ; [90 35],[19.77272727  9.22727273] ; [85.22727273 39.77272727],0
r3,1,0.04548,4.000764,[23  6] ; [114  10],[25.96732026  3.03267974] ; [111.03267974  12.96732026],0
s6,1,0.046787,3.953024,[21  7] ; [67 56],[16.31788079 11.68211921] ; [71.68211921 51.31788079],0
s1,1,0.047764,3.918257,[ 3 26] ; [  3 121],[ 1.1372549 27.8627451] ; [  4.8627451 119.1372549],0
u3,1,0.06321,3.451098,[11  7] ; [14 26],[ 7.75862069 10.24137931] ; [17.24137931 22.75862069],0
r4,1,0.0828,3.009073,[14 15] ; [82 43],[18.07792208 10.92207792] ; [77.92207792 47.07792208],0
p4,1,0.100953,2.69042,[11 18] ; [68 56],[14.97385621 14.02614379] ; [64.02614379 59.97385621],0
v3,1,0.111288,2.535834,[ 5 24] ; [39 82],[ 8.50666667 20.49333333] ; [35.49333333 85.50666667],0
v2,1,0.150848,2.063653,[ 9 19] ; [57 64],[12.40268456 15.59731544] ; [53.59731544 67.40268456],0
n6,1,0.150866,2.06347,[21  8] ; [104  20],[23.69281046  5.30718954] ; [101.30718954  22.69281046],0
d5,1,0.152581,2.046253,[18 11] ; [94 31],[21.09090909  7.90909091] ; [90.90909091 34.09090909],0
s3,1,0.165863,1.919946,[17 12] ; [55 69],[13.64705882 15.35294118] ; [58.35294118 65.64705882],0
a8,1,0.176251,1.828951,[ 1 28] ; [ 14 103],[ 2.97945205 26.02054795] ; [ 12.02054795 104.97945205],0
a4,1,0.176274,1.828763,[ 6 23] ; [42 83],[ 9.03896104 19.96103896] ; [38.96103896 86.03896104],0
p8,1,0.21042,1.568534,[16 11] ; [57 67],[13.05298013 13.94701987] ; [59.94701987 64.05298013],0
a6,1,0.24944,1.326439,[14 15] ; [75 50],[16.75974026 12.24025974] ; [72.24025974 52.75974026],0
s8,1,0.255602,1.29242,[13 16] ; [42 83],[10.35714286 18.64285714] ; [44.64285714 80.35714286],0
d2,1,0.262936,1.253233,[ 8 21] ; [48 76],[10.61437908 18.38562092] ; [45.38562092 78.61437908],0
b1,1,0.275427,1.189517,[ 8 21] ; [48 77],[10.54545455 18.45454545] ; [45.45454545 79.54545455],0
p9,1,0.282,1.157428,[23  6] ; [108  16],[24.83006536  4.16993464] ; [106.16993464  17.83006536],0
d1,1,0.311779,1.023126,[10 19] ; [56 69],[12.42857143 16.57142857] ; [53.57142857 71.42857143],0
r2,1,0.316141,1.004844,[21  8] ; [97 23],[22.96644295  6.03355705] ; [95.03355705 24.96644295],0
p7,1,0.321422,0.983153,[17 10] ; [64 58],[14.67785235 12.32214765] ; [66.32214765 55.67785235],0
n5,1,0.323772,0.973649,[23  6] ; [87 37],[20.8496732  8.1503268] ; [89.1503268 34.8496732],0
b3,1,0.324812,0.96947,[ 5 17] ; [26 51],[ 6.88888889 15.11111111] ; [24.11111111 52.88888889],0
b2,1,0.324812,0.96947,[ 5 17] ; [26 51],[ 6.88888889 15.11111111] ; [24.11111111 52.88888889],0
n2,1,0.361094,0.834085,[12  2] ; [28 10],[10.76923077  3.23076923] ; [29.23076923  8.76923077],0
a5,1,0.362294,0.829925,[14 15] ; [72 53],[16.19480519 12.80519481] ; [69.80519481 55.19480519],0
p3,1,0.529476,0.395396,[11 18] ; [55 69],[12.50980392 16.49019608] ; [53.49019608 70.50980392],0
p12,1,0.530527,0.393382,[ 1 28] ; [  8 115],[ 1.71710526 27.28289474] ; [  7.28289474 115.71710526],0
d4,1,0.550813,0.355863,[20  9] ; [93 32],[21.27922078  7.72077922] ; [91.72077922 33.27922078],0
p1,1,0.558652,0.342043,[ 2 27] ; [ 13 111],[ 2.84313725 26.15686275] ; [ 12.15686275 111.84313725],0
p2,1,0.562473,0.33544,[24  5] ; [95 27],[22.85430464  6.14569536] ; [96.14569536 25.85430464],0
v1,1,0.573326,0.317149,[11 18] ; [52 67],[12.34459459 16.65540541] ; [50.65540541 68.34459459],0
b4,1,0.588833,0.29217,[17 12] ; [80 45],[18.26623377 10.73376623] ; [78.73376623 46.26623377],0
p6,1,0.616597,0.250679,[ 9 19] ; [45 76],[10.14765101 17.85234899] ; [43.85234899 77.14765101],0
n1,1,0.659027,0.194707,[6 8] ; [13 23],[5.32 8.68] ; [13.68 22.32],0
b5,1,0.706046,0.142259,[17 12] ; [78 47],[17.88961039 11.11038961] ; [77.11038961 47.88961039],0
n3,1,0.718094,0.130326,[10  4] ; [29  9],[10.5  3.5] ; [28.5  9.5],0
p10,1,0.755573,0.096907,[23  6] ; [99 22],[23.58666667  5.41333333] ; [98.41333333 22.58666667],0
u2,1,0.795542,0.067143,[9 9] ; [22 19],[9.45762712 8.54237288] ; [21.54237288 19.45762712],0
d3,1,0.878364,0.023422,[16 13] ; [67 58],[15.62987013 13.37012987] ; [67.37012987 57.62987013],0
a7,1,0.899536,0.015939,[18 11] ; [76 49],[17.7012987 11.2987013] ; [76.2987013 48.7012987],0
v4,1,0.910432,0.012655,[25  4] ; [107  16],[25.18421053  3.81578947] ; [106.81578947  16.18421053],0
