Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.000178,14.046777,[33 12] ; [ 8 20],[25.2739726 19.7260274] ; [15.7260274 12.2739726],1
p11,1,0.001297,10.347104,[43  2] ; [19  9],[38.21917808  6.78082192] ; [23.78082192  4.21917808],0
p4,1,0.009914,6.650228,[41  3] ; [19  8],[37.18309859  6.81690141] ; [22.81690141  4.18309859],0
p7,1,0.016848,5.712089,[38  6] ; [16 10],[33.94285714 10.05714286] ; [20.05714286  5.94285714],0
p3,1,0.02804,4.825603,[38  6] ; [18 10],[34.22222222  9.77777778] ; [21.77777778  6.22222222],0
p12,1,0.058412,3.581899,[18 27] ; [ 5 22],[14.375 30.625] ; [ 8.625 18.375],0
r3,1,0.063076,3.454603,[42  2] ; [23  5],[39.72222222  4.27777778] ; [25.27777778  2.72222222],0
b2,1,0.075134,3.167134,[20 16] ; [ 5 12],[16.98113208 19.01886792] ; [8.01886792 8.98113208],0
b3,1,0.075134,3.167134,[20 16] ; [ 5 12],[16.98113208 19.01886792] ; [8.01886792 8.98113208],0
a6,1,0.096035,2.77018,[32 12] ; [15 13],[28.72222222 15.27777778] ; [18.27777778  9.72222222],0
p9,1,0.110912,2.541176,[44  1] ; [24  3],[42.5  2.5] ; [25.5  1.5],0
r4,1,0.136669,2.215069,[42  3] ; [23  5],[40.06849315  4.93150685] ; [24.93150685  3.06849315],0
v1,1,0.146148,2.112,[34 11] ; [16 11],[31.25 13.75] ; [18.75  8.25],0
u2,1,0.149073,2.081713,[7 1] ; [5 4],[5.64705882 2.35294118] ; [6.35294118 2.64705882],0
a3,1,0.157948,1.993758,[37  8] ; [19  9],[34.52054795 10.47945205] ; [21.47945205  6.52054795],0
d5,1,0.197141,1.663431,[37  7] ; [20  8],[34.83333333  9.16666667] ; [22.16666667  5.83333333],0
n1,1,0.229142,1.446181,[3 6] ; [5 3],[4.23529412 4.76470588] ; [3.76470588 4.23529412],0
s5,1,0.238605,1.388815,[31 11] ; [15 10],[28.8358209 13.1641791] ; [17.1641791  7.8358209],0
d2,1,0.247903,1.335085,[19 25] ; [16 12],[21.38888889 22.61111111] ; [13.61111111 14.38888889],0
a8,1,0.273965,1.196788,[ 4 35] ; [ 5 20],[ 5.484375 33.515625] ; [ 3.515625 21.484375],0
p6,1,0.276394,1.184735,[30 13] ; [16 12],[27.85915493 15.14084507] ; [18.14084507  9.85915493],0
s1,1,0.282355,1.15572,[ 3 42] ; [ 4 24],[ 4.31506849 40.68493151] ; [ 2.68493151 25.31506849],0
n4,1,0.28774,1.130164,[38  7] ; [26  2],[39.45205479  5.54794521] ; [24.54794521  3.45205479],0
s4,1,0.295902,1.092573,[ 7 37] ; [ 2 25],[ 5.57746479 38.42253521] ; [ 3.42253521 23.57746479],0
u1,1,0.386531,0.749827,[12 33] ; [ 5 23],[10.47945205 34.52054795] ; [ 6.52054795 21.47945205],0
n6,1,0.389084,0.741802,[40  4] ; [26  1],[40.90140845  3.09859155] ; [25.09859155  1.90140845],0
u3,1,0.402388,0.701178,[6 2] ; [5 4],[5.17647059 2.82352941] ; [5.82352941 3.17647059],0
b1,1,0.41245,0.671728,[15 30] ; [12 16],[16.64383562 28.35616438] ; [10.35616438 17.64383562],0
s2,1,0.413783,0.667904,[24 20] ; [18 10],[25.66666667 18.33333333] ; [16.33333333 11.66666667],0
p2,1,0.415,0.664431,[40  5] ; [23  5],[38.83561644  6.16438356] ; [24.16438356  3.83561644],0
s8,1,0.423764,0.639852,[28 15] ; [15 12],[26.41428571 16.58571429] ; [16.58571429 10.41428571],0
d4,1,0.437334,0.603268,[39  5] ; [23  5],[37.88888889  6.11111111] ; [24.11111111  3.88888889],0
a5,1,0.508265,0.437637,[34 11] ; [23  5],[35.1369863  9.8630137] ; [21.8630137  6.1369863],0
r1,1,0.523627,0.406744,[38  7] ; [22  6],[36.98630137  8.01369863] ; [23.01369863  4.98630137],0
d1,1,0.532727,0.389186,[29 16] ; [16 12],[27.73972603 17.26027397] ; [17.26027397 10.73972603],0
