Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,59.363547,[424  87] ; [32 42],[398.31794872 112.68205128] ; [57.68205128 16.31794872],1
n4,1,2e-06,22.969033,[432  80] ; [46 29],[416.92674617  95.07325383] ; [61.07325383 13.92674617],1
p10,1,0.00039,12.580305,[448  59] ; [55 20],[438.18041237  68.81958763] ; [64.81958763 10.18041237],1
d2,1,0.001055,10.728421,[267 244] ; [24 51],[253.7559727 257.2440273] ; [37.2440273 37.7559727],0
s5,1,0.001653,9.900095,[186 308] ; [14 60],[173.94366197 320.05633803] ; [26.05633803 47.94366197],0
d1,1,0.001755,9.789184,[329 184] ; [34 41],[316.69897959 196.30102041] ; [46.30102041 28.69897959],0
a2,1,0.003692,8.4296,[142 371] ; [ 9 66],[131.73979592 381.26020408] ; [19.26020408 55.73979592],0
r2,1,0.004984,7.885368,[498  11] ; [69  6],[494.18321918  14.81678082] ; [72.81678082  2.18321918],0
p6,1,0.005436,7.728427,[198 308] ; [16 56],[187.34256055 318.65743945] ; [26.65743945 45.34256055],0
b1,1,0.006791,7.327385,[171 342] ; [37 38],[181.46938776 331.53061224] ; [26.53061224 48.46938776],0
p9,1,0.006981,7.277827,[451  53] ; [59 16],[443.93782383  60.06217617] ; [66.06217617  8.93782383],0
s2,1,0.008856,6.851547,[266 238] ; [27 47],[255.48788927 248.51211073] ; [37.51211073 36.48788927],0
s6,1,0.009599,6.707793,[349 152] ; [41 34],[339.21875 161.78125] ; [50.78125 24.21875],0
u1,1,0.011853,6.332693,[112 401] ; [ 7 68],[103.82142857 409.17857143] ; [15.17857143 59.82142857],0
p4,1,0.012285,6.2693,[331 178] ; [37 37],[321.28987993 187.71012007] ; [46.71012007 27.28987993],0
s7,1,0.012805,6.195831,[258 236] ; [25 44],[248.31616341 245.68383659] ; [34.68383659 34.31616341],0
u2,1,0.021314,5.300937,[73 56] ; [21  5],[78.23225806 50.76774194] ; [15.76774194 10.23225806],0
a4,1,0.02568,4.977416,[247 263] ; [26 49],[238. 272.] ; [35. 40.],0
v3,1,0.034634,4.463113,[219 276] ; [22 49],[210.76855124 284.23144876] ; [30.23144876 40.76855124],0
p3,1,0.038448,4.28508,[276 234] ; [31 44],[267.64102564 242.35897436] ; [39.35897436 35.64102564],0
p5,1,0.047228,3.937265,[ 69 439] ; [ 4 70],[ 63.71821306 444.28178694] ; [ 9.28178694 64.71821306],0
a5,1,0.05164,3.787404,[406 106] ; [52 23],[399.48211244 112.51788756] ; [58.51788756 16.48211244],0
p8,1,0.060283,3.529571,[298 203] ; [36 39],[290.51041667 210.48958333] ; [43.48958333 31.51041667],0
p2,1,0.061681,3.491594,[447  62] ; [60 15],[441.88869863  67.11130137] ; [65.11130137  9.88869863],0
a3,1,0.077212,3.122638,[383 128] ; [49 26],[376.70989761 134.29010239] ; [55.29010239 19.70989761],0
p12,1,0.081411,3.036501,[ 53 454] ; [ 3 71],[ 48.86746988 458.13253012] ; [ 7.13253012 66.86746988],0
d4,1,0.106006,2.612781,[432  78] ; [58 17],[427.17948718  82.82051282] ; [62.82051282 12.17948718],0
v2,1,0.122659,2.383041,[305 188] ; [36 33],[299.13345196 193.86654804] ; [41.86654804 27.13345196],0
s8,1,0.129224,2.301807,[244 264] ; [29 46],[237.87993139 270.12006861] ; [35.12006861 39.87993139],0
n3,1,0.140068,2.177214,[64 20] ; [10  7],[61.54455446 22.45544554] ; [12.45544554  4.54455446],0
s4,1,0.146366,2.109722,[ 79 423] ; [ 7 68],[ 74.82149047 427.17850953] ; [11.17850953 63.82149047],0
b5,1,0.158535,1.988148,[291 222] ; [49 26],[296.63265306 216.36734694] ; [43.36734694 31.63265306],0
