Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,68.539783,[60 70] ; [488 115],[97.18963165 32.81036835] ; [450.81036835 152.18963165],1
n4,1,0.0,52.162057,[72 60] ; [502 101],[103.08571429  28.91428571] ; [470.91428571 132.08571429],1
p10,1,0.0,43.777889,[73 56] ; [495 101],[101.06482759  27.93517241] ; [466.93517241 129.06482759],1
p11,1,0.0,33.019585,[77 55] ; [492 112],[102.04891304  29.95108696] ; [466.95108696 137.04891304],1
p9,1,0.0,29.183916,[85 45] ; [508  86],[106.47790055  23.52209945] ; [486.52209945 107.47790055],1
r4,1,0.0,26.988131,[105  27] ; [566  38],[120.3423913  11.6576087] ; [550.6576087  53.3423913],1
v4,1,0.0,26.647691,[114  17] ; [586  16],[125.10231924   5.89768076] ; [574.89768076  27.10231924],1
p6,1,1e-06,24.07964,[ 19 106] ; [227 369],[42.64909847 82.35090153] ; [203.35090153 392.64909847],1
s7,1,1e-06,24.052391,[32 92] ; [287 287],[56.67048711 67.32951289] ; [262.32951289 311.67048711],1
p2,1,1e-06,23.25925,[86 43] ; [508  91],[105.25549451  23.74450549] ; [488.74450549 110.25549451],1
r3,1,2e-06,22.435492,[113  19] ; [579  23],[124.44686649   7.55313351] ; [567.55313351  34.44686649],1
s8,1,1.9e-05,18.244271,[33 99] ; [271 328],[54.89466484 77.10533516] ; [249.10533516 349.89466484],1
s6,1,3.3e-05,17.264789,[60 72] ; [385 208],[81.02068966 50.97931034] ; [363.97931034 229.02068966],1
p7,1,8.9e-05,15.352203,[57 68] ; [380 210],[76.3986014 48.6013986] ; [360.6013986 229.3986014],1
p4,1,0.000186,13.96581,[54 75] ; [359 241],[73.08230453 55.91769547] ; [339.91769547 260.08230453],1
p3,1,0.000278,13.210554,[44 86] ; [309 292],[62.77701778 67.22298222] ; [290.22298222 310.77701778],1
p8,1,0.000401,12.527063,[47 82] ; [318 275],[65.21468144 63.78531856] ; [299.78531856 293.21468144],1
s5,1,0.000641,11.654298,[ 21 105] ; [187 399],[36.80898876 89.19101124] ; [171.19101124 414.80898876],1
v3,1,0.003347,8.607703,[35 85] ; [254 328],[49.4017094 70.5982906] ; [239.5982906 342.4017094],0
s2,1,0.003616,8.467403,[45 86] ; [290 310],[60.03419973 70.96580027] ; [274.96580027 325.03419973],0
u1,1,0.004396,8.112415,[ 11 121] ; [112 492],[ 22.05978261 109.94021739] ; [100.94021739 503.05978261],0
v2,1,0.011311,6.415828,[57 65] ; [344 237],[69.59032717 52.40967283] ; [331.40967283 249.59032717],0
v1,1,0.015737,5.831972,[57 72] ; [327 258],[69.37815126 59.62184874] ; [314.62184874 270.37815126],0
d1,1,0.017434,5.652187,[64 68] ; [361 243],[76.22282609 55.77717391] ; [348.77717391 255.22282609],0
p12,1,0.020025,5.409742,[  3 125] ; [ 49 550],[  9.15543329 118.84456671] ; [ 42.84456671 556.15543329],0
p5,1,0.025278,5.004735,[  7 122] ; [ 73 524],[ 14.21487603 114.78512397] ; [ 65.78512397 531.21487603],0
b1,1,0.025481,4.990883,[63 69] ; [225 379],[51.65217391 80.34782609] ; [236.34782609 367.65217391],0
a4,1,0.032644,4.564362,[48 84] ; [279 320],[59.04787962 72.95212038] ; [267.95212038 331.04787962],0
d4,1,0.036559,4.370834,[97 33] ; [496 105],[105.45827633  24.54172367] ; [487.54172367 113.45827633],0
a8,1,0.052714,3.752952,[ 11 112] ; [ 86 460],[ 17.83408072 105.16591928] ; [ 79.16591928 466.83408072],0
a5,1,0.060447,3.525081,[87 45] ; [446 157],[95.72244898 36.27755102] ; [437.27755102 165.72244898],0
b3,1,0.085298,2.960945,[23 51] ; [158 220],[29.63274336 44.36725664] ; [151.36725664 226.63274336],0
b2,1,0.085298,2.960945,[23 51] ; [158 220],[29.63274336 44.36725664] ; [151.36725664 226.63274336],0
d5,1,0.093629,2.81084,[98 33] ; [490 113],[104.94277929  26.05722071] ; [483.05722071 119.94277929],0
s3,1,0.102844,2.660874,[60 70] ; [321 273],[68.41160221 61.58839779] ; [312.58839779 281.41160221],0
a7,1,0.129282,2.301109,[88 44] ; [440 161],[95.08321965 36.91678035] ; [432.91678035 168.08321965],0
s1,1,0.138446,2.195151,[  7 122] ; [ 17 579],[  4.27034483 124.72965517] ; [ 19.72965517 576.27034483],0
a2,1,0.139193,2.186856,[ 25 107] ; [151 453],[ 31.56521739 100.43478261] ; [144.43478261 459.56521739],0
d2,1,0.141562,2.160892,[56 75] ; [299 301],[63.61833105 67.38166895] ; [291.38166895 308.61833105],0
u4,1,0.165732,1.921134,[  1 131] ; [ 17 587],[  3.22826087 128.77173913] ; [ 14.77173913 589.22826087],0
a3,1,0.179169,1.804503,[87 45] ; [430 169],[93.35704514 38.64295486] ; [423.64295486 175.35704514],0
u3,1,0.188176,1.731838,[29 15] ; [95 78],[25.14285714 18.85714286] ; [98.85714286 74.14285714],0
u2,1,0.241363,1.372613,[28 16] ; [92 79],[24.55813953 19.44186047] ; [95.44186047 75.55813953],0
r1,1,0.267828,1.227836,[102  29] ; [493 108],[106.48224044  24.51775956] ; [488.51775956 112.48224044],0
d3,1,0.271374,1.20979,[81 49] ; [406 197],[86.37107776 43.62892224] ; [400.62892224 202.37107776],0
a1,1,0.38971,0.739848,[  9 123] ; [ 30 574],[  6.99456522 125.00543478] ; [ 32.00543478 571.99456522],0
n3,1,0.472829,0.515356,[28 15] ; [88 36],[29.86826347 13.13173653] ; [86.13173653 37.86826347],0
p1,1,0.776551,0.080552,[ 11 120] ; [ 55 544],[ 11.84383562 119.15616438] ; [ 54.15616438 544.84383562],0
n1,1,0.78295,0.075888,[17 26] ; [52 72],[17.76646707 25.23353293] ; [51.23353293 72.76646707],0
n2,1,0.828043,0.047181,[32 13] ; [91 34],[32.55882353 12.44117647] ; [90.44117647 34.55882353],0
b5,1,0.847554,0.036956,[79 53] ; [356 248],[78.01630435 53.98369565] ; [356.98369565 247.01630435],0
b4,1,0.909864,0.012816,[76 56] ; [351 253],[76.58152174 55.41847826] ; [350.41847826 253.58152174],0
a6,1,0.970292,0.001387,[89 42] ; [410 192],[89.18008186 41.81991814] ; [409.81991814 192.18008186],0
