Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.000203,13.805315,[27 23] ; [47  7],[35.57692308 14.42307692] ; [38.42307692 15.57692308],1
r4,1,0.000227,13.589338,[21 30] ; [42 13],[30.31132075 20.68867925] ; [32.68867925 22.31132075],1
v4,1,0.000812,11.213843,[30 20] ; [47  6],[37.37864078 12.62135922] ; [39.62135922 13.37864078],1
p7,1,0.000828,11.17847,[11 38] ; [30 25],[19.31730769 29.68269231] ; [21.68269231 33.31730769],1
p11,1,0.001705,9.843073,[16 35] ; [34 21],[24.05660377 26.94339623] ; [25.94339623 29.05660377],0
p6,1,0.002239,9.342515,[ 2 47] ; [14 40],[ 7.61165049 41.38834951] ; [ 8.38834951 45.61165049],0
p4,1,0.002921,8.856397,[ 7 43] ; [22 33],[13.80952381 36.19047619] ; [15.19047619 39.80952381],0
b5,1,0.018347,5.562692,[18 33] ; [32 23],[24.05660377 26.94339623] ; [25.94339623 29.05660377],0
b3,1,0.022943,5.172804,[16 18] ; [ 6 24],[11.6875 22.3125] ; [10.3125 19.6875],0
b2,1,0.022943,5.172804,[16 18] ; [ 6 24],[11.6875 22.3125] ; [10.3125 19.6875],0
n3,1,0.023376,5.140316,[ 9 14] ; [16  6],[12.77777778 10.22222222] ; [12.22222222  9.77777778],0
p8,1,0.039323,4.246843,[ 7 43] ; [17 38],[11.42857143 38.57142857] ; [12.57142857 42.42857143],0
p3,1,0.041389,4.16,[ 8 42] ; [18 36],[12.5 37.5] ; [13.5 40.5],0
s1,1,0.06205,3.481714,[ 7 43] ; [ 2 52],[ 4.32692308 45.67307692] ; [ 4.67307692 49.32692308],0
s2,1,0.066738,3.361474,[ 4 47] ; [11 43],[ 7.28571429 43.71428571] ; [ 7.71428571 46.28571429],0
r1,1,0.073138,3.211158,[28 22] ; [40 15],[32.38095238 17.61904762] ; [35.61904762 19.38095238],0
a4,1,0.073306,3.207406,[23 27] ; [16 39],[18.57142857 31.42857143] ; [20.42857143 34.57142857],0
d2,1,0.080704,3.050667,[28 22] ; [21 33],[23.55769231 26.44230769] ; [25.44230769 28.55769231],0
d3,1,0.082542,3.014133,[22 29] ; [33 22],[26.46226415 24.53773585] ; [28.53773585 26.46226415],0
v1,1,0.084766,2.971066,[10 41] ; [19 36],[13.95283019 37.04716981] ; [15.04716981 39.95283019],0
n5,1,0.097654,2.743452,[29 21] ; [23 32],[24.76190476 25.23809524] ; [27.23809524 27.76190476],0
a8,1,0.107616,2.588888,[ 1 47] ; [ 5 46],[ 2.90909091 45.09090909] ; [ 3.09090909 47.90909091],0
a7,1,0.124771,2.356386,[24 26] ; [34 20],[27.88461538 22.11538462] ; [30.11538462 23.88461538],0
n6,1,0.128026,2.316278,[23 26] ; [34 21],[26.85576923 22.14423077] ; [30.14423077 24.85576923],0
v2,1,0.138543,2.194065,[14 35] ; [23 31],[17.60194175 31.39805825] ; [19.39805825 34.60194175],0
n2,1,0.16261,1.949788,[12 15] ; [13  7],[14.36170213 12.63829787] ; [10.63829787  9.36170213],0
a3,1,0.18398,1.765174,[31 19] ; [27 28],[27.61904762 22.38095238] ; [30.38095238 24.61904762],0
a2,1,0.193605,1.689972,[ 9 42] ; [ 5 50],[ 6.73584906 44.26415094] ; [ 7.26415094 47.73584906],0
p10,1,0.236752,1.39983,[ 9 42] ; [15 40],[11.54716981 39.45283019] ; [12.45283019 42.54716981],0
u3,1,0.25119,1.316671,[ 6 14] ; [13 15],[ 7.91666667 12.08333333] ; [11.08333333 16.91666667],0
a6,1,0.267064,1.231763,[28 23] ; [36 19],[30.79245283 20.20754717] ; [33.20754717 21.79245283],0
d4,1,0.283182,1.151757,[35 16] ; [31 22],[32.36538462 18.63461538] ; [33.63461538 19.36538462],0
a5,1,0.306513,1.045641,[31 20] ; [28 27],[28.38679245 22.61320755] ; [30.61320755 24.38679245],0
s8,1,0.353573,0.860591,[ 3 48] ; [ 6 49],[ 4.33018868 46.66981132] ; [ 4.66981132 50.33018868],0
s4,1,0.353573,0.860591,[ 3 48] ; [ 6 49],[ 4.33018868 46.66981132] ; [ 4.66981132 50.33018868],0
d1,1,0.360162,0.837329,[23 28] ; [20 35],[20.68867925 30.31132075] ; [22.31132075 32.68867925],0
n1,1,0.391278,0.734966,[11 15] ; [ 6 14],[ 9.60869565 16.39130435] ; [ 7.39130435 12.60869565],0
s3,1,0.429051,0.625392,[12 38] ; [17 38],[13.80952381 36.19047619] ; [15.19047619 39.80952381],0
v3,1,0.474884,0.510589,[10 39] ; [14 39],[11.52941176 37.47058824] ; [12.47058824 40.52941176],0
s7,1,0.478995,0.50115,[ 7 41] ; [10 40],[ 8.32653061 39.67346939] ; [ 8.67346939 41.32653061],0
d5,1,0.486426,0.484421,[31 20] ; [37 18],[32.71698113 18.28301887] ; [35.28301887 19.71698113],0
