Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,54.105419,[ 43 103] ; [177  86],[78.53300733 67.46699267] ; [141.46699267 121.53300733],1
p12,1,0.064968,3.405781,[  9 137] ; [ 31 231],[ 14.31372549 131.68627451] ; [ 25.68627451 236.31372549],0
a2,1,0.078258,3.100723,[ 30 118] ; [ 74 189],[ 37.45012165 110.54987835] ; [ 66.54987835 196.45012165],0
b2,1,0.092917,2.823102,[43 41] ; [ 74 110],[36.67164179 47.32835821] ; [ 80.32835821 103.67164179],0
b3,1,0.092917,2.823102,[43 41] ; [ 74 110],[36.67164179 47.32835821] ; [ 80.32835821 103.67164179],0
v2,1,0.094392,2.797827,[90 50] ; [186  71],[97.32997481 42.67002519] ; [178.67002519  78.32997481],0
d4,1,0.131632,2.273157,[118  30] ; [224  38],[123.45365854  24.54634146] ; [218.54634146  43.45365854],0
a4,1,0.138162,2.198313,[62 85] ; [130 131],[69.17647059 77.82352941] ; [122.82352941 138.17647059],0
u4,1,0.156565,2.007091,[  2 146] ; [ 10 253],[  4.32116788 143.67883212] ; [  7.67883212 255.32116788],0
b5,1,0.19512,1.678528,[99 49] ; [159 104],[92.90510949 55.09489051] ; [165.09489051  97.90510949],0
s3,1,0.218251,1.515832,[72 73] ; [144 113],[77.91044776 67.08955224] ; [138.08955224 118.91044776],0
a6,1,0.276547,1.18398,[94 53] ; [182  81],[98.95609756 48.04390244] ; [177.04390244  85.95609756],0
r1,1,0.535777,0.383422,[119  27] ; [219  42],[121.24815725  24.75184275] ; [216.75184275  44.24815725],0
n1,1,0.727168,0.121728,[17 22] ; [19 21],[17.7721519 21.2278481] ; [18.2278481 21.7721519],0
n2,1,0.73935,0.110699,[30  9] ; [32  8],[30.60759494  8.39240506] ; [31.39240506  8.60759494],0
p1,1,0.774497,0.082081,[ 14 134] ; [ 27 234],[ 14.83618582 133.16381418] ; [ 26.16381418 234.83618582],0
b1,1,0.791095,0.070166,[56 92] ; [103 160],[57.25547445 90.74452555] ; [101.74452555 161.25547445],0
r2,1,0.821925,0.050656,[137   8] ; [247  13],[137.48148148   7.51851852] ; [246.51851852  13.48148148],0
b4,1,0.82464,0.049098,[90 58] ; [157 106],[88.94403893 59.05596107] ; [158.05596107 104.94403893],0
a8,1,0.850975,0.035297,[ 22 115] ; [ 39 193],[ 22.64769648 114.35230352] ; [ 38.35230352 193.64769648],0
n3,1,0.851666,0.034966,[29 11] ; [29 10],[29.36708861 10.63291139] ; [28.63291139 10.36708861],0
a3,1,0.85255,0.034546,[108  38] ; [196  66],[108.78431373  37.21568627] ; [195.21568627  66.78431373],0
a1,1,0.899589,0.015921,[  8 140] ; [ 15 248],[  8.28223844 139.71776156] ; [ 14.71776156 248.28223844],0
u2,1,0.946267,0.004542,[23 15] ; [41 26],[23.16190476 14.83809524] ; [40.83809524 26.16190476],0
