Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,50.2499,[40 43] ; [144  17],[62.59016393 20.40983607] ; [121.40983607  39.59016393],1
r2,1,6e-06,20.419935,[59 22] ; [150  10],[70.24481328 10.75518672] ; [138.75518672  21.24481328],1
r3,1,5e-05,16.433734,[60 23] ; [146  13],[70.65289256 12.34710744] ; [135.34710744  23.65289256],1
a7,1,9.6e-05,15.216624,[41 41] ; [120  40],[54.55371901 27.44628099] ; [106.44628099  53.55371901],1
d4,1,0.000117,14.84578,[48 35] ; [128  30],[60.61410788 22.38589212] ; [115.38589212  42.61410788],1
d1,1,0.000271,13.262303,[25 58] ; [88 73],[38.43852459 44.56147541] ; [74.56147541 86.43852459],1
a5,1,0.000289,13.141345,[34 49] ; [105  56],[47.28278689 35.71721311] ; [91.71721311 69.28278689],1
v4,1,0.000386,12.596801,[60 22] ; [144  15],[69.41078838 12.58921162] ; [134.58921162  24.41078838],1
s8,1,0.000995,10.83643,[10 73] ; [ 50 110],[20.49382716 62.50617284] ; [ 39.50617284 120.49382716],1
s7,1,0.002989,8.814297,[14 65] ; [56 97],[23.8362069 55.1637931] ; [ 46.1637931 106.8362069],0
s6,1,0.003069,8.766173,[25 58] ; [79 79],[35.81742739 47.18257261] ; [68.18257261 89.81742739],0
d3,1,0.003095,8.750762,[36 45] ; [103  57],[46.71784232 34.28215768] ; [92.28215768 67.71784232],0
v2,1,0.003722,8.41459,[19 61] ; [65 86],[29.09090909 50.90909091] ; [54.90909091 96.09090909],0
a3,1,0.004726,7.981291,[40 43] ; [107  53],[50.20987654 32.79012346] ; [96.79012346 63.20987654],0
d5,1,0.005437,7.728132,[49 33] ; [123  37],[58.28099174 23.71900826] ; [113.71900826  46.28099174],0
u3,1,0.006331,7.453626,[12 31] ; [30 24],[18.6185567 24.3814433] ; [23.3814433 30.6185567],0
a4,1,0.013505,6.101765,[20 62] ; [65 96],[28.68312757 53.31687243] ; [ 56.31687243 104.68312757],0
p1,1,0.014353,5.994229,[ 8 74] ; [  4 155],[ 4.08298755 77.91701245] ; [  7.91701245 151.08298755],0
u1,1,0.01917,5.485975,[ 4 79] ; [ 24 137],[ 9.52459016 73.47540984] ; [ 18.47540984 142.52459016],0
s3,1,0.021339,5.298889,[27 55] ; [77 82],[35.38589212 46.61410788] ; [68.61410788 90.38589212],0
a2,1,0.031621,4.618924,[ 8 75] ; [ 33 128],[13.94672131 69.05327869] ; [ 27.05327869 133.94672131],0
p2,1,0.033487,4.520695,[43 39] ; [107  54],[50.61728395 31.38271605] ; [99.38271605 61.61728395],0
n4,1,0.036685,4.36499,[46 37] ; [111  50],[53.4057377 29.5942623] ; [103.5942623  57.4057377],0
s2,1,0.041533,4.154137,[21 62] ; [61 98],[28.12396694 54.87603306] ; [ 53.87603306 105.12396694],0
a6,1,0.063835,3.434838,[46 37] ; [108  52],[52.60082305 30.39917695] ; [101.39917695  58.60082305],0
a1,1,0.068239,3.324885,[ 7 76] ; [  5 156],[ 4.08196721 78.91803279] ; [  7.91803279 153.08196721],0
a8,1,0.079213,3.080982,[ 5 74] ; [ 21 128],[ 9.00877193 69.99122807] ; [ 16.99122807 132.00877193],0
s4,1,0.080759,3.049554,[20 63] ; [ 24 136],[15.02880658 67.97119342] ; [ 28.97119342 131.02880658],0
b2,1,0.087121,2.926788,[18 31] ; [19 64],[13.73484848 35.26515152] ; [23.26515152 59.73484848],0
b3,1,0.087121,2.926788,[18 31] ; [19 64],[13.73484848 35.26515152] ; [23.26515152 59.73484848],0
p11,1,0.087846,2.913413,[47 36] ; [109  52],[53.06557377 29.93442623] ; [102.93442623  58.06557377],0
v3,1,0.091207,2.852939,[15 66] ; [ 44 110],[20.33617021 60.66382979] ; [ 38.66382979 115.33617021],0
p10,1,0.107357,2.592703,[45 35] ; [107  53],[50.66666667 29.33333333] ; [101.33333333  58.66666667],0
n6,1,0.142554,2.150166,[56 27] ; [122  38],[60.79835391 22.20164609] ; [117.20164609  42.79835391],0
s1,1,0.188766,1.727225,[ 1 81] ; [  7 151],[ 2.73333333 79.26666667] ; [  5.26666667 152.73333333],0
p7,1,0.198454,1.653713,[28 52] ; [69 89],[32.60504202 47.39495798] ; [64.39495798 93.60504202],0
n1,1,0.231445,1.431959,[ 9 25] ; [21 33],[11.59090909 22.40909091] ; [18.40909091 35.59090909],0
s5,1,0.282734,1.1539,[13 66] ; [ 35 121],[16.13617021 62.86382979] ; [ 31.86382979 124.13617021],0
d2,1,0.299108,1.078167,[30 51] ; [70 89],[33.75 47.25] ; [66.25 92.75],0
p5,1,0.3669,0.814139,[ 1 81] ; [  5 155],[ 2.03305785 79.96694215] ; [  3.96694215 156.03305785],0
b4,1,0.417546,0.657213,[45 38] ; [96 65],[47.96311475 35.03688525] ; [93.03688525 67.96311475],0
p12,1,0.436731,0.604858,[ 2 81] ; [  7 152],[ 3.08677686 79.91322314] ; [  5.91322314 153.08677686],0
p9,1,0.470971,0.519696,[50 28] ; [108  49],[52.44255319 25.55744681] ; [105.55744681  51.44255319],0
u2,1,0.571265,0.32057,[17 26] ; [24 29],[18.36458333 24.63541667] ; [22.63541667 30.36458333],0
b1,1,0.579564,0.30694,[32 51] ; [68 93],[34.01639344 48.98360656] ; [65.98360656 95.01639344],0
u4,1,0.631876,0.229525,[ 1 82] ; [  1 160],[ 0.68032787 82.31967213] ; [  1.31967213 159.68032787],0
n3,1,0.657372,0.196732,[21 14] ; [33 18],[21.97674419 13.02325581] ; [32.02325581 18.97674419],0
n2,1,0.667376,0.184687,[22 13] ; [37 18],[22.94444444 12.05555556] ; [36.05555556 18.94444444],0
p8,1,0.685144,0.164393,[23 59] ; [ 48 109],[24.35983264 57.64016736] ; [ 46.64016736 110.35983264],0
b5,1,0.773155,0.083088,[48 35] ; [90 71],[46.94262295 36.05737705] ; [91.05737705 69.94262295],0
p6,1,0.822511,0.050318,[12 69] ; [ 22 138],[11.42738589 69.57261411] ; [ 22.57261411 137.42738589],0
p3,1,0.824788,0.049014,[13 70] ; [ 27 134],[13.60655738 69.39344262] ; [ 26.39344262 134.60655738],0
n5,1,0.871642,0.026106,[51 32] ; [96 63],[50.41735537 32.58264463] ; [96.58264463 62.41735537],0
