Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p1,1,0.01227,6.271484,[ 3 29] ; [3 3],[ 5.05263158 26.94736842] ; [0.94736842 5.05263158],0
p6,1,0.016395,5.76,[ 3 27] ; [3 3],[ 5. 25.] ; [1. 5.],0
d5,1,0.038265,4.293184,[12 20] ; [5 1],[14.31578947 17.68421053] ; [2.68421053 3.31578947],0
p5,1,0.04729,3.935049,[ 2 30] ; [2 4],[ 3.36842105 28.63157895] ; [0.63157895 5.36842105],0
p11,1,0.054522,3.696644,[13 19] ; [5 1],[15.15789474 16.84210526] ; [2.84210526 3.15789474],0
d1,1,0.067831,3.334744,[ 9 23] ; [4 2],[10.94736842 21.05263158] ; [2.05263158 3.94736842],0
b4,1,0.075156,3.166667,[14 18] ; [5 1],[16. 16.] ; [3. 3.],0
a5,1,0.075156,3.166667,[14 18] ; [5 1],[16. 16.] ; [3. 3.],0
p3,1,0.098868,2.72371,[10 22] ; [4 2],[11.78947368 20.21052632] ; [2.21052632 3.78947368],0
s3,1,0.11167,2.530421,[10 21] ; [4 2],[11.72972973 19.27027027] ; [2.27027027 3.72972973],0
n6,1,0.115895,2.471932,[15 16] ; [5 1],[16.75675676 14.24324324] ; [3.24324324 2.75675676],0
p12,1,0.120693,2.408304,[ 1 31] ; [1 4],[ 1.72972973 30.27027027] ; [0.27027027 4.72972973],0
r1,1,0.137547,2.205193,[11 21] ; [4 2],[12.63157895 19.36842105] ; [2.36842105 3.63157895],0
s7,1,0.183097,1.772308,[ 7 23] ; [3 3],[ 8.33333333 21.66666667] ; [1.66666667 4.33333333],0
b3,1,0.18367,1.767677,[ 8 14] ; [4 2],[ 9.42857143 12.57142857] ; [2.57142857 3.42857143],0
b2,1,0.18367,1.767677,[ 8 14] ; [4 2],[ 9.42857143 12.57142857] ; [2.57142857 3.42857143],0
s8,1,0.199053,1.649306,[ 4 28] ; [2 4],[ 5.05263158 26.94736842] ; [0.94736842 5.05263158],0
p10,1,0.20578,1.60087,[12 19] ; [4 2],[13.40540541 17.59459459] ; [2.59459459 3.40540541],0
s6,1,0.210447,1.568349,[10 22] ; [3 2],[11.24324324 20.75675676] ; [1.75675676 3.24324324],0
v2,1,0.23531,1.408471,[ 8 23] ; [3 3],[ 9.21621622 21.78378378] ; [1.78378378 4.21621622],0
p9,1,0.265854,1.238014,[13 18] ; [4 2],[14.24324324 16.75675676] ; [2.75675676 3.24324324],0
u3,1,0.288425,1.126961,[ 3 14] ; [1 1],[ 3.57894737 13.42105263] ; [0.42105263 1.57894737],0
n4,1,0.290136,1.11899,[23  9] ; [3 3],[21.89473684 10.10526316] ; [4.10526316 1.89473684],0
a6,1,0.290136,1.11899,[ 9 23] ; [3 3],[10.10526316 21.89473684] ; [1.89473684 4.10526316],0
r3,1,0.302225,1.064352,[14 18] ; [4 2],[15.15789474 16.84210526] ; [2.84210526 3.15789474],0
r4,1,0.30451,1.054339,[ 5 27] ; [2 4],[ 5.89473684 26.10526316] ; [1.10526316 4.89473684],0
p8,1,0.30451,1.054339,[ 5 27] ; [2 4],[ 5.89473684 26.10526316] ; [1.10526316 4.89473684],0
d3,1,0.323595,0.974359,[12 20] ; [1 5],[10.94736842 21.05263158] ; [2.05263158 3.94736842],0
a3,1,0.373597,0.791667,[15 17] ; [4 2],[16. 16.] ; [3. 3.],0
a4,1,0.404698,0.694324,[10 21] ; [3 3],[10.89189189 20.10810811] ; [2.10810811 3.89189189],0
p7,1,0.466551,0.530134,[11 21] ; [3 3],[11.78947368 20.21052632] ; [2.21052632 3.78947368],0
p4,1,0.466551,0.530134,[11 21] ; [3 3],[11.78947368 20.21052632] ; [2.21052632 3.78947368],0
v1,1,0.4698,0.522447,[10 22] ; [1 5],[ 9.26315789 22.73684211] ; [1.73684211 4.26315789],0
s2,1,0.4698,0.522447,[10 22] ; [1 5],[ 9.26315789 22.73684211] ; [1.73684211 4.26315789],0
p2,1,0.502164,0.450361,[11 20] ; [3 3],[11.72972973 19.27027027] ; [2.27027027 3.72972973],0
b5,1,0.540417,0.374767,[15 17] ; [2 4],[14.31578947 17.68421053] ; [2.68421053 3.31578947],0
b1,1,0.540417,0.374767,[17 15] ; [4 2],[17.68421053 14.31578947] ; [3.31578947 2.68421053],0
s4,1,0.773984,0.082465,[ 7 25] ; [1 5],[ 6.73684211 25.26315789] ; [1.26315789 4.73684211],0
n2,1,0.787221,0.072857,[6 9] ; [1 1],[6.17647059 8.82352941] ; [0.82352941 1.17647059],0
n5,1,0.919753,0.01015,[22 10] ; [4 2],[21.89473684 10.10526316] ; [4.10526316 1.89473684],0
r2,1,0.942322,0.005235,[16 15] ; [3 3],[15.91891892 15.08108108] ; [3.08108108 2.91891892],0
v3,1,0.947085,0.004405,[ 6 26] ; [1 4],[ 6.05405405 25.94594595] ; [0.94594595 4.05405405],0
