Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,109.71485,[ 6 71] ; [241  91],[46.50122249 30.49877751] ; [200.49877751 131.50122249],1
d4,1,0.0,91.773182,[36 41] ; [305  27],[64.19804401 12.80195599] ; [276.80195599  55.19804401],1
d3,1,0.0,53.80719,[27 50] ; [258  74],[53.65525672 23.34474328] ; [231.34474328 100.65525672],1
d2,1,5.2e-05,16.369366,[20 57] ; [171 161],[35.95843521 41.04156479] ; [155.04156479 176.95843521],1
a4,1,9e-05,15.336014,[17 60] ; [154 177],[32.27205882 44.72794118] ; [138.72794118 192.27205882],1
p2,1,0.001353,10.268793,[65 12] ; [313  17],[71.51351351  5.48648649] ; [306.48648649  23.51351351],0
p1,1,0.002745,8.969872,[17 60] ; [ 32 297],[ 9.29310345 67.70689655] ; [ 39.70689655 289.29310345],0
a5,1,0.003051,8.776695,[49 28] ; [264  68],[58.92665037 18.07334963] ; [254.07334963  77.92665037],0
a2,1,0.003231,8.672144,[ 7 70] ; [ 81 251],[16.56723716 60.43276284] ; [ 71.43276284 260.56723716],0
a3,1,0.004043,8.26448,[44 33] ; [244  87],[54.35294118 22.64705882] ; [233.64705882  97.35294118],0
u1,1,0.004375,8.121284,[ 4 73] ; [ 61 271],[12.23716381 64.76283619] ; [ 52.76283619 279.23716381],0
r1,1,0.006904,7.297785,[55 22] ; [279  51],[63.18918919 13.81081081] ; [270.81081081  59.18918919],0
r2,1,0.01643,5.756211,[67  9] ; [311  15],[71.46268657  4.53731343] ; [306.53731343  19.46268657],0
v1,1,0.017617,5.633821,[36 40] ; [201 122],[45.14285714 30.85714286] ; [191.85714286 131.14285714],0
p7,1,0.019366,5.468201,[57 18] ; [282  43],[63.5625 11.4375] ; [275.4375  49.5625],0
p4,1,0.026043,4.953142,[49 27] ; [255  77],[56.62745098 19.37254902] ; [247.37254902  84.62745098],0
n4,1,0.027569,4.854829,[54 22] ; [273  59],[60.91176471 15.08823529] ; [266.08823529  65.91176471],0
a7,1,0.027651,4.849698,[50 27] ; [255  76],[57.56127451 19.43872549] ; [247.43872549  83.56127451],0
p12,1,0.045037,4.017243,[13 62] ; [ 31 300],[ 8.12807882 66.87192118] ; [ 35.87192118 295.12807882],0
r4,1,0.046108,3.977662,[66 11] ; [308  24],[70.41075795  6.58924205] ; [303.58924205  28.41075795],0
r3,1,0.052853,3.748554,[71  6] ; [320  10],[73.97297297  3.02702703] ; [317.02702703  12.97297297],0
b1,1,0.116817,2.459483,[35 42] ; [119 213],[28.99266504 48.00733496] ; [125.00733496 206.99266504],0
a8,1,0.119397,2.425213,[ 7 66] ; [ 51 250],[11.32085561 61.67914439] ; [ 46.67914439 254.32085561],0
u3,1,0.126882,2.330246,[15 18] ; [53 34],[18.7 14.3] ; [49.3 37.7],0
n2,1,0.189997,1.717642,[6 4] ; [42 11],[7.61904762 2.38095238] ; [40.38095238 12.61904762],0
v2,1,0.238791,1.387717,[40 34] ; [198 124],[44.47474747 29.52525253] ; [193.52525253 128.47474747],0
s1,1,0.257588,1.281672,[ 4 72] ; [  9 321],[ 2.43349754 73.56650246] ; [ 10.56650246 319.43349754],0
v4,1,0.262133,1.257457,[72  4] ; [319   9],[73.55445545  2.44554455] ; [317.44554455  10.55445545],0
v3,1,0.360887,0.834805,[29 47] ; [141 180],[32.5440806 43.4559194] ; [137.4559194 183.5440806],0
b2,1,0.367241,0.81298,[20 26] ; [ 76 133],[17.31764706 28.68235294] ; [ 78.68235294 130.31764706],0
b3,1,0.367241,0.81298,[20 26] ; [ 76 133],[17.31764706 28.68235294] ; [ 78.68235294 130.31764706],0
b5,1,0.379826,0.771266,[46 31] ; [180 152],[42.54767726 34.45232274] ; [183.45232274 148.54767726],0
b4,1,0.396285,0.719569,[47 30] ; [185 147],[43.67726161 33.32273839] ; [188.32273839 143.67726161],0
n6,1,0.409099,0.681419,[66 11] ; [293  36],[68.0862069  8.9137931] ; [290.9137931  38.0862069],0
n3,1,0.425271,0.635703,[8 2] ; [35 17],[6.93548387 3.06451613] ; [36.06451613 15.93548387],0
s7,1,0.446265,0.580122,[42 33] ; [161 154],[39.03846154 35.96153846] ; [163.96153846 151.03846154],0
a1,1,0.46522,0.533307,[ 3 74] ; [ 20 312],[ 4.33007335 72.66992665] ; [ 18.66992665 313.33007335],0
