Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v4,1,0.01753,5.642506,[19  9] ; [11 19],[14.48275862 13.51724138] ; [15.51724138 14.48275862],0
b5,1,0.01841,5.556689,[18 10] ; [10 20],[13.51724138 14.48275862] ; [14.48275862 15.51724138],0
p11,1,0.054112,3.709255,[11 17] ; [ 5 25],[ 7.72413793 20.27586207] ; [ 8.27586207 21.72413793],0
v2,1,0.064438,3.419311,[13 15] ; [ 7 23],[ 9.65517241 18.34482759] ; [10.34482759 19.65517241],0
p2,1,0.067239,3.349158,[14 14] ; [ 8 22],[10.62068966 17.37931034] ; [11.37931034 18.62068966],0
v3,1,0.071416,3.25018,[ 8 20] ; [ 3 27],[ 5.31034483 22.68965517] ; [ 5.68965517 24.31034483],0
a1,1,0.101756,2.677808,[ 1 27] ; [ 5 25],[ 2.89655172 25.10344828] ; [ 3.10344828 26.89655172],0
a6,1,0.109922,2.555339,[10 18] ; [17 13],[13.03448276 14.96551724] ; [13.96551724 16.03448276],0
b2,1,0.123077,2.377717,[ 3 12] ; [ 9 11],[5.14285714 9.85714286] ; [ 6.85714286 13.14285714],0
b3,1,0.123077,2.377717,[ 3 12] ; [ 9 11],[5.14285714 9.85714286] ; [ 6.85714286 13.14285714],0
n2,1,0.130287,2.289087,[10  6] ; [ 7 12],[7.77142857 8.22857143] ; [9.22857143 9.77142857],0
p3,1,0.14586,2.115022,[ 7 21] ; [ 3 26],[ 4.9122807 23.0877193] ; [ 5.0877193 23.9122807],0
r3,1,0.157387,1.999158,[14 13] ; [10 20],[11.36842105 15.63157895] ; [12.63157895 17.36842105],0
d2,1,0.159952,1.974683,[ 9 17] ; [16 14],[11.60714286 14.39285714] ; [13.39285714 16.60714286],0
a5,1,0.167644,1.903887,[ 9 19] ; [15 15],[11.5862069 16.4137931] ; [12.4137931 17.5862069],0
a4,1,0.169136,1.890586,[ 7 20] ; [13 17],[ 9.47368421 17.52631579] ; [10.52631579 19.47368421],0
p4,1,0.244171,1.356352,[ 8 19] ; [ 5 25],[ 6.15789474 20.84210526] ; [ 6.84210526 23.15789474],0
b4,1,0.283832,1.148649,[17 11] ; [14 16],[14.96551724 13.03448276] ; [16.03448276 13.96551724],0
n5,1,0.283832,1.148649,[17 11] ; [14 16],[14.96551724 13.03448276] ; [16.03448276 13.96551724],0
s6,1,0.300612,1.071476,[10 18] ; [ 7 23],[ 8.20689655 19.79310345] ; [ 8.79310345 21.20689655],0
p8,1,0.308119,1.03872,[ 8 20] ; [ 5 24],[ 6.38596491 21.61403509] ; [ 6.61403509 22.38596491],0
n3,1,0.336253,0.924666,[8 7] ; [ 7 12],[6.61764706 8.38235294] ; [ 8.38235294 10.61764706],0
p10,1,0.433689,0.612923,[ 7 21] ; [ 5 25],[ 5.79310345 22.20689655] ; [ 6.20689655 23.79310345],0
s3,1,0.434015,0.612056,[ 7 21] ; [10 19],[ 8.35087719 19.64912281] ; [ 8.64912281 20.35087719],0
s1,1,0.439184,0.598413,[ 2 26] ; [ 4 26],[ 2.89655172 25.10344828] ; [ 3.10344828 26.89655172],0
s2,1,0.445891,0.581076,[ 8 20] ; [ 6 24],[ 6.75862069 21.24137931] ; [ 7.24137931 22.75862069],0
d5,1,0.45067,0.568966,[15 13] ; [19 11],[16.4137931 11.5862069] ; [17.5862069 12.4137931],0
a7,1,0.483433,0.491108,[11 16] ; [15 15],[12.31578947 14.68421053] ; [13.68421053 16.31578947],0
u2,1,0.483522,0.490909,[4 8] ; [7 8],[4.88888889 7.11111111] ; [6.11111111 8.88888889],0
s7,1,0.512691,0.428571,[ 7 20] ; [ 5 22],[ 6. 21.] ; [ 6. 21.],0
p7,1,0.541618,0.372549,[ 7 20] ; [10 20],[ 8.05263158 18.94736842] ; [ 8.94736842 21.05263158],0
n4,1,0.585783,0.296979,[16 12] ; [15 15],[14.96551724 13.03448276] ; [16.03448276 13.96551724],0
d4,1,0.602375,0.271429,[18  9] ; [18 12],[17.05263158  9.94736842] ; [18.94736842 11.05263158],0
b1,1,0.611014,0.258702,[14 14] ; [17 13],[14.96551724 13.03448276] ; [16.03448276 13.96551724],0
s4,1,0.648178,0.208205,[ 7 21] ; [ 6 24],[ 6.27586207 21.72413793] ; [ 6.72413793 23.27586207],0
r1,1,0.717201,0.13119,[ 9 19] ; [11 19],[ 9.65517241 18.34482759] ; [10.34482759 19.65517241],0
n1,1,0.728434,0.120554,[ 5 11] ; [ 7 12],[ 5.48571429 10.51428571] ; [ 6.51428571 12.48571429],0
a2,1,0.759636,0.093611,[ 3 25] ; [ 4 26],[ 3.37931034 24.62068966] ; [ 3.62068966 26.37931034],0
p6,1,0.761708,0.091954,[ 3 24] ; [ 4 25],[ 3.375 23.625] ; [ 3.625 25.375],0
r2,1,0.773907,0.082523,[15 12] ; [15 14],[14.46428571 12.53571429] ; [15.53571429 13.46428571],0
u3,1,0.810595,0.057436,[4 9] ; [ 4 11],[3.71428571 9.28571429] ; [ 4.28571429 10.71428571],0
s5,1,0.848177,0.036651,[ 4 23] ; [ 5 25],[ 4.26315789 22.73684211] ; [ 4.73684211 25.26315789],0
v1,1,0.862002,0.030216,[ 6 22] ; [ 7 23],[ 6.27586207 21.72413793] ; [ 6.72413793 23.27586207],0
a3,1,0.888945,0.019499,[15 13] ; [15 14],[14.73684211 13.26315789] ; [15.26315789 13.73684211],0
p1,1,0.928877,0.007967,[ 3 25] ; [ 3 27],[ 2.89655172 25.10344828] ; [ 3.10344828 26.89655172],0
s8,1,0.942987,0.005115,[ 2 26] ; [ 2 28],[ 1.93103448 26.06896552] ; [ 2.06896552 27.93103448],0
d1,1,0.955686,0.003088,[11 17] ; [12 18],[11.10344828 16.89655172] ; [11.89655172 18.10344828],0
d3,1,0.985507,0.00033,[13 15] ; [14 16],[13.03448276 14.96551724] ; [13.96551724 16.03448276],0
