Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,103.374024,[ 5 57] ; [217  67],[39.78034682 22.21965318] ; [182.21965318 101.78034682],1
d4,1,0.0,55.708595,[33 29] ; [259  25],[52.32369942  9.67630058] ; [239.67630058  44.32369942],1
d3,1,0.0,26.432177,[27 35] ; [217  67],[43.72254335 18.27745665] ; [200.27745665  83.72254335],1
a4,1,0.0,25.737999,[13 49] ; [160 123],[31.08985507 30.91014493] ; [141.91014493 141.08985507],1
d2,1,1.4e-05,18.87985,[19 43] ; [173 111],[34.40462428 27.59537572] ; [157.59537572 126.40462428],1
u1,1,0.000152,14.350903,[ 4 58] ; [ 84 200],[15.76878613 46.23121387] ; [ 72.23121387 211.76878613],1
a5,1,0.000967,10.888938,[40 22] ; [236  48],[49.4566474 12.5433526] ; [226.5433526  57.4566474],1
p1,1,0.001319,10.316168,[14 48] ; [ 24 259],[ 6.82898551 55.17101449] ; [ 31.17101449 251.82898551],0
a3,1,0.001851,9.691753,[43 19] ; [242  40],[51.36627907 10.63372093] ; [233.63372093  48.36627907],0
a2,1,0.00252,9.126279,[ 8 54] ; [ 91 193],[17.73988439 44.26011561] ; [ 81.26011561 202.73988439],0
v4,1,0.006557,7.390534,[56  5] ; [279   5],[59.23188406  1.76811594] ; [275.76811594   8.23188406],0
r3,1,0.010596,6.531824,[55  7] ; [273  10],[58.94492754  3.05507246] ; [269.05507246  13.94492754],0
r4,1,0.010836,6.49207,[51 11] ; [263  21],[56.26589595  5.73410405] ; [257.73410405  26.26589595],0
r1,1,0.011799,6.340866,[46 16] ; [246  37],[52.47536232  9.52463768] ; [239.52463768  43.47536232],0
n4,1,0.021818,5.260214,[52 10] ; [263  20],[56.60869565  5.39130435] ; [258.39130435  24.60869565],0
r2,1,0.028145,4.819173,[56  5] ; [274   7],[58.85964912  2.14035088] ; [271.14035088   9.85964912],0
p3,1,0.033035,4.54394,[29 33] ; [174 109],[36.48115942 25.51884058] ; [166.51884058 116.48115942],0
v3,1,0.038563,4.280024,[23 39] ; [142 133],[30.35608309 31.64391691] ; [134.64391691 140.35608309],0
a6,1,0.05816,3.58908,[34 28] ; [191  92],[40.43478261 21.56521739] ; [184.56521739  98.43478261],0
p8,1,0.059479,3.551856,[43 19] ; [156 121],[36.39528024 25.60471976] ; [162.60471976 114.39528024],0
v2,1,0.059726,3.544979,[30 30] ; [176 103],[36.46017699 23.53982301] ; [169.53982301 109.46017699],0
s6,1,0.064503,3.417653,[48 14] ; [241  37],[52.7  9.3] ; [236.3  41.7],0
s8,1,0.074786,3.174731,[39 23] ; [209  73],[44.69767442 17.30232558] ; [203.30232558  78.69767442],0
a1,1,0.090983,2.856893,[ 1 61] ; [ 21 263],[ 3.94219653 58.05780347] ; [ 18.05780347 265.94219653],0
p4,1,0.135077,2.233169,[39 23] ; [205  78],[43.84927536 18.15072464] ; [200.15072464  82.84927536],0
p11,1,0.177664,1.817059,[47 15] ; [236  48],[50.71098266 11.28901734] ; [232.28901734  51.71098266],0
