Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,0.0,27.896421,[49 80] ; [39  8],[64.5 64.5] ; [23.5 23.5],1
s2,1,2.2e-05,18.040088,[39 89] ; [31 16],[51.2 76.8] ; [18.8 28.2],1
d4,1,0.000371,12.67121,[82 46] ; [43  4],[91.42857143 36.57142857] ; [33.57142857 13.42857143],1
s4,1,0.001174,10.530456,[ 22 107] ; [19 28],[30.05113636 98.94886364] ; [10.94886364 36.05113636],0
s3,1,0.005442,7.726378,[48 81] ; [28 18],[56.02285714 72.97714286] ; [19.97714286 26.02285714],0
d1,1,0.009443,6.737064,[46 83] ; [27 20],[53.50568182 75.49431818] ; [19.49431818 27.50568182],0
s7,1,0.009747,6.680644,[26 98] ; [18 26],[32.47619048 91.52380952] ; [11.52380952 32.47619048],0
p10,1,0.009874,6.657536,[73 54] ; [37 10],[80.28735632 46.71264368] ; [29.71264368 17.28735632],0
p1,1,0.014265,6.004989,[  4 125] ; [ 6 41],[  7.32954545 121.67045455] ; [ 2.67045455 44.32954545],0
r3,1,0.01488,5.93065,[108  20] ; [46  1],[112.64  15.36] ; [41.36  5.64],0
b1,1,0.015059,5.909506,[65 64] ; [14 33],[57.90340909 71.09659091] ; [21.09659091 25.90340909],0
a4,1,0.029902,4.714926,[33 96] ; [20 27],[38.84659091 90.15340909] ; [14.15340909 32.84659091],0
n5,1,0.032544,4.569593,[52 75] ; [11 36],[45.98275862 81.01724138] ; [17.01724138 29.98275862],0
s8,1,0.03587,4.403264,[ 29 100] ; [18 29],[34.44886364 94.55113636] ; [12.55113636 34.44886364],0
r2,1,0.041116,4.171231,[104  25] ; [43  3],[108.36  20.64] ; [38.64  7.36],0
d5,1,0.043308,4.083344,[80 48] ; [37 10],[85.57714286 42.42285714] ; [31.42285714 15.57714286],0
a1,1,0.063226,3.450666,[  3 126] ; [ 4 43],[  5.13068182 123.86931818] ; [ 1.86931818 45.13068182],0
d2,1,0.065828,3.384097,[41 88] ; [22 25],[46.17613636 82.82386364] ; [16.82386364 30.17613636],0
p3,1,0.069755,3.288779,[36 92] ; [20 27],[40.96 87.04] ; [15.04 31.96],0
b5,1,0.073078,3.2125,[85 44] ; [24 23],[79.89204545 49.10795455] ; [29.10795455 17.89204545],0
a5,1,0.077939,3.107362,[63 66] ; [30 17],[68.16477273 60.83522727] ; [24.83522727 22.16477273],0
n1,1,0.081042,3.043875,[12 37] ; [8 9],[14.84848485 34.15151515] ; [ 5.15151515 11.84848485],0
v1,1,0.082916,3.006804,[39 90] ; [20 25],[43.74137931 85.25862069] ; [15.25862069 29.74137931],0
p9,1,0.102897,2.660051,[83 43] ; [37 10],[87.39884393 38.60115607] ; [32.60115607 14.39884393],0
n6,1,0.172036,1.865112,[76 53] ; [33 14],[79.89204545 49.10795455] ; [29.10795455 17.89204545],0
a6,1,0.191088,1.70921,[80 49] ; [24 23],[76.22727273 52.77272727] ; [27.77272727 19.22727273],0
b4,1,0.214566,1.540346,[66 63] ; [29 18],[69.63068182 59.36931818] ; [25.36931818 21.63068182],0
v2,1,0.215857,1.531701,[39 86] ; [19 27],[42.39766082 82.60233918] ; [15.60233918 30.39766082],0
a8,1,0.277787,1.177885,[  8 113] ; [ 1 43],[  6.6 114.4] ; [ 2.4 41.6],0
r4,1,0.280979,1.162351,[91 38] ; [37 10],[93.81818182 35.18181818] ; [34.18181818 12.81818182],0
p6,1,0.319941,0.989188,[29 97] ; [14 32],[31.5 94.5] ; [11.5 34.5],0
d3,1,0.357208,0.847685,[74 53] ; [31 16],[76.63793103 50.36206897] ; [28.36206897 18.63793103],0
u2,1,0.365366,0.819364,[29 27] ; [ 8 12],[27.26315789 28.73684211] ; [ 9.73684211 10.26315789],0
n3,1,0.390599,0.737078,[34 16] ; [9 7],[32.57575758 17.42424242] ; [10.42424242  5.57575758],0
a7,1,0.437021,0.604092,[87 41] ; [29 18],[84.84571429 43.15428571] ; [31.15428571 15.84571429],0
p12,1,0.453904,0.560885,[  1 128] ; [ 1 46],[  1.46590909 127.53409091] ; [ 0.53409091 46.46590909],0
b2,1,0.469818,0.522404,[15 49] ; [ 8 18],[16.35555556 47.64444444] ; [ 6.64444444 19.35555556],0
b3,1,0.469818,0.522404,[15 49] ; [ 8 18],[16.35555556 47.64444444] ; [ 6.64444444 19.35555556],0
v4,1,0.487778,0.481423,[112  16] ; [42  4],[113.28735632  14.71264368] ; [40.71264368  5.28735632],0
r1,1,0.509031,0.436059,[77 52] ; [30 16],[78.87428571 50.12571429] ; [28.12571429 17.87428571],0
s1,1,0.566577,0.328443,[  5 123] ; [ 1 46],[  4.38857143 123.61142857] ; [ 1.61142857 45.38857143],0
p11,1,0.631659,0.229818,[80 49] ; [31 16],[81.35795455 47.64204545] ; [29.64204545 17.35795455],0
p2,1,0.679958,0.170174,[92 37] ; [35 12],[93.08522727 35.91477273] ; [33.91477273 13.08522727],0
n2,1,0.690575,0.158463,[32 17] ; [12  5],[32.66666667 16.33333333] ; [11.33333333  5.66666667],0
p5,1,0.715699,0.132651,[  4 124] ; [ 2 45],[  4.38857143 123.61142857] ; [ 1.61142857 45.38857143],0
u1,1,0.730684,0.118484,[  9 120] ; [ 4 43],[  9.52840909 119.47159091] ; [ 3.47159091 43.52840909],0
a3,1,0.734952,0.114613,[72 57] ; [27 19],[72.97714286 56.02285714] ; [26.02285714 19.97714286],0
p4,1,0.818293,0.052781,[52 76] ; [20 27],[52.66285714 75.33714286] ; [19.33714286 27.66285714],0
p8,1,0.90299,0.014856,[51 76] ; [18 28],[50.65317919 76.34682081] ; [18.34682081 27.65317919],0
u3,1,0.9333,0.007005,[33 23] ; [12  8],[33.15789474 22.84210526] ; [11.84210526  8.15789474],0
a2,1,0.967652,0.001645,[ 14 115] ; [ 5 42],[ 13.92613636 115.07386364] ; [ 5.07386364 41.92613636],0
p7,1,0.975155,0.00097,[65 60] ; [23 21],[65.0887574 59.9112426] ; [22.9112426 21.0887574],0
