Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,3e-06,21.927745,[ 9 77] ; [21 24],[19.69465649 66.30534351] ; [10.30534351 34.69465649],1
p9,1,0.173584,1.851716,[33 48] ; [24 21],[36.64285714 44.35714286] ; [20.35714286 24.64285714],0
s4,1,0.229255,1.445477,[12 74] ; [10 35],[14.44274809 71.55725191] ; [ 7.55725191 37.44274809],0
s8,1,0.239673,1.382519,[ 6 79] ; [ 6 39],[ 7.84615385 77.15384615] ; [ 4.15384615 40.84615385],0
v2,1,0.269667,1.218438,[32 51] ; [12 30],[29.216 53.784] ; [14.784 27.216],0
u3,1,0.303234,1.059917,[12 21] ; [12 12],[13.89473684 19.10526316] ; [10.10526316 13.89473684],0
s5,1,0.355323,0.854357,[12 71] ; [ 9 34],[13.83333333 69.16666667] ; [ 7.16666667 35.83333333],0
d3,1,0.369789,0.804372,[48 36] ; [22 23],[45.58139535 38.41860465] ; [24.41860465 20.58139535],0
p5,1,0.409144,0.681286,[ 3 81] ; [ 3 41],[ 3.9375 80.0625] ; [ 2.0625 41.9375],0
u1,1,0.427201,0.63042,[ 7 79] ; [ 2 43],[ 5.90839695 80.09160305] ; [ 3.09160305 41.90839695],0
b4,1,0.45824,0.550191,[40 46] ; [24 21],[42.01526718 43.98473282] ; [21.98473282 23.01526718],0
n5,1,0.475718,0.508665,[49 36] ; [23 22],[47.07692308 37.92307692] ; [24.92307692 20.07692308],0
d2,1,0.475718,0.508665,[36 49] ; [22 23],[37.92307692 47.07692308] ; [20.07692308 24.92307692],0
a6,1,0.476134,0.507704,[46 40] ; [27 18],[47.92366412 38.07633588] ; [25.07633588 19.92366412],0
r1,1,0.491471,0.473303,[47 37] ; [28 17],[48.8372093 35.1627907] ; [26.1627907 18.8372093],0
v3,1,0.50668,0.440917,[24 56] ; [11 34],[22.4 57.6] ; [12.6 32.4],0
d1,1,0.562449,0.335481,[37 49] ; [17 28],[35.45038168 50.54961832] ; [18.54961832 26.45038168],0
p1,1,0.62619,0.237263,[ 4 82] ; [ 3 42],[ 4.59541985 81.40458015] ; [ 2.40458015 42.59541985],0
s1,1,0.63749,0.22204,[ 4 81] ; [ 3 42],[ 4.57692308 80.42307692] ; [ 2.42307692 42.57692308],0
v4,1,0.645613,0.211476,[65 20] ; [36  9],[66.03846154 18.96153846] ; [34.96153846 10.03846154],0
d4,1,0.669309,0.182411,[60 26] ; [33 12],[61.05343511 24.94656489] ; [31.94656489 13.05343511],0
u2,1,0.705808,0.1425,[10 22] ; [ 9 16],[10.66666667 21.33333333] ; [ 8.33333333 16.66666667],0
n1,1,0.708318,0.139963,[ 9 21] ; [ 6 11],[ 9.57446809 20.42553191] ; [ 5.42553191 11.57446809],0
r2,1,0.760644,0.092802,[70 13] ; [38  6],[70.58267717 12.41732283] ; [37.41732283  6.58267717],0
a1,1,0.763046,0.090892,[ 7 79] ; [ 3 42],[ 6.5648855 79.4351145] ; [ 3.4351145 41.5648855],0
a7,1,0.786834,0.073129,[54 30] ; [30 15],[54.69767442 29.30232558] ; [29.30232558 15.69767442],0
a8,1,0.799151,0.064743,[ 6 73] ; [ 4 41],[ 6.37096774 72.62903226] ; [ 3.62903226 41.37096774],0
n6,1,0.818787,0.052489,[49 36] ; [25 20],[48.38461538 36.61538462] ; [25.61538462 19.38461538],0
b1,1,0.912644,0.012035,[41 45] ; [21 24],[40.70229008 45.29770992] ; [21.29770992 23.70229008],0
p6,1,0.920048,0.010075,[12 72] ; [ 6 38],[11.8125 72.1875] ; [ 6.1875 37.8125],0
v1,1,0.93197,0.007287,[28 58] ; [14 30],[27.78461538 58.21538462] ; [14.21538462 29.78461538],0
b5,1,0.955633,0.003095,[55 31] ; [29 16],[55.14503817 30.85496183] ; [28.85496183 16.14503817],0
a5,1,0.968221,0.001587,[50 36] ; [26 19],[49.89312977 36.10687023] ; [26.10687023 18.89312977],0
