Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,32.560139,[25 36] ; [88 17],[41.52409639 19.47590361] ; [71.47590361 33.52409639],1
n6,1,0.000887,11.050139,[34 27] ; [84 21],[43.36144578 17.63855422] ; [74.63855422 30.36144578],1
n1,1,0.007083,7.251804,[ 4 20] ; [17 16],[ 8.84210526 15.15789474] ; [12.15789474 20.84210526],0
v3,1,0.008928,6.837075,[ 9 52] ; [35 70],[16.1686747 44.8313253] ; [27.8313253 77.1686747],0
v2,1,0.019978,5.413786,[14 47] ; [42 61],[20.82926829 40.17073171] ; [35.17073171 67.82926829],0
u3,1,0.024496,5.059146,[15 17] ; [ 9 32],[10.52054795 21.47945205] ; [13.47945205 27.52054795],0
a4,1,0.025032,5.02164,[11 50] ; [36 69],[17.27108434 43.72891566] ; [29.72891566 75.27108434],0
s4,1,0.031981,4.599524,[13 48] ; [10 96],[ 8.4011976 52.5988024] ; [14.5988024 91.4011976],0
d5,1,0.046103,3.977825,[32 28] ; [73 33],[37.95180723 22.04819277] ; [67.04819277 38.95180723],0
s7,1,0.050399,3.828144,[10 49] ; [31 69],[15.21383648 43.78616352] ; [25.78616352 74.21383648],0
p3,1,0.051273,3.799342,[15 45] ; [42 63],[20.72727273 39.27272727] ; [36.27272727 68.72727273],0
a8,1,0.060351,3.527723,[ 2 58] ; [12 88],[ 5.25 54.75] ; [ 8.75 91.25],0
d4,1,0.063077,3.454576,[32 29] ; [71 35],[37.62275449 23.37724551] ; [65.37724551 40.62275449],0
b4,1,0.104643,2.633317,[26 35] ; [59 47],[31.04790419 29.95209581] ; [53.95209581 52.04790419],0
a3,1,0.107855,2.585368,[29 32] ; [64 42],[33.97005988 27.02994012] ; [59.02994012 46.97005988],0
p4,1,0.111383,2.534492,[21 40] ; [49 55],[25.87878788 35.12121212] ; [44.12121212 59.87878788],0
p11,1,0.121832,2.39361,[36 25] ; [75 31],[40.54491018 20.45508982] ; [70.45508982 35.54491018],0
p9,1,0.124103,2.364759,[38 21] ; [78 25],[42.24691358 16.75308642] ; [73.75308642 29.24691358],0
d1,1,0.157705,1.996092,[17 44] ; [41 65],[21.18562874 39.81437126] ; [36.81437126 69.18562874],0
a1,1,0.191074,1.70932,[ 2 59] ; [ 9 97],[ 4.01796407 56.98203593] ; [ 6.98203593 99.01796407],0
v1,1,0.20395,1.613862,[17 44] ; [38 63],[20.70987654 40.29012346] ; [34.29012346 66.70987654],0
a6,1,0.229796,1.442121,[31 30] ; [64 42],[34.7005988 26.2994012] ; [60.2994012 45.7005988],0
a2,1,0.240256,1.379092,[ 4 57] ; [13 93],[ 6.20958084 54.79041916] ; [10.79041916 95.20958084],0
s6,1,0.247487,1.337434,[20 40] ; [45 61],[23.4939759 36.5060241] ; [41.5060241 64.4939759],0
a5,1,0.248751,1.330304,[26 35] ; [55 51],[29.58682635 31.41317365] ; [51.41317365 54.58682635],0
d2,1,0.254053,1.300876,[19 42] ; [42 63],[22.41566265 38.58433735] ; [38.58433735 66.41566265],0
s1,1,0.268397,1.22492,[ 3 58] ; [  2 104],[ 1.82634731 59.17365269] ; [  3.17365269 102.82634731],0
p6,1,0.279935,1.167408,[11 49] ; [26 75],[13.78881988 46.21118012] ; [23.21118012 77.78881988],0
p1,1,0.294272,1.099974,[ 3 58] ; [10 96],[ 4.74850299 56.25149701] ; [ 8.25149701 97.74850299],0
s8,1,0.330437,0.947184,[11 50] ; [26 80],[13.51497006 47.48502994] ; [23.48502994 82.51497006],0
p5,1,0.364407,0.82265,[ 2 58] ; [ 7 98],[ 3.27272727 56.72727273] ; [ 5.72727273 99.27272727],0
u2,1,0.375288,0.78608,[15 17] ; [15 26],[13.15068493 18.84931507] ; [16.84931507 24.15068493],0
p10,1,0.39286,0.730071,[35 25] ; [67 36],[37.54601227 22.45398773] ; [64.45398773 38.54601227],0
