Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r2,1,0.0,66.436823,[14 13] ; [178   4],[24.80382775  2.19617225] ; [167.19617225  14.80382775],1
r3,1,0.0,46.377112,[19 10] ; [178   3],[27.2047619  1.7952381] ; [169.7952381  11.2047619],1
v4,1,0.0,45.395243,[17 10] ; [177   4],[25.18269231  1.81730769] ; [168.81730769  12.18269231],1
r1,1,0.0,43.407866,[ 7 23] ; [146  34],[21.85714286  8.14285714] ; [131.14285714  48.85714286],1
n6,1,0.002562,9.09579,[16 13] ; [145  35],[22.33971292  6.66028708] ; [138.66028708  41.33971292],0
a7,1,0.012366,6.257632,[12 18] ; [116  65],[18.19905213 11.80094787] ; [109.80094787  71.19905213],0
v3,1,0.022132,5.235359,[ 4 25] ; [ 63 116],[ 9.34134615 19.65865385] ; [ 57.65865385 121.34134615],0
v2,1,0.025234,5.007738,[ 8 21] ; [86 86],[13.56218905 15.43781095] ; [80.43781095 91.56218905],0
p10,1,0.025709,4.975489,[16 12] ; [137  41],[20.7961165  7.2038835] ; [132.2038835  45.7961165],0
a1,1,0.026697,4.910328,[ 3 27] ; [  4 178],[ 0.99056604 29.00943396] ; [  6.00943396 175.99056604],0
s1,1,0.033311,4.529712,[ 4 26] ; [  7 171],[ 1.58653846 28.41346154] ; [  9.41346154 168.58653846],0
n3,1,0.037843,4.312081,[6 5] ; [32  6],[8.53061224 2.46938776] ; [29.46938776  8.53061224],0
s6,1,0.058536,3.578396,[19 11] ; [140  37],[23.04347826  6.95652174] ; [135.95652174  41.04347826],0
v1,1,0.096425,2.763705,[10 19] ; [90 86],[14.14634146 14.85365854] ; [85.85365854 90.14634146],0
b1,1,0.110292,2.550027,[16 14] ; [ 69 113],[12.02830189 17.97169811] ; [ 72.97169811 109.02830189],0
n4,1,0.129529,2.298141,[18 12] ; [133  48],[21.46919431  8.53080569] ; [129.53080569  51.46919431],0
a4,1,0.156773,2.005079,[10 20] ; [ 39 142],[ 6.96682464 23.03317536] ; [ 42.03317536 138.96682464],0
u3,1,0.17578,1.832947,[5 8] ; [44 31],[7.23863636 5.76136364] ; [41.76136364 33.23863636],0
s8,1,0.190305,1.715258,[10 20] ; [84 98],[13.30188679 16.69811321] ; [ 80.69811321 101.30188679],0
d3,1,0.203353,1.618128,[ 9 21] ; [ 77 105],[12.16981132 17.83018868] ; [ 73.83018868 108.16981132],0
d2,1,0.205324,1.604095,[ 7 23] ; [ 26 156],[ 4.66981132 25.33018868] ; [ 28.33018868 153.66981132],0
n5,1,0.236813,1.399464,[18 11] ; [131  49],[20.67464115  8.32535885] ; [128.32535885  51.67464115],0
p11,1,0.255264,1.294261,[20 10] ; [139  43],[22.5  7.5] ; [136.5  45.5],0
n2,1,0.305749,1.048951,[9 2] ; [36  3],[9.9 1.1] ; [35.1  3.9],0
b4,1,0.311053,1.026201,[14 16] ; [103  79],[16.55660377 13.44339623] ; [100.44339623  81.55660377],0
b2,1,0.350289,0.872408,[ 5 18] ; [31 67],[ 6.84297521 16.15702479] ; [29.15702479 68.84297521],0
b3,1,0.350289,0.872408,[ 5 18] ; [31 67],[ 6.84297521 16.15702479] ; [29.15702479 68.84297521],0
p1,1,0.358512,0.8431,[ 1 28] ; [ 15 165],[ 2.22009569 26.77990431] ; [ 13.77990431 166.22009569],0
u2,1,0.402237,0.701628,[7 5] ; [34 41],[5.65517241 6.34482759] ; [35.34482759 39.65517241],0
