Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,105.992021,[264  93] ; [ 5 61],[227.02836879 129.97163121] ; [41.97163121 24.02836879],1
d4,1,0.0,79.831305,[322  35] ; [30 36],[297.07801418  59.92198582] ; [54.92198582 11.07801418],1
d3,1,0.0,41.223999,[267  90] ; [23 43],[244.75177305 112.24822695] ; [45.24822695 20.75177305],1
d2,1,0.0,26.572066,[209 147] ; [16 50],[189.81042654 166.18957346] ; [35.18957346 30.81042654],1
a4,1,6e-06,20.554081,[189 167] ; [15 51],[172.09478673 183.90521327] ; [31.90521327 34.09478673],1
u1,1,2.8e-05,17.525215,[ 95 262] ; [ 2 64],[ 81.86524823 275.13475177] ; [15.13475177 50.86524823],1
a3,1,4.7e-05,16.565496,[282  73] ; [37 29],[268.99049881  86.00950119] ; [50.00950119 15.99049881],1
a2,1,0.000322,12.936189,[109 248] ; [ 6 60],[ 97.05673759 259.94326241] ; [17.94326241 48.05673759],1
v1,1,0.001952,9.594522,[221 123] ; [29 37],[209.75609756 134.24390244] ; [40.24390244 25.75609756],0
p2,1,0.004006,8.281089,[319  36] ; [51 15],[311.99524941  43.00475059] ; [58.00475059  7.99524941],0
p10,1,0.004368,8.124115,[315  40] ; [50 16],[307.77909739  47.22090261] ; [57.22090261  8.77909739],0
s6,1,0.016748,5.722637,[263  86] ; [39 25],[255.20096852  93.79903148] ; [46.79903148 17.20096852],0
a5,1,0.019367,5.468096,[289  68] ; [45 21],[281.88652482  75.11347518] ; [52.11347518 13.88652482],0
s8,1,0.023904,5.101568,[196 159] ; [26 39],[187.64285714 167.35714286] ; [34.35714286 30.64285714],0
n5,1,0.030232,4.696072,[289  66] ; [46 20],[282.48218527  72.51781473] ; [52.51781473 13.48218527],0
p4,1,0.030287,4.692934,[295  62] ; [47 19],[288.63829787  68.36170213] ; [53.36170213 12.63829787],0
p1,1,0.049346,3.863553,[ 39 315] ; [13 53],[ 43.82857143 310.17142857] ; [ 8.17142857 57.82857143],0
p12,1,0.049709,3.851261,[ 35 319] ; [12 54],[ 39.61428571 314.38571429] ; [ 7.38571429 58.61428571],0
