Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,56.04918,[78  4] ; [18 33],[59.18796992 22.81203008] ; [36.81203008 14.18796992],1
r2,1,0.0,33.053093,[80  1] ; [30 19],[68.53846154 12.46153846] ; [41.46153846  7.53846154],1
r1,1,0.0,30.878274,[62 19] ; [14 37],[46.63636364 34.36363636] ; [29.36363636 21.63636364],1
v4,1,0.0,28.429628,[76  6] ; [27 24],[63.5037594 18.4962406] ; [39.4962406 11.5037594],1
p2,1,6e-05,16.104127,[55 27] ; [16 35],[43.77443609 38.22556391] ; [27.22556391 23.77443609],1
n3,1,0.000217,13.680026,[21  3] ; [ 9 16],[14.69387755  9.30612245] ; [15.30612245  9.69387755],1
n6,1,0.000257,13.359896,[57 25] ; [19 32],[46.85714286 35.14285714] ; [29.14285714 21.85714286],1
s6,1,0.000418,12.45072,[42 39] ; [11 41],[32.27819549 48.72180451] ; [20.72180451 31.27819549],1
d5,1,0.00104,10.755829,[64 17] ; [27 25],[55.42105263 25.57894737] ; [35.57894737 16.42105263],0
p7,1,0.006336,7.452298,[43 38] ; [14 35],[35.51538462 45.48461538] ; [21.48461538 27.51538462],0
p4,1,0.007141,7.237264,[32 48] ; [ 9 42],[25.03816794 54.96183206] ; [15.96183206 35.03816794],0
p8,1,0.007292,7.199649,[28 52] ; [ 7 44],[21.3740458 58.6259542] ; [13.6259542 37.3740458],0
n2,1,0.007398,7.173626,[20  6] ; [10 15],[15.29411765 10.70588235] ; [14.70588235 10.29411765],0
p6,1,0.01018,6.603175,[16 64] ; [ 2 48],[11.07692308 68.92307692] ; [ 6.92307692 43.07692308],0
a7,1,0.010655,6.52195,[59 22] ; [26 25],[52.15909091 28.84090909] ; [32.84090909 18.15909091],0
a5,1,0.01362,6.086728,[54 28] ; [23 29],[47.11940299 34.88059701] ; [29.88059701 22.11940299],0
u3,1,0.01457,5.967782,[18 15] ; [ 6 20],[13.42372881 19.57627119] ; [10.57627119 15.42372881],0
a6,1,0.016648,5.733102,[52 30] ; [22 30],[45.28358209 36.71641791] ; [28.71641791 23.28358209],0
s8,1,0.022038,5.242756,[11 70] ; [ 1 51],[ 7.30827068 73.69172932] ; [ 4.69172932 47.30827068],0
p10,1,0.024173,5.082189,[39 40] ; [15 36],[32.81538462 46.18461538] ; [21.18461538 29.81538462],0
a2,1,0.029906,4.7147,[18 64] ; [ 4 48],[13.46268657 68.53731343] ; [ 8.53731343 43.46268657],0
b3,1,0.033146,4.538236,[ 9 31] ; [14 16],[13.14285714 26.85714286] ; [ 9.85714286 20.14285714],0
b2,1,0.033146,4.538236,[ 9 31] ; [14 16],[13.14285714 26.85714286] ; [ 9.85714286 20.14285714],0
p9,1,0.033278,4.53142,[42 37] ; [17 33],[36.13178295 42.86821705] ; [22.86821705 27.13178295],0
p3,1,0.045123,4.014031,[28 54] ; [ 9 41],[22.98484848 59.01515152] ; [14.01515152 35.98484848],0
v2,1,0.04653,3.96231,[33 46] ; [12 37],[27.7734375 51.2265625] ; [17.2265625 31.7734375],0
d4,1,0.05758,3.605741,[63 19] ; [32 20],[58.13432836 23.86567164] ; [36.86567164 15.13432836],0
s1,1,0.064388,3.420586,[ 2 80] ; [ 5 46],[ 4.31578947 77.68421053] ; [ 2.68421053 48.31578947],0
b5,1,0.06652,3.366864,[57 25] ; [28 24],[52.01492537 29.98507463] ; [32.98507463 19.01492537],0
p1,1,0.068859,3.310005,[ 2 80] ; [ 5 47],[ 4.28358209 77.71641791] ; [ 2.71641791 49.28358209],0
s3,1,0.08816,2.90766,[32 48] ; [13 38],[27.48091603 52.51908397] ; [17.51908397 33.48091603],0
s4,1,0.090496,2.865521,[17 65] ; [ 5 47],[13.46268657 68.53731343] ; [ 8.53731343 43.46268657],0
s5,1,0.092038,2.838361,[16 61] ; [ 5 47],[12.53488372 64.46511628] ; [ 8.46511628 43.53488372],0
b1,1,0.105907,2.614258,[34 48] ; [29 23],[38.55223881 43.44776119] ; [24.44776119 27.55223881],0
d1,1,0.117534,2.449874,[38 44] ; [17 35],[33.65671642 48.34328358] ; [21.34328358 30.65671642],0
n1,1,0.187406,1.737891,[10 14] ; [ 6 19],[ 7.83673469 16.16326531] ; [ 8.16326531 16.83673469],0
d3,1,0.218529,1.514004,[47 34] ; [24 27],[43.56818182 37.43181818] ; [27.43181818 23.56818182],0
s2,1,0.261229,1.262233,[21 61] ; [ 9 43],[18.35820896 63.64179104] ; [11.64179104 40.35820896],0
u1,1,0.290487,1.117365,[ 7 75] ; [ 2 50],[ 5.50746269 76.49253731] ; [ 3.49253731 48.50746269],0
v1,1,0.342687,0.900353,[29 53] ; [14 37],[26.5112782 55.4887218] ; [16.4887218 34.5112782],0
v3,1,0.346637,0.88573,[24 53] ; [12 39],[21.65625 55.34375] ; [14.34375 36.65625],0
