Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,87.308888,[259  29] ; [20 35],[234.26239067  53.73760933] ; [44.73760933 10.26239067],1
n6,1,5e-06,20.965093,[264  23] ; [38 16],[254.17595308  32.82404692] ; [47.82404692  6.17595308],1
p6,1,0.000309,13.017807,[121 158] ; [ 9 44],[109.24698795 169.75301205] ; [20.75301205 32.24698795],1
p3,1,0.000344,12.816396,[174 109] ; [19 35],[162.07418398 120.92581602] ; [30.92581602 23.07418398],1
b1,1,0.001364,10.254274,[118 170] ; [10 45],[107.47521866 180.52478134] ; [20.52478134 34.47521866],0
n1,1,0.00142,10.180107,[20 23] ; [ 2 22],[14.11940299 28.88059701] ; [ 7.88059701 16.11940299],0
s7,1,0.002088,9.470646,[166 104] ; [20 32],[155.96273292 114.03726708] ; [30.03726708 21.96273292],0
d2,1,0.003318,8.624021,[160 125] ; [19 36],[150.04411765 134.95588235] ; [28.95588235 26.04411765],0
s4,1,0.00363,8.460443,[ 31 253] ; [14 41],[ 37.69911504 246.30088496] ; [ 7.30088496 47.69911504],0
a4,1,0.003813,8.370659,[144 142] ; [16 39],[134.19354839 151.80645161] ; [25.80645161 29.19354839],0
p4,1,0.00469,7.995192,[187  94] ; [25 29],[177.82686567 103.17313433] ; [34.17313433 19.82686567],0
a8,1,0.007334,7.189232,[ 40 212] ; [ 1 51],[ 33.98684211 218.01315789] ; [ 7.01315789 44.98684211],0
s8,1,0.010825,6.4939,[156 127] ; [20 35],[147.36094675 135.63905325] ; [28.63905325 26.36094675],0
a5,1,0.01084,6.491421,[228  59] ; [35 20],[220.70467836  66.29532164] ; [42.29532164 12.70467836],0
p11,1,0.016602,5.737931,[239  49] ; [38 17],[232.58309038  55.41690962] ; [44.41690962 10.58309038],0
d1,1,0.029277,4.751259,[191  97] ; [28 27],[183.88338192 104.11661808] ; [35.11661808 19.88338192],0
s2,1,0.033611,4.514384,[163 121] ; [23 32],[155.82300885 128.17699115] ; [30.17699115 24.82300885],0
a7,1,0.036617,4.368149,[199  86] ; [46  9],[205.36764706  79.63235294] ; [39.63235294 15.36764706],0
a3,1,0.048327,3.898585,[222  63] ; [36 19],[216.26470588  68.73529412] ; [41.73529412 13.26470588],0
u2,1,0.064323,3.422269,[36 29] ; [15  4],[39.46428571 25.53571429] ; [11.53571429  7.46428571],0
p1,1,0.064756,3.411188,[ 35 251] ; [ 2 52],[ 31.12352941 254.87647059] ; [ 5.87647059 48.12352941],0
p2,1,0.076424,3.139362,[243  41] ; [41 13],[238.62721893  45.37278107] ; [45.37278107  8.62721893],0
n3,1,0.079806,3.068841,[36 10] ; [14 10],[32.85714286 13.14285714] ; [17.14285714  6.85714286],0
p5,1,0.105452,2.621087,[ 52 233] ; [ 5 49],[ 47.92035398 237.07964602] ; [ 9.07964602 44.92035398],0
r4,1,0.106112,2.611195,[273  15] ; [49  6],[270.36734694  17.63265306] ; [51.63265306  3.36734694],0
p8,1,0.110615,2.545412,[167 112] ; [26 28],[161.7027027 117.2972973] ; [31.2972973 22.7027027],0
v1,1,0.117147,2.455057,[196  88] ; [32 23],[191.00884956  92.99115044] ; [36.99115044 18.00884956],0
p7,1,0.134057,2.24488,[196  81] ; [32 21],[191.38181818  85.61818182] ; [36.61818182 16.38181818],0
n2,1,0.202272,1.625891,[37  9] ; [16  8],[34.82857143 11.17142857] ; [18.17142857  5.82857143],0
a1,1,0.22784,1.454294,[ 24 264] ; [ 2 53],[ 21.83090379 266.16909621] ; [ 4.16909621 50.83090379],0
a2,1,0.294571,1.098613,[ 77 211] ; [11 44],[ 73.88921283 214.11078717] ; [14.11078717 40.88921283],0
r2,1,0.309634,1.032236,[277   8] ; [52  3],[275.77941176   9.22058824] ; [53.22058824  1.77941176],0
d5,1,0.333634,0.934741,[239  47] ; [43 12],[236.51612903  49.48387097] ; [45.48387097  9.51612903],0
r3,1,0.391943,0.732906,[278   9] ; [52  3],[276.92982456  10.07017544] ; [53.07017544  1.92982456],0
s3,1,0.406064,0.690295,[164 115] ; [29 26],[161.21856287 117.78143713] ; [31.78143713 23.21856287],0
d3,1,0.416125,0.661234,[203  83] ; [42 13],[205.48387097  80.51612903] ; [39.51612903 15.48387097],0
u1,1,0.416676,0.659671,[ 61 227] ; [ 9 46],[ 58.7755102 229.2244898] ; [11.2244898 43.7755102],0
p10,1,0.448798,0.573687,[242  41] ; [44 10],[240.17210682  42.82789318] ; [45.82789318  8.17210682],0
b4,1,0.453222,0.562582,[173 115] ; [36 19],[175.48688047 112.51311953] ; [33.51311953 21.48688047],0
d4,1,0.478357,0.502607,[237  47] ; [48  7],[238.76106195  45.23893805] ; [46.23893805  8.76106195],0
u3,1,0.486106,0.485134,[38 28] ; [12  6],[39.28571429 26.71428571] ; [10.71428571  7.28571429],0
v2,1,0.668725,0.183097,[223  61] ; [43 10],[224.16617211  59.83382789] ; [41.83382789 11.16617211],0
u4,1,0.683302,0.166432,[  8 280] ; [ 1 54],[  7.55685131 280.44314869] ; [ 1.44314869 53.55685131],0
b5,1,0.713194,0.135107,[170 118] ; [31 24],[168.7696793 119.2303207] ; [32.2303207 22.7696793],0
r1,1,0.733819,0.115634,[246  42] ; [46  9],[245.17784257  42.82215743] ; [46.82215743  8.17784257],0
s1,1,0.749244,0.102168,[  8 274] ; [ 2 53],[  8.36795252 273.63204748] ; [ 1.63204748 53.36795252],0
p12,1,0.749307,0.102114,[ 36 248] ; [ 6 48],[ 35.28994083 248.71005917] ; [ 6.71005917 47.28994083],0
s5,1,0.78757,0.072613,[108 169] ; [20 34],[107.11782477 169.88217523] ; [20.88217523 33.11782477],0
a6,1,0.802588,0.0625,[192  93] ; [38 17],[192.79411765  92.20588235] ; [37.20588235 17.79411765],0
p9,1,0.854555,0.033602,[243  40] ; [45  8],[242.57142857  40.42857143] ; [45.42857143  7.57142857],0
s6,1,0.856969,0.032484,[196  85] ; [37 17],[195.44179104  85.55820896] ; [37.55820896 16.44179104],0
b2,1,0.976271,0.000885,[ 77 117] ; [10 15],[ 77.06849315 116.93150685] ; [ 9.93150685 15.06849315],0
b3,1,0.976271,0.000885,[ 77 117] ; [10 15],[ 77.06849315 116.93150685] ; [ 9.93150685 15.06849315],0
