Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,166.837708,[ 71 267] ; [243 103],[155.16374269 182.83625731] ; [158.83625731 187.16374269],1
s2,1,0.0,136.33817,[ 98 235] ; [258  90],[174.07929515 158.92070485] ; [181.92070485 166.07929515],1
s3,1,0.0,93.002088,[131 201] ; [263  83],[192.93215339 139.06784661] ; [201.06784661 144.93215339],1
s6,1,0.0,89.424139,[174 156] ; [298  48],[230.41420118  99.58579882] ; [241.58579882 104.41420118],1
a3,1,0.0,38.424017,[211 128] ; [289  58],[247.0845481  91.9154519] ; [252.9154519  94.0845481],1
s5,1,0.0,37.366678,[ 77 249] ; [156 181],[114.56711916 211.43288084] ; [118.43288084 218.56711916],1
n4,1,0.0,25.27485,[238 100] ; [300  48],[265.0787172  72.9212828] ; [272.9212828  75.0787172],1
p6,1,2e-06,22.644574,[ 93 239] ; [158 188],[122.90855457 209.09144543] ; [128.09144543 217.90855457],1
u1,1,4e-06,21.13233,[ 46 293] ; [ 97 252],[ 70.46075581 268.53924419] ; [ 72.53924419 276.46075581],1
n5,1,1.1e-05,19.283561,[224 111] ; [283  64],[249.03958944  85.96041056] ; [257.96041056  89.03958944],1
p5,1,1.9e-05,18.255031,[ 20 317] ; [ 56 289],[ 37.5542522 299.4457478] ; [ 38.4457478 306.5542522],1
p3,1,3e-05,17.39804,[139 199] ; [198 149],[166.28613139 171.71386861] ; [170.71386861 176.28613139],1
p4,1,3.6e-05,17.065337,[176 159] ; [236 111],[202.37536657 132.62463343] ; [209.62463343 137.37536657],1
n6,1,5.6e-05,16.224522,[265  72] ; [310  35],[284.12756598  52.87243402] ; [290.87243402  54.12756598],1
d2,1,6.1e-05,16.064205,[145 193] ; [202 145],[171.22043796 166.77956204] ; [175.77956204 171.22043796],1
p9,1,6.5e-05,15.947874,[262  72] ; [311  36],[281.030837  52.969163] ; [291.969163  55.030837],1
v3,1,9.4e-05,15.248633,[106 217] ; [160 175],[130.57446809 192.42553191] ; [135.42553191 199.57446809],1
p10,1,0.000216,13.690174,[253  81] ; [302  46],[271.80351906  62.19648094] ; [283.19648094  64.80351906],1
p7,1,0.000898,11.026713,[198 133] ; [244  95],[218.36119403 112.63880597] ; [223.63880597 115.36119403],1
a2,1,0.001183,10.517416,[ 70 269] ; [110 239],[ 88.69186047 250.30813953] ; [ 91.30813953 257.69186047],0
a5,1,0.001948,9.597588,[243  96] ; [285  64],[260.1627907  78.8372093] ; [267.8372093  81.1627907],0
d1,1,0.003862,8.347687,[191 148] ; [234 115],[209.41133721 129.58866279] ; [215.58866279 133.41133721],0
a4,1,0.004268,8.166277,[139 199] ; [181 167],[157.66763848 180.33236152] ; [162.33236152 185.66763848],0
u4,1,0.008264,6.975262,[  3 336] ; [ 14 335],[  8.37645349 330.62354651] ; [  8.62354651 340.37645349],0
a8,1,0.010865,6.487297,[ 36 278] ; [ 58 251],[ 47.37720706 266.62279294] ; [ 46.62279294 262.37720706],0
p12,1,0.011204,6.432634,[ 18 317] ; [ 37 310],[ 27.01612903 307.98387097] ; [ 27.98387097 319.01612903],0
d3,1,0.016814,5.715646,[228 111] ; [262  85],[242.14285714  96.85714286] ; [247.85714286  99.14285714],0
s4,1,0.020149,5.398913,[ 43 288] ; [ 68 279],[ 54.19026549 276.80973451] ; [ 56.80973451 290.19026549],0
a1,1,0.02528,5.004626,[  8 331] ; [ 20 329],[ 13.79651163 325.20348837] ; [ 14.20348837 334.79651163],0
b2,1,0.026956,4.893597,[ 60 120] ; [106 135],[ 70.97387173 109.02612827] ; [ 95.02612827 145.97387173],0
b3,1,0.026956,4.893597,[ 60 120] ; [106 135],[ 70.97387173 109.02612827] ; [ 95.02612827 145.97387173],0
v1,1,0.033959,4.496751,[171 159] ; [205 137],[184.64285714 145.35714286] ; [191.35714286 150.64285714],0
u3,1,0.04215,4.129164,[73 53] ; [44 16],[79.25806452 46.74193548] ; [37.74193548 22.25806452],0
p8,1,0.052803,3.750133,[165 168] ; [196 148],[177.56720827 155.43279173] ; [183.43279173 160.56720827],0
n1,1,0.05757,3.606041,[21 52] ; [28 35],[26.30147059 46.69852941] ; [22.69852941 40.30147059],0
