Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a3,1,0.0,46.123359,[277  48] ; [39 39],[254.83870968  70.16129032] ; [61.16129032 16.83870968],1
d2,1,0.0,31.8503,[197 128] ; [20 59],[174.56683168 150.43316832] ; [42.43316832 36.56683168],1
a4,1,0.0,28.56817,[183 142] ; [18 61],[161.69554455 163.30445545] ; [39.30445545 39.69554455],1
d1,1,2e-06,23.133272,[230  96] ; [33 46],[211.69876543 114.30123457] ; [51.30123457 27.69876543],1
u1,1,1.7e-05,18.493451,[ 91 235] ; [ 4 75],[ 76.4691358 249.5308642] ; [18.5308642 60.4691358],1
d4,1,0.00112,10.618496,[283  42] ; [57 22],[273.51485149  51.48514851] ; [66.48514851 12.51485149],0
a6,1,0.003149,8.718812,[240  85] ; [45 34],[229.26980198  95.73019802] ; [55.73019802 23.26980198],0
r1,1,0.006238,7.480193,[272  52] ; [55 23],[263.55223881  60.44776119] ; [63.44776119 14.55223881],0
v2,1,0.007779,7.0837,[206 110] ; [37 39],[195.8877551 120.1122449] ; [47.1122449 28.8877551],0
s8,1,0.012364,6.25785,[186 138] ; [33 46],[176.06947891 147.93052109] ; [42.93052109 36.06947891],0
d5,1,0.021696,5.270036,[284  41] ; [61 18],[277.53712871  47.46287129] ; [67.46287129 11.53712871],0
s5,1,0.040048,4.215835,[139 172] ; [23 50],[131.203125 179.796875] ; [30.796875 42.203125],0
b2,1,0.040095,4.213848,[ 99 122] ; [12 31],[ 92.92045455 128.07954545] ; [18.07954545 24.92045455],0
b3,1,0.040095,4.213848,[ 99 122] ; [12 31],[ 92.92045455 128.07954545] ; [18.07954545 24.92045455],0
d3,1,0.04269,4.10762,[236  90] ; [48 31],[228.60246914  97.39753086] ; [55.39753086 23.60246914],0
s1,1,0.054005,3.71254,[  5 320] ; [ 4 74],[  7.25806452 317.74193548] ; [ 1.74193548 76.25806452],0
s2,1,0.054214,3.706084,[186 137] ; [36 43],[178.37313433 144.62686567] ; [43.62686567 35.37313433],0
s7,1,0.081306,3.038603,[191 118] ; [37 36],[184.42931937 124.57068063] ; [43.57068063 29.42931937],0
p1,1,0.088966,2.892983,[ 38 285] ; [15 64],[ 42.58457711 280.41542289] ; [10.41542289 68.58457711],0
p10,1,0.098452,2.730449,[308  17] ; [70  8],[304.83870968  20.16129032] ; [73.16129032  4.83870968],0
p4,1,0.149507,2.077269,[274  52] ; [61 18],[269.65432099  56.34567901] ; [65.34567901 13.65432099],0
a1,1,0.154392,2.028307,[ 22 304] ; [ 2 77],[ 19.31851852 306.68148148] ; [ 4.68148148 74.31851852],0
p6,1,0.211642,1.560156,[169 156] ; [33 42],[164.125 160.875] ; [37.875 37.125],0
r3,1,0.221364,1.495509,[313  11] ; [73  5],[311.10447761  12.89552239] ; [74.89552239  3.10447761],0
b1,1,0.243793,1.358525,[139 187] ; [28 51],[134.42469136 191.57530864] ; [32.57530864 46.42469136],0
n4,1,0.293801,1.102124,[275  50] ; [63 16],[271.90594059  53.09405941] ; [66.09405941 12.90594059],0
p7,1,0.294959,1.096848,[254  68] ; [58 21],[250.53366584  71.46633416] ; [61.46633416 17.53366584],0
p12,1,0.317137,1.000719,[ 42 282] ; [ 7 72],[ 39.39454094 284.60545906] ; [ 9.60545906 69.39454094],0
u4,1,0.319761,0.989923,[ 11 314] ; [ 1 78],[  9.65346535 315.34653465] ; [ 2.34653465 76.65346535],0
n6,1,0.339354,0.912872,[291  33] ; [68 11],[288.62531017  35.37468983] ; [70.37468983  8.62531017],0
v3,1,0.340941,0.90689,[147 168] ; [30 44],[143.32904884 171.67095116] ; [33.67095116 40.32904884],0
s3,1,0.353563,0.86063,[196 126] ; [43 35],[192.395 129.605] ; [46.605 31.395],0
u3,1,0.392207,0.732088,[33 15] ; [24 16],[31.09090909 16.90909091] ; [25.90909091 14.09090909],0
a8,1,0.411938,0.6732,[ 43 250] ; [ 8 65],[ 40.82786885 252.17213115] ; [10.17213115 62.82786885],0
s6,1,0.479615,0.499738,[236  81] ; [55 23],[233.53670886  83.46329114] ; [57.46329114 20.53670886],0
n1,1,0.487069,0.482995,[19 29] ; [7 7],[20.12903226 27.87096774] ; [5.87096774 8.12903226],0
p11,1,0.497471,0.460327,[282  44] ; [66 13],[280.11851852  45.88148148] ; [67.88148148 11.11851852],0
v4,1,0.533043,0.388587,[311  13] ; [77  2],[311.94044665  12.05955335] ; [76.05955335  2.94044665],0
r2,1,0.570902,0.321176,[310  12] ; [74  4],[309.12  12.88] ; [74.88  3.12],0
r4,1,0.582476,0.302248,[303  23] ; [72  7],[301.85185185  24.14814815] ; [73.14814815  5.85185185],0
a7,1,0.597968,0.278072,[237  89] ; [59 19],[238.85148515  87.14851485] ; [57.14851485 20.85148515],0
p2,1,0.626758,0.236483,[293  31] ; [70  9],[291.84119107  32.15880893] ; [71.15880893  7.84119107],0
s4,1,0.626965,0.236199,[ 57 265] ; [12 66],[ 55.545 266.455] ; [13.455 64.545],0
b4,1,0.658095,0.195846,[185 141] ; [47 32],[186.74567901 139.25432099] ; [45.25432099 33.74567901],0
p8,1,0.684035,0.165619,[221 103] ; [52 27],[219.48387097 104.51612903] ; [53.51612903 25.48387097],0
p5,1,0.734129,0.115354,[ 61 263] ; [16 62],[ 62.05970149 261.94029851] ; [14.94029851 63.05970149],0
u2,1,0.781753,0.076749,[30 19] ; [25 14],[30.625 18.375] ; [24.375 14.625],0
v1,1,0.80761,0.059297,[197 118] ; [47 30],[196.07142857 118.92857143] ; [47.92857143 29.07142857],0
n5,1,0.831321,0.045372,[265  58] ; [64 15],[264.34577114  58.65422886] ; [64.65422886 14.34577114],0
n3,1,0.906723,0.013729,[37 11] ; [11  3],[37.16129032 10.83870968] ; [10.83870968  3.16129032],0
n2,1,0.912552,0.01206,[35 13] ; [10  4],[34.83870968 13.16129032] ; [10.16129032  3.83870968],0
b5,1,0.972575,0.001182,[185 141] ; [45 34],[185.13580247 140.86419753] ; [44.86419753 34.13580247],0
