Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,36.650614,[34  8] ; [33 87],[17.37037037 24.62962963] ; [49.62962963 70.37037037],1
s6,1,9e-06,19.667354,[33  8] ; [48 71],[20.75625 20.24375] ; [60.24375 58.75625],1
b4,1,0.000145,14.441744,[36  6] ; [63 57],[25.66666667 16.33333333] ; [73.33333333 46.66666667],1
s4,1,0.000148,14.401169,[16 26] ; [ 14 106],[ 7.77777778 34.22222222] ; [22.22222222 97.77777778],1
s3,1,0.000265,13.306267,[29 13] ; [43 75],[18.9 23.1] ; [53.1 64.9],1
s7,1,0.000612,11.738976,[24 16] ; [34 81],[14.96774194 25.03225806] ; [43.03225806 71.96774194],1
p6,1,0.002881,8.881297,[21 20] ; [30 86],[13.31847134 27.68152866] ; [37.68152866 78.31847134],0
a5,1,0.007435,7.164709,[30 12] ; [57 63],[22.55555556 19.44444444] ; [64.44444444 55.55555556],0
d4,1,0.012809,6.195367,[35  7] ; [75 45],[28.51851852 13.48148148] ; [81.48148148 38.51851852],0
s1,1,0.020309,5.385165,[ 4 38] ; [  2 118],[ 1.55555556 40.44444444] ; [  4.44444444 115.55555556],0
d3,1,0.026212,4.941973,[29 13] ; [58 60],[22.8375 19.1625] ; [64.1625 53.8375],0
p5,1,0.028743,4.782925,[ 7 34] ; [  7 112],[ 3.5875 37.4125] ; [ 10.4125 108.5875],0
b5,1,0.028828,4.77788,[20 22] ; [80 40],[25.92592593 16.07407407] ; [74.07407407 45.92592593],0
d1,1,0.040418,4.200256,[23 19] ; [44 76],[17.37037037 24.62962963] ; [49.62962963 70.37037037],0
s8,1,0.057155,3.618078,[17 25] ; [30 90],[12.18518519 29.81481481] ; [34.81481481 85.18518519],0
r4,1,0.057224,3.616071,[33  9] ; [75 45],[28. 14.] ; [80. 40.],0
v2,1,0.078843,3.088591,[19 20] ; [39 79],[14.40764331 24.59235669] ; [43.59235669 74.40764331],0
v1,1,0.091844,2.84175,[21 20] ; [42 74],[16.4522293 24.5477707] ; [46.5477707 69.4522293],0
d5,1,0.09256,2.829275,[34  8] ; [80 39],[29.73913043 12.26086957] ; [84.26086957 34.73913043],0
p9,1,0.095772,2.774572,[36  5] ; [89 29],[32.2327044  8.7672956] ; [92.7672956 25.2327044],0
u1,1,0.111016,2.539703,[ 4 38] ; [  4 116],[ 2.07407407 39.92592593] ; [  5.92592593 114.07407407],0
a1,1,0.130422,2.287479,[ 6 36] ; [  8 112],[ 3.62962963 38.37037037] ; [ 10.37037037 109.62962963],0
a4,1,0.136874,2.212754,[18 24] ; [36 83],[14.08695652 27.91304348] ; [39.91304348 79.08695652],0
n6,1,0.144061,2.134039,[36  6] ; [89 30],[32.60869565  9.39130435] ; [92.39130435 26.60869565],0
p3,1,0.16747,1.905446,[21 21] ; [45 74],[17.2173913 24.7826087] ; [48.7826087 70.2173913],0
p10,1,0.175156,1.838248,[33  8] ; [82 36],[29.65408805 11.34591195] ; [85.34591195 32.65408805],0
a6,1,0.194246,1.68512,[20 22] ; [71 49],[23.59259259 18.40740741] ; [67.40740741 52.59259259],0
p4,1,0.197633,1.65978,[23 19] ; [51 67],[19.425 22.575] ; [54.575 63.425],0
u3,1,0.198081,1.656471,[9 6] ; [21 30],[6.81818182 8.18181818] ; [23.18181818 27.81818182],0
n2,1,0.236689,1.400206,[14  3] ; [24 12],[12.18867925  4.81132075] ; [25.81132075 10.18867925],0
n3,1,0.242238,1.367523,[9 8] ; [25 11],[10.90566038  6.09433962] ; [23.09433962 12.90566038],0
n5,1,0.253887,1.301786,[25 17] ; [83 37],[28. 14.] ; [80. 40.],0
