Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.0,73.213361,[39 97] ; [194  71],[79.02244389 56.97755611] ; [153.97755611 111.02244389],1
p6,1,0.0,37.103983,[ 29 105] ; [143 124],[57.47630923 76.52369077] ; [114.52369077 152.47630923],1
p2,1,0.0,30.796996,[97 39] ; [246  21],[115.75186104  20.24813896] ; [227.24813896  39.75186104],1
p4,1,1e-06,23.165663,[75 61] ; [209  58],[95.84119107 40.15880893] ; [188.15880893  78.84119107],1
p10,1,2e-06,23.048754,[100  35] ; [245  22],[115.85820896  19.14179104] ; [229.14179104  37.85820896],1
p3,1,2e-06,22.532002,[55 80] ; [175  92],[77.23880597 57.76119403] ; [152.76119403 114.23880597],1
v1,1,2e-06,22.339682,[58 73] ; [182  82],[79.59493671 51.40506329] ; [160.40506329 103.59493671],1
r4,1,2.7e-05,17.63374,[114  22] ; [258  11],[124.91851852  11.08148148] ; [247.08148148  21.91851852],1
p9,1,0.000178,14.049355,[106  27] ; [247  20],[117.3725  15.6275] ; [235.6275  31.3725],1
s5,1,0.000312,12.997962,[33 94] ; [117 143],[49.2248062 77.7751938] ; [100.7751938 159.2248062],1
a8,1,0.000776,11.296711,[  8 113] ; [ 48 189],[ 18.9273743 102.0726257] ; [ 37.0726257 199.9273743],1
p11,1,0.001672,9.878389,[102  34] ; [235  34],[113.1654321  22.8345679] ; [223.8345679  45.1654321],0
r3,1,0.002433,9.190544,[123  12] ; [260   6],[128.94014963   6.05985037] ; [254.05985037  11.94014963],0
r1,1,0.003902,8.329033,[106  30] ; [237  30],[115.75186104  20.24813896] ; [227.24813896  39.75186104],0
v2,1,0.006226,7.483767,[66 64] ; [170  91],[78.46547315 51.53452685] ; [157.53452685 103.46547315],0
p5,1,0.009565,6.714236,[ 11 123] ; [ 48 220],[ 19.66666667 114.33333333] ; [ 39.33333333 228.66666667],0
r2,1,0.014657,5.957281,[127   8] ; [260   4],[130.93984962   4.06015038] ; [256.06015038   7.93984962],0
v3,1,0.022609,5.198329,[49 79] ; [130 127],[59.51168831 68.48831169] ; [119.48831169 137.51168831],0
v4,1,0.026045,4.953037,[126  10] ; [259   7],[130.24875622   5.75124378] ; [254.75124378  11.24875622],0
n1,1,0.062506,3.469618,[23 22] ; [11 25],[18.88888889 26.11111111] ; [15.11111111 20.88888889],0
d2,1,0.078554,3.094567,[106  27] ; [191  76],[98.7525 34.2475] ; [198.2475  68.7525],0
s6,1,0.105604,2.618801,[87 47] ; [190  71],[93.96962025 40.03037975] ; [183.03037975  77.96962025],0
s7,1,0.112333,2.52109,[64 64] ; [151 107],[71.29533679 56.70466321] ; [143.70466321 114.29533679],0
d3,1,0.150152,2.070703,[115  21] ; [239  28],[119.46401985  16.53598015] ; [234.53598015  32.46401985],0
n4,1,0.183175,1.771673,[123  13] ; [253  16],[126.2617284   9.7382716] ; [249.7382716  19.2617284],0
a3,1,0.187333,1.738467,[108  28] ; [226  41],[112.7146402  23.2853598] ; [221.2853598  45.7146402],0
b4,1,0.219815,1.505581,[85 51] ; [151 118],[79.24938272 56.75061728] ; [156.75061728 112.24938272],0
a4,1,0.226098,1.465243,[88 47] ; [158 110],[82.40694789 52.59305211] ; [163.59305211 104.40694789],0
s2,1,0.263427,1.250657,[72 61] ; [159 106],[77.19346734 55.80653266] ; [153.80653266 111.19346734],0
n2,1,0.266296,1.235727,[31 15] ; [29  8],[33.25301205 12.74698795] ; [26.74698795 10.25301205],0
s4,1,0.272335,1.204949,[ 16 116] ; [ 43 221],[ 19.66666667 112.33333333] ; [ 39.33333333 224.66666667],0
a5,1,0.278173,1.175994,[114  22] ; [236  33],[117.5308642  18.4691358] ; [232.4691358  36.5308642],0
s8,1,0.28665,1.135291,[66 68] ; [146 120],[71.02 62.98] ; [140.98 125.02],0
b5,1,0.307958,1.039413,[88 48] ; [160 109],[83.27901235 52.72098765] ; [164.72098765 104.27901235],0
u4,1,0.383637,0.759016,[  7 129] ; [  9 259],[  5.38613861 130.61386139] ; [ 10.61386139 257.38613861],0
n3,1,0.444411,0.584867,[28 17] ; [26 11],[29.63414634 15.36585366] ; [24.36585366 12.63414634],0
n6,1,0.451513,0.56685,[124  12] ; [249  18],[125.87593052  10.12406948] ; [247.12406948  19.87593052],0
a1,1,0.457477,0.552061,[  7 129] ; [ 19 250],[  8.7308642 127.2691358] ; [ 17.2691358 251.7308642],0
a6,1,0.49144,0.473372,[99 37] ; [202  64],[101.83084577  34.16915423] ; [199.16915423  66.83084577],0
