Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,100.268295,[63 60] ; [284  21],[99.72196262 23.27803738] ; [247.27803738  57.72196262],1
r2,1,0.0,46.614681,[89 32] ; [289  12],[108.38388626  12.61611374] ; [269.61611374  31.38388626],1
r3,1,0.0,31.564088,[93 29] ; [288  16],[109.11267606  12.88732394] ; [271.88732394  32.11267606],1
v4,1,0.0,26.730222,[93 29] ; [285  19],[108.25352113  13.74647887] ; [269.74647887  34.25352113],1
v2,1,8e-06,19.923315,[38 81] ; [162 126],[58.47665848 60.52334152] ; [141.52334152 146.47665848],1
p2,1,1.8e-05,18.350786,[74 46] ; [246  56],[90.99526066 29.00473934] ; [229.00473934  72.99526066],1
d4,1,3e-05,17.41962,[78 45] ; [250  54],[94.4824356 28.5175644] ; [233.5175644  70.4824356],1
a5,1,3e-05,17.399343,[60 63] ; [214  91],[78.74299065 44.25700935] ; [195.25700935 109.74299065],1
a7,1,0.000128,14.66575,[68 55] ; [225  78],[84.59859155 38.40140845] ; [208.40140845  94.59859155],1
v1,1,0.000142,14.473151,[38 83] ; [154 143],[55.57894737 65.42105263] ; [136.42105263 160.57894737],1
p11,1,0.000169,14.146939,[76 47] ; [242  63],[91.38785047 31.61214953] ; [226.61214953  78.38785047],1
d5,1,0.000322,12.940084,[78 45] ; [244  61],[92.53738318 30.46261682] ; [229.46261682  75.53738318],1
d1,1,0.000336,12.860987,[45 78] ; [170 135],[61.78738318 61.21261682] ; [153.21261682 151.78738318],1
u3,1,0.000675,11.557897,[16 39] ; [66 50],[26.37426901 28.62573099] ; [55.62573099 60.37426901],1
a6,1,0.001,10.826817,[68 55] ; [219  86],[82.47897196 40.52102804] ; [204.52102804 100.47897196],0
a2,1,0.005651,7.658325,[ 11 112] ; [ 61 244],[ 20.69158879 102.30841121] ; [ 51.30841121 253.69158879],0
p7,1,0.00617,7.499957,[52 68] ; [172 124],[64.61538462 55.38461538] ; [159.38461538 136.61538462],0
s8,1,0.006993,7.274863,[ 12 111] ; [ 63 241],[ 21.60421546 101.39578454] ; [ 53.39578454 250.60421546],0
p8,1,0.012073,6.300144,[43 77] ; [148 152],[54.57142857 65.42857143] ; [136.42857143 163.57142857],0
