Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,46.602612,[197  58] ; [24 46],[173.4  81.6] ; [47.6 22.4],1
v2,1,0.059711,3.545397,[154  98] ; [34 36],[147.13043478 104.86956522] ; [40.86956522 29.13043478],0
p11,1,0.071766,3.242156,[219  44] ; [54 19],[213.6875  49.3125] ; [59.3125 13.6875],0
s4,1,0.096147,2.768316,[ 63 197] ; [11 62],[ 57.77777778 202.22222222] ; [16.22222222 56.77777778],0
p5,1,0.176778,1.824505,[ 42 219] ; [ 7 65],[ 38.40540541 222.59459459] ; [10.59459459 61.40540541],0
a7,1,0.19139,1.706886,[186  76] ; [46 27],[181.44477612  80.55522388] ; [50.55522388 22.44477612],0
n4,1,0.204573,1.609425,[214  47] ; [55 18],[210.20658683  50.79341317] ; [58.79341317 14.20658683],0
a1,1,0.255363,1.293721,[ 21 242] ; [ 3 70],[ 18.78571429 244.21428571] ; [ 5.21428571 67.78571429],0
u2,1,0.277897,1.177346,[33 23] ; [13 15],[30.66666667 25.33333333] ; [15.33333333 12.66666667],0
r3,1,0.278492,1.174433,[256   5] ; [70  3],[254.74850299   6.25149701] ; [71.25149701  1.74850299],0
a8,1,0.289911,1.120037,[ 48 201] ; [ 9 57],[ 45.05714286 203.94285714] ; [11.94285714 54.05714286],0
b4,1,0.302362,1.063749,[148 115] ; [46 27],[151.85119048 111.14880952] ; [42.14880952 30.85119048],0
d2,1,0.308608,1.036622,[132 129] ; [32 41],[128.15568862 132.84431138] ; [35.84431138 37.15568862],0
u4,1,0.361301,0.833365,[  9 254] ; [ 1 72],[  7.82738095 255.17261905] ; [ 2.17261905 70.82738095],0
n3,1,0.3892,0.74144,[37 10] ; [15  2],[38.1875  8.8125] ; [13.8125  3.1875],0
b2,1,0.401981,0.702393,[ 68 102] ; [16 32],[ 65.50458716 104.49541284] ; [18.49541284 29.50458716],0
b3,1,0.401981,0.702393,[ 68 102] ; [16 32],[ 65.50458716 104.49541284] ; [18.49541284 29.50458716],0
b1,1,0.414107,0.666979,[112 151] ; [35 38],[115.0625 147.9375] ; [31.9375 41.0625],0
p1,1,0.470948,0.519751,[ 25 236] ; [ 5 68],[ 23.44311377 237.55688623] ; [ 6.55688623 66.44311377],0
r4,1,0.581075,0.304501,[243  20] ; [66  7],[241.86607143  21.13392857] ; [67.13392857  5.86607143],0
p3,1,0.585184,0.297928,[160 102] ; [42 31],[157.98208955 104.01791045] ; [44.01791045 28.98208955],0
a6,1,0.595342,0.282078,[176  84] ; [47 26],[174.11411411  85.88588589] ; [48.88588589 24.11411411],0
n2,1,0.643005,0.214834,[40  6] ; [14  3],[39.42857143  6.57142857] ; [14.57142857  2.42857143],0
b5,1,0.847572,0.036947,[148 115] ; [42 31],[148.7202381 114.2797619] ; [41.2797619 31.7202381],0
u3,1,0.875645,0.02449,[33 23] ; [16 12],[32.66666667 23.33333333] ; [16.33333333 11.66666667],0
s1,1,0.880732,0.022512,[ 12 250] ; [ 3 69],[ 11.76646707 250.23353293] ; [ 3.23353293 68.76646707],0
n1,1,0.932863,0.007097,[18 27] ; [ 7 10],[18.14516129 26.85483871] ; [ 6.85483871 10.14516129],0
p2,1,0.939118,0.005834,[235  28] ; [65  8],[234.82142857  28.17857143] ; [65.17857143  7.82142857],0
p8,1,0.984687,0.000368,[172  91] ; [47 25],[171.93134328  91.06865672] ; [47.06865672 24.93134328],0
