Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,50.698403,[83 50] ; [ 1 46],[62.06666667 70.93333333] ; [21.93333333 25.06666667],1
d5,1,0.0,34.880675,[111  22] ; [18 29],[95.31666667 37.68333333] ; [33.68333333 13.31666667],1
d3,1,1e-06,24.192929,[94 39] ; [14 33],[79.8 53.2] ; [28.2 18.8],1
a7,1,0.000226,13.600436,[94 39] ; [19 28],[83.49444444 49.50555556] ; [29.50555556 17.49444444],1
s7,1,0.000976,10.872824,[52 75] ; [ 6 38],[43.07602339 83.92397661] ; [14.92397661 29.07602339],1
a5,1,0.001439,10.155175,[89 44] ; [19 28],[79.8 53.2] ; [28.2 18.8],0
a3,1,0.00179,9.753777,[89 43] ; [19 27],[80.08988764 51.91011236] ; [27.91011236 18.08988764],0
d2,1,0.004072,8.251369,[72 61] ; [14 33],[63.54444444 69.45555556] ; [22.45555556 24.54444444],0
a4,1,0.005359,7.75401,[63 70] ; [11 35],[54.98324022 78.01675978] ; [19.01675978 26.98324022],0
a2,1,0.006626,7.371621,[ 33 100] ; [ 3 44],[ 26.6 106.4] ; [ 9.4 37.6],0
n3,1,0.009988,6.636947,[31 20] ; [16  1],[35.25 15.75] ; [11.75  5.25],0
r3,1,0.015005,5.915853,[124   9] ; [38  9],[119.7  13.3] ; [42.3  4.7],0
a6,1,0.021278,5.303888,[85 48] ; [21 26],[78.32222222 54.67777778] ; [27.67777778 19.32222222],0
s2,1,0.022538,5.203756,[53 78] ; [10 36],[46.62711864 84.37288136] ; [16.37288136 29.62711864],0
s6,1,0.022594,5.199448,[74 57] ; [17 29],[67.35028249 63.64971751] ; [23.64971751 22.35028249],0
u3,1,0.026671,4.912013,[29 15] ; [11 17],[24.44444444 19.55555556] ; [15.55555556 12.44444444],0
r2,1,0.040476,4.197829,[123   9] ; [39  8],[119.46368715  12.53631285] ; [42.53631285  4.46368715],0
v2,1,0.076337,3.141222,[62 68] ; [15 31],[56.875 73.125] ; [20.125 25.875],0
r1,1,0.082843,3.008216,[99 33] ; [29 18],[94.39106145 37.60893855] ; [33.60893855 13.39106145],0
b2,1,0.083761,2.990378,[32 54] ; [ 6 24],[28.17241379 57.82758621] ; [ 9.82758621 20.17241379],0
b3,1,0.083761,2.990378,[32 54] ; [ 6 24],[28.17241379 57.82758621] ; [ 9.82758621 20.17241379],0
n2,1,0.113288,2.50774,[33 18] ; [16  3],[35.7 15.3] ; [13.3  5.7],0
a8,1,0.145471,2.119114,[ 12 107] ; [ 8 35],[ 14.69135802 104.30864198] ; [ 5.30864198 37.69135802],0
s8,1,0.15259,2.046167,[40 91] ; [ 9 37],[36.26553672 94.73446328] ; [12.73446328 33.26553672],0
s1,1,0.190783,1.711558,[  5 127] ; [ 4 42],[  6.6741573 125.3258427] ; [ 2.3258427 43.6741573],0
v1,1,0.193204,1.693013,[56 75] ; [15 32],[52.25280899 78.74719101] ; [18.74719101 28.25280899],0
p5,1,0.1989,1.650431,[  5 128] ; [ 4 43],[  6.65 126.35] ; [ 2.35 44.65],0
a1,1,0.23266,1.424525,[  9 124] ; [ 1 46],[  7.38888889 125.61111111] ; [ 2.61111111 44.38888889],0
p7,1,0.253385,1.304543,[57 74] ; [25 22],[60.34831461 70.65168539] ; [21.65168539 25.34831461],0
s5,1,0.312484,1.020149,[28 98] ; [ 7 39],[ 25.63953488 100.36046512] ; [ 9.36046512 36.63953488],0
u2,1,0.32901,0.952789,[21 20] ; [11 17],[19.01449275 21.98550725] ; [12.98550725 15.01449275],0
p9,1,0.337909,0.918347,[52 76] ; [15 31],[49.28735632 78.71264368] ; [17.71264368 28.28735632],0
s3,1,0.495899,0.463702,[63 68] ; [19 26],[61.03409091 69.96590909] ; [20.96590909 24.03409091],0
p3,1,0.539043,0.377316,[44 88] ; [18 29],[45.72067039 86.27932961] ; [16.27932961 30.72067039],0
n6,1,0.614446,0.253751,[95 37] ; [32 15],[93.65363128 38.34636872] ; [33.34636872 13.65363128],0
v3,1,0.623049,0.241605,[38 89] ; [12 34],[36.70520231 90.29479769] ; [13.29479769 32.70520231],0
b1,1,0.662993,0.189909,[63 70] ; [24 23],[64.28333333 68.71666667] ; [22.71666667 24.28333333],0
p8,1,0.69509,0.15363,[44 87] ; [14 32],[42.92655367 88.07344633] ; [15.07344633 30.92655367],0
n1,1,0.69672,0.151906,[21 29] ; [ 7 12],[20.28985507 29.71014493] ; [ 7.71014493 11.28985507],0
n4,1,0.706255,0.142046,[83 49] ; [31 16],[84.06703911 47.93296089] ; [29.93296089 17.06703911],0
n5,1,0.731178,0.118032,[72 60] ; [27 20],[73.00558659 58.99441341] ; [25.99441341 21.00558659],0
b4,1,0.745571,0.105291,[80 53] ; [27 20],[79.06111111 53.93888889] ; [27.93888889 19.06111111],0
