Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.002579,9.083566,[3 4] ; [89 14],[5.85454545 1.14545455] ; [86.14545455 16.85454545],0
n6,1,0.003014,8.799206,[1 6] ; [70 31],[4.60185185 2.39814815] ; [66.39814815 34.60185185],0
p2,1,0.005533,7.696487,[2 5] ; [78 24],[5.13761468 1.86238532] ; [74.86238532 27.13761468],0
p10,1,0.010424,6.560919,[2 5] ; [74 26],[4.97196262 2.02803738] ; [71.02803738 28.97196262],0
p7,1,0.021199,5.310376,[1 6] ; [59 41],[3.92523364 3.07476636] ; [56.07476636 43.92523364],0
a6,1,0.024123,5.085758,[2 5] ; [72 31],[4.70909091 2.29090909] ; [69.29090909 33.70909091],0
p9,1,0.028913,4.772797,[3 4] ; [79 21],[5.36448598 1.63551402] ; [76.63551402 23.36448598],0
d2,1,0.033943,4.497571,[5 2] ; [33 70],[2.41818182 4.58181818] ; [35.58181818 67.41818182],0
n1,1,0.043459,4.07746,[2 1] ; [ 6 29],[0.63157895 2.36842105] ; [ 7.36842105 27.63157895],0
b5,1,0.10073,2.693949,[2 5] ; [62 41],[4.07272727 2.92727273] ; [59.92727273 43.07272727],0
d3,1,0.105346,2.62268,[3 4] ; [74 29],[4.9 2.1] ; [72.1 30.9],0
s5,1,0.141492,2.161659,[4 3] ; [30 69],[2.24528302 4.75471698] ; [31.75471698 67.24528302],0
r1,1,0.144747,2.126758,[4 3] ; [82 20],[5.52293578 1.47706422] ; [80.47706422 21.52293578],0
v1,1,0.152143,2.050637,[2 5] ; [57 44],[3.82407407 3.17592593] ; [55.17592593 45.82407407],0
n2,1,0.173096,1.855922,[1 2] ; [25 10],[2.05263158 0.94736842] ; [23.94736842 11.05263158],0
s7,1,0.173497,1.852466,[4 3] ; [32 68],[2.35514019 4.64485981] ; [33.64485981 66.35514019],0
a7,1,0.189065,1.724892,[4 3] ; [81 22],[5.40909091 1.59090909] ; [79.59090909 23.40909091],0
b4,1,0.19366,1.68955,[6 1] ; [63 40],[4.39090909 2.60909091] ; [64.60909091 38.39090909],0
r3,1,0.204824,1.607638,[6 1] ; [98  4],[6.67889908 0.32110092] ; [97.32110092  4.67889908],0
p1,1,0.204824,1.607638,[1 6] ; [ 4 98],[0.32110092 6.67889908] ; [ 4.67889908 97.32110092],0
a5,1,0.244052,1.357033,[6 1] ; [66 37],[4.58181818 2.41818182] ; [67.41818182 35.58181818],0
d1,1,0.3293,0.951648,[5 2] ; [54 49],[3.75454545 3.24545455] ; [55.24545455 47.75454545],0
b2,1,0.336598,0.923347,[3 3] ; [14 32],[1.96153846 4.03846154] ; [15.03846154 30.96153846],0
b3,1,0.336598,0.923347,[3 3] ; [14 32],[1.96153846 4.03846154] ; [15.03846154 30.96153846],0
s2,1,0.353891,0.859454,[2 5] ; [48 55],[3.18181818 3.81818182] ; [46.81818182 56.18181818],0
r2,1,0.374895,0.787375,[6 1] ; [97  6],[6.55454545 0.44545455] ; [96.44545455  6.55454545],0
p8,1,0.441292,0.592922,[2 4] ; [50 51],[2.91588785 3.08411215] ; [49.08411215 51.91588785],0
p6,1,0.451338,0.56729,[1 6] ; [27 72],[1.8490566 5.1509434] ; [26.1509434 72.8490566],0
p11,1,0.479616,0.499736,[4 3] ; [72 31],[4.83636364 2.16363636] ; [71.16363636 31.83636364],0
a3,1,0.516977,0.419919,[4 3] ; [71 32],[4.77272727 2.22727273] ; [70.22727273 32.77272727],0
b1,1,0.516977,0.419919,[3 4] ; [32 71],[2.22727273 4.77272727] ; [32.77272727 70.22727273],0
a4,1,0.555005,0.348427,[3 4] ; [33 70],[2.29090909 4.70909091] ; [33.70909091 69.29090909],0
u2,1,0.580758,0.305011,[1 2] ; [16 16],[1.45714286 1.54285714] ; [15.54285714 16.45714286],0
v3,1,0.627336,0.23569,[2 4] ; [43 56],[2.57142857 3.42857143] ; [42.42857143 56.57142857],0
s6,1,0.631497,0.230036,[5 2] ; [63 38],[4.40740741 2.59259259] ; [63.59259259 37.40740741],0
s4,1,0.654823,0.199873,[2 5] ; [22 81],[1.52727273 5.47272727] ; [22.47272727 80.52727273],0
s3,1,0.65966,0.193936,[4 3] ; [50 53],[3.43636364 3.56363636] ; [50.56363636 52.43636364],0
p3,1,0.66759,0.184434,[2 5] ; [37 64],[2.52777778 4.47222222] ; [36.47222222 64.52777778],0
n3,1,0.691862,0.157077,[1 1] ; [23 13],[1.26315789 0.73684211] ; [22.73684211 13.26315789],0
d5,1,0.696095,0.152566,[6 1] ; [82 21],[5.6 1.4] ; [82.4 20.6],0
p4,1,0.752335,0.099579,[3 4] ; [50 52],[3.40366972 3.59633028] ; [49.59633028 52.40366972],0
a2,1,0.782399,0.076283,[1 6] ; [19 84],[1.27272727 5.72727273] ; [18.72727273 84.27272727],0
