Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d5,1,0.000672,11.56643,[32  6] ; [38 36],[23.75 14.25] ; [46.25 27.75],1
d1,1,0.000804,11.23096,[22 16] ; [19 55],[13.91071429 24.08928571] ; [27.08928571 46.91071429],1
r3,1,0.001416,10.184986,[26 10] ; [29 44],[18.16513761 17.83486239] ; [36.83486239 36.16513761],0
v3,1,0.002999,8.807936,[13 25] ; [ 8 65],[ 7.18918919 30.81081081] ; [13.81081081 59.18918919],0
s6,1,0.006653,7.364438,[17 21] ; [15 59],[10.85714286 27.14285714] ; [21.14285714 52.85714286],0
v4,1,0.010661,6.520941,[27  9] ; [36 37],[20.80733945 15.19266055] ; [42.19266055 30.80733945],0
p11,1,0.022441,5.211276,[23 15] ; [28 46],[17.30357143 20.69642857] ; [33.69642857 40.30357143],0
d4,1,0.025306,5.002817,[29  8] ; [42 32],[23.66666667 13.33333333] ; [47.33333333 26.66666667],0
d3,1,0.028107,4.821504,[25 13] ; [32 41],[19.51351351 18.48648649] ; [37.48648649 35.51351351],0
a7,1,0.043988,4.057018,[24 13] ; [33 41],[19. 18.] ; [38. 36.],0
n2,1,0.057082,3.620192,[13  6] ; [14 20],[9.67924528 9.32075472] ; [17.32075472 16.67924528],0
a3,1,0.063958,3.431664,[26 12] ; [36 36],[21.41818182 16.58181818] ; [40.58181818 31.41818182],0
p6,1,0.076606,3.135484,[ 8 28] ; [ 7 65],[ 5. 31.] ; [10. 62.],0
n3,1,0.0803,3.058824,[12  6] ; [14 20],[9. 9.] ; [17. 17.],0
v1,1,0.131008,2.280525,[15 22] ; [19 53],[11.5412844 25.4587156] ; [22.4587156 49.5412844],0
u2,1,0.137859,2.2017,[6 4] ; [13 25],[3.95833333 6.04166667] ; [15.04166667 22.95833333],0
d2,1,0.143589,2.139065,[18 19] ; [25 48],[14.46363636 22.53636364] ; [28.53636364 44.46363636],0
u1,1,0.180321,1.794974,[ 4 34] ; [ 3 71],[ 2.375 35.625] ; [ 4.625 69.375],0
a2,1,0.213348,1.548563,[ 6 32] ; [ 6 68],[ 4.07142857 33.92857143] ; [ 7.92857143 66.07142857],0
p12,1,0.219543,1.507357,[ 2 35] ; [ 1 72],[ 1.00909091 35.99090909] ; [ 1.99090909 71.00909091],0
u3,1,0.247854,1.33536,[5 7] ; [ 9 28],[3.42857143 8.57142857] ; [10.57142857 26.42857143],0
a5,1,0.288153,1.12823,[22 16] ; [35 39],[19.33928571 18.66071429] ; [37.66071429 36.33928571],0
n5,1,0.301148,1.069104,[19 18] ; [45 28],[21.52727273 15.47272727] ; [42.47272727 30.52727273],0
s2,1,0.303101,1.0605,[11 27] ; [15 59],[ 8.82142857 29.17857143] ; [17.17857143 56.82142857],0
