Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,41.812708,[29 52] ; [54  6],[47.68085106 33.31914894] ; [35.31914894 24.68085106],1
d5,1,0.0,38.595161,[39 43] ; [58  2],[56.01408451 25.98591549] ; [40.98591549 19.01408451],1
d2,1,0.0,32.391268,[12 71] ; [36 24],[27.86013986 55.13986014] ; [20.13986014 39.86013986],1
a4,1,0.000112,14.925651,[11 72] ; [25 35],[20.8951049 62.1048951] ; [15.1048951 44.8951049],1
a5,1,0.000121,14.773795,[27 56] ; [39 21],[38.30769231 44.69230769] ; [27.69230769 32.30769231],1
a6,1,0.000158,14.273786,[39 44] ; [47 13],[49.91608392 33.08391608] ; [36.08391608 23.91608392],1
a3,1,0.000163,14.214801,[34 48] ; [44 16],[45.04225352 36.95774648] ; [32.95774648 27.04225352],1
a2,1,0.000208,13.754433,[ 2 81] ; [13 47],[ 8.70629371 74.29370629] ; [ 6.29370629 53.70629371],1
a7,1,0.003431,8.562952,[48 34] ; [49 11],[56.01408451 25.98591549] ; [40.98591549 19.01408451],0
n1,1,0.006279,7.46839,[ 3 29] ; [11 17],[ 7.46666667 24.53333333] ; [ 6.53333333 21.46666667],0
r1,1,0.008862,6.850465,[46 37] ; [46 14],[53.3986014 29.6013986] ; [38.6013986 21.3986014],0
b5,1,0.009254,6.773123,[43 40] ; [44 16],[50.4965035 32.5034965] ; [36.5034965 23.4965035],0
u1,1,0.011481,6.389294,[ 2 81] ; [ 8 52],[ 5.8041958 77.1958042] ; [ 4.1958042 55.8041958],0
u3,1,0.03634,4.381075,[22 27] ; [12  4],[25.63076923 23.36923077] ; [8.36923077 7.63076923],0
n2,1,0.044987,4.019139,[24  8] ; [14 14],[20.26666667 11.73333333] ; [17.73333333 10.26666667],0
n5,1,0.054492,3.697563,[32 51] ; [14 46],[26.6993007 56.3006993] ; [19.3006993 40.6993007],0
u2,1,0.060476,3.524275,[20 28] ; [11  5],[23.25 24.75] ; [7.75 8.25],0
b3,1,0.089852,2.877028,[ 7 27] ; [12 18],[10.09375 23.90625] ; [ 8.90625 21.09375],0
b2,1,0.089852,2.877028,[ 7 27] ; [12 18],[10.09375 23.90625] ; [ 8.90625 21.09375],0
p7,1,0.133252,2.254199,[35 44] ; [18 39],[30.78676471 48.21323529] ; [22.21323529 34.78676471],0
p6,1,0.135106,2.232826,[14 66] ; [ 5 53],[11.01449275 68.98550725] ; [ 7.98550725 50.01449275],0
s3,1,0.20962,1.574047,[31 51] ; [29 31],[34.64788732 47.35211268] ; [25.35211268 34.64788732],0
r4,1,0.225416,1.469557,[59 24] ; [48 12],[62.1048951 20.8951049] ; [44.8951049 15.1048951],0
r3,1,0.25326,1.305232,[70 12] ; [55  5],[72.18309859  9.81690141] ; [52.81690141  7.18309859],0
v2,1,0.255028,1.295547,[31 50] ; [26 28],[34.2 46.8] ; [22.8 31.2],0
s1,1,0.305085,1.051833,[ 4 78] ; [ 1 59],[ 2.88732394 79.11267606] ; [ 2.11267606 57.88732394],0
p11,1,0.308612,1.036606,[54 29] ; [34 26],[51.07692308 31.92307692] ; [36.92307692 23.07692308],0
r2,1,0.311489,1.024353,[69 13] ; [54  6],[71.02816901 10.97183099] ; [51.97183099  8.02816901],0
s6,1,0.343575,0.897047,[36 45] ; [31 28],[38.76428571 42.23571429] ; [28.23571429 30.76428571],0
p10,1,0.345852,0.888619,[48 32] ; [40 19],[50.64748201 29.35251799] ; [37.35251799 21.64748201],0
b1,1,0.396141,0.720007,[32 51] ; [19 41],[29.6013986 53.3986014] ; [21.3986014 38.6013986],0
n3,1,0.429479,0.624233,[21 11] ; [15 12],[19.52542373 12.47457627] ; [16.47457627 10.52542373],0
b4,1,0.45519,0.557697,[46 37] ; [37 23],[48.17482517 34.82517483] ; [34.82517483 25.17482517],0
s7,1,0.493163,0.469618,[17 66] ; [14 41],[18.64492754 64.35507246] ; [12.35507246 42.64492754],0
p3,1,0.504606,0.445237,[12 71] ; [11 48],[13.44366197 69.55633803] ; [ 9.55633803 49.44366197],0
s8,1,0.547623,0.361592,[17 65] ; [15 45],[18.47887324 63.52112676] ; [13.52112676 46.47887324],0
p8,1,0.558315,0.34263,[24 58] ; [20 39],[25.58865248 56.41134752] ; [18.41134752 40.58865248],0
s2,1,0.622113,0.242909,[29 54] ; [23 36],[30.3943662 52.6056338] ; [21.6056338 37.3943662],0
p1,1,0.651275,0.204296,[ 4 78] ; [ 2 58],[ 3.46478873 78.53521127] ; [ 2.53521127 57.46478873],0
s5,1,0.671366,0.180008,[19 63] ; [15 42],[20.05755396 61.94244604] ; [13.94244604 43.05755396],0
v4,1,0.689429,0.159704,[71 10] ; [53  6],[71.74285714  9.25714286] ; [52.25714286  6.74285714],0
p2,1,0.796426,0.066551,[55 27] ; [39 21],[54.28169014 27.71830986] ; [39.71830986 20.28169014],0
p12,1,0.807047,0.059652,[ 1 82] ; [ 1 58],[ 1.16901408 81.83098592] ; [ 0.83098592 58.16901408],0
p9,1,0.815656,0.054353,[58 22] ; [41 17],[57.39130435 22.60869565] ; [41.60869565 16.39130435],0
v1,1,0.887104,0.020155,[31 51] ; [23 36],[31.40425532 50.59574468] ; [22.59574468 36.40425532],0
v3,1,0.891483,0.018613,[18 63] ; [13 43],[18.32846715 62.67153285] ; [12.67153285 43.32846715],0
n6,1,0.904663,0.014345,[52 31] ; [37 23],[51.65734266 31.34265734] ; [37.34265734 22.65734266],0
s4,1,0.950662,0.003829,[19 64] ; [14 46],[19.15384615 63.84615385] ; [13.84615385 46.15384615],0
