Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,52.655498,[44 24] ; [ 5 69],[23.46478873 44.53521127] ; [25.53521127 48.46478873],1
s6,1,6e-06,20.48964,[49 16] ; [27 46],[35.79710145 29.20289855] ; [40.20289855 32.79710145],1
s7,1,4.1e-05,16.821087,[37 26] ; [16 52],[25.48854962 37.51145038] ; [27.51145038 40.48854962],1
s8,1,0.000847,11.134569,[32 36] ; [15 58],[22.66666667 45.33333333] ; [24.33333333 48.66666667],1
n6,1,0.002435,9.189075,[61  7] ; [51 23],[53.63380282 14.36619718] ; [58.36619718 15.63380282],0
r3,1,0.004486,8.075659,[62  6] ; [53 20],[55.46099291 12.53900709] ; [59.53900709 13.46099291],0
r4,1,0.008408,6.944458,[58 10] ; [49 25],[51.23943662 16.76056338] ; [55.76056338 18.23943662],0
p7,1,0.027012,4.890031,[45 22] ; [35 37],[38.56115108 28.43884892] ; [41.43884892 30.56115108],0
p10,1,0.028445,4.800922,[54 12] ; [47 25],[48.30434783 17.69565217] ; [52.69565217 19.30434783],0
a6,1,0.03305,4.543208,[33 35] ; [49 25],[39.26760563 28.73239437] ; [42.73239437 31.26760563],0
s5,1,0.033333,4.528607,[21 45] ; [12 61],[15.66906475 50.33093525] ; [17.33093525 55.66906475],0
b2,1,0.038213,4.295496,[ 8 34] ; [17 26],[12.35294118 29.64705882] ; [12.64705882 30.35294118],0
b3,1,0.038213,4.295496,[ 8 34] ; [17 26],[12.35294118 29.64705882] ; [12.64705882 30.35294118],0
s4,1,0.081845,3.027882,[16 52] ; [ 9 64],[12.05673759 55.94326241] ; [12.94326241 60.05673759],0
r2,1,0.090367,2.867815,[61  6] ; [60 14],[57.4964539  9.5035461] ; [63.5035461 10.4964539],0
v4,1,0.090367,2.867815,[61  6] ; [60 14],[57.4964539  9.5035461] ; [63.5035461 10.4964539],0
a2,1,0.09717,2.751391,[ 3 65] ; [ 9 65],[ 5.74647887 62.25352113] ; [ 6.25352113 67.74647887],0
s1,1,0.10838,2.577683,[ 6 60] ; [ 2 71],[ 3.79856115 62.20143885] ; [ 4.20143885 68.79856115],0
a1,1,0.117755,2.446926,[ 1 67] ; [ 5 69],[ 2.87323944 65.12676056] ; [ 3.12676056 70.87323944],0
p2,1,0.120744,2.40764,[53 15] ; [49 25],[48.84507042 19.15492958] ; [53.15492958 20.84507042],0
b4,1,0.132343,2.264808,[38 30] ; [32 42],[33.52112676 34.47887324] ; [36.47887324 37.52112676],0
