Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,8e-05,15.556902,[235  49] ; [19 16],[226.13166144  57.86833856] ; [27.86833856  7.13166144],1
p10,1,0.000193,13.89768,[246  35] ; [23 13],[238.4511041  42.5488959] ; [30.5488959  5.4511041],1
n4,1,0.00081,11.217053,[244  40] ; [23 13],[236.9625  47.0375] ; [30.0375  5.9625],1
p11,1,0.001016,10.798925,[238  46] ; [22 14],[230.75  53.25] ; [29.25  6.75],0
p7,1,0.008326,6.962012,[241  38] ; [25 11],[235.6  43.4] ; [30.4  5.6],0
d3,1,0.01191,6.324157,[210  72] ; [19 16],[203.71608833  78.28391167] ; [25.28391167  9.71608833],0
p9,1,0.012976,6.17235,[258  25] ; [28  8],[253.72413793  29.27586207] ; [32.27586207  3.72413793],0
n5,1,0.013288,6.130368,[230  52] ; [23 13],[224.35849057  57.64150943] ; [28.64150943  7.35849057],0
d5,1,0.0236,5.123794,[237  45] ; [24 11],[232.1829653  49.8170347] ; [28.8170347  6.1829653],0
a2,1,0.028425,4.802096,[ 80 204] ; [ 4 32],[ 74.55 209.45] ; [ 9.45 26.55],0
p8,1,0.030399,4.686564,[199  83] ; [19 17],[193.32075472  88.67924528] ; [24.67924528 11.32075472],0
a3,1,0.03595,4.399466,[211  71] ; [21 15],[205.73584906  76.26415094] ; [26.26415094  9.73584906],0
r1,1,0.046565,3.961024,[236  48] ; [25 11],[231.6375  52.3625] ; [29.3625  6.6375],0
s6,1,0.062531,3.468945,[205  71] ; [31  4],[209.44051447  66.55948553] ; [26.55948553  8.44051447],0
d4,1,0.073439,3.204432,[243  40] ; [26  9],[239.39308176  43.60691824] ; [29.60691824  5.39308176],0
n6,1,0.087492,2.919917,[253  29] ; [28  7],[249.97476341  32.02523659] ; [31.02523659  3.97476341],0
u1,1,0.089546,2.882523,[ 67 217] ; [ 4 32],[ 63.0125 220.9875] ; [ 7.9875 28.0125],0
s1,1,0.090378,2.867625,[  8 273] ; [ 3 33],[  9.75078864 271.24921136] ; [ 1.24921136 34.75078864],0
a7,1,0.099361,2.715765,[209  73] ; [22 14],[204.8490566  77.1509434] ; [26.1509434  9.8490566],0
a5,1,0.102202,2.67084,[217  67] ; [23 13],[213.  71.] ; [27.  9.],0
n2,1,0.129931,2.293326,[35 18] ; [9 1],[37.01587302 15.98412698] ; [6.98412698 3.01587302],0
r4,1,0.20089,1.635889,[268  16] ; [32  4],[266.25  17.75] ; [33.75  2.25],0
p3,1,0.25074,1.319174,[190  94] ; [20 15],[186.95924765  97.04075235] ; [23.04075235 11.95924765],0
u3,1,0.278745,1.173196,[42 30] ; [11  4],[43.86206897 28.13793103] ; [9.13793103 5.86206897],0
b1,1,0.294227,1.100178,[116 168] ; [18 18],[118.925 165.075] ; [15.075 20.925],0
d1,1,0.297254,1.086473,[183 101] ; [20 16],[180.1625 103.8375] ; [22.8375 13.1625],0
s3,1,0.334878,0.929942,[173 110] ; [19 17],[170.3322884 112.6677116] ; [21.6677116 14.3322884],0
v2,1,0.338815,0.914911,[163 118] ; [22 11],[165.55732484 115.44267516] ; [19.44267516 13.55732484],0
s4,1,0.369042,0.806888,[ 52 226] ; [ 9 27],[ 54.00636943 223.99363057] ; [ 6.99363057 29.00636943],0
v1,1,0.395484,0.722013,[176 104] ; [20 16],[173.67088608 106.32911392] ; [22.32911392 13.67088608],0
b5,1,0.40814,0.684211,[169 115] ; [24 12],[171.2875 112.7125] ; [21.7125 14.2875],0
p5,1,0.455033,0.558084,[ 54 230] ; [ 5 31],[ 52.3625 231.6375] ; [ 6.6375 29.3625],0
b4,1,0.481125,0.496312,[164 120] ; [23 13],[165.9625 118.0375] ; [21.0375 14.9625],0
a4,1,0.491557,0.473116,[143 140] ; [16 20],[141.05642633 141.94357367] ; [17.94357367 18.05642633],0
