Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n2,1,0.019773,5.431803,[3 4] ; [11  1],[5.15789474 1.84210526] ; [8.84210526 3.15789474],0
s2,1,0.027769,4.842353,[12 16] ; [38 18],[16.66666667 11.33333333] ; [33.33333333 22.66666667],0
b4,1,0.029576,4.733755,[11 17] ; [36 20],[15.66666667 12.33333333] ; [31.33333333 24.66666667],0
u2,1,0.033895,4.5,[2 4] ; [10  2],[4. 2.] ; [8. 4.],0
n4,1,0.056664,3.632432,[22  6] ; [52  4],[24.66666667  3.33333333] ; [49.33333333  6.66666667],0
a1,1,0.067309,3.347447,[ 1 27] ; [10 46],[ 3.66666667 24.33333333] ; [ 7.33333333 48.66666667],0
a5,1,0.070076,3.28125,[18 10] ; [46 10],[21.33333333  6.66666667] ; [42.66666667 13.33333333],0
u1,1,0.08791,2.912243,[ 7 21] ; [ 6 50],[ 4.33333333 23.66666667] ; [ 8.66666667 47.33333333],0
p11,1,0.109398,2.562889,[22  6] ; [51  5],[24.33333333  3.66666667] ; [48.66666667  7.33333333],0
b5,1,0.160581,1.96875,[15 13] ; [21 35],[12. 16.] ; [24. 32.],0
v3,1,0.162392,1.951807,[12 15] ; [34 22],[14.96385542 12.03614458] ; [31.03614458 24.96385542],0
d5,1,0.178887,1.806848,[20  8] ; [47  9],[22.33333333  5.66666667] ; [44.66666667 11.33333333],0
s4,1,0.188798,1.726974,[ 1 27] ; [ 7 49],[ 2.66666667 25.33333333] ; [ 5.33333333 50.66666667],0
p8,1,0.192579,1.697775,[20  8] ; [46  9],[22.26506024  5.73493976] ; [43.73493976 11.26506024],0
v2,1,0.212424,1.554831,[14 13] ; [37 19],[16.59036145 10.40963855] ; [34.40963855 21.59036145],0
b2,1,0.249464,1.326305,[14 10] ; [16 21],[11.80327869 12.19672131] ; [18.19672131 18.80327869],0
b3,1,0.249464,1.326305,[14 10] ; [16 21],[11.80327869 12.19672131] ; [18.19672131 18.80327869],0
s6,1,0.257939,1.279786,[21  7] ; [46  8],[22.87804878  5.12195122] ; [44.12195122  9.87804878],0
p7,1,0.257939,1.279786,[21  7] ; [46  8],[22.87804878  5.12195122] ; [44.12195122  9.87804878],0
n3,1,0.310596,1.028139,[3 4] ; [8 4],[4.05263158 2.94736842] ; [6.94736842 5.05263158],0
s3,1,0.343212,0.898396,[15 13] ; [36 20],[17. 11.] ; [34. 22.],0
d1,1,0.343212,0.898396,[15 13] ; [36 20],[17. 11.] ; [34. 22.],0
n6,1,0.368803,0.807692,[25  3] ; [53  3],[26.  2.] ; [52.  4.],0
r4,1,0.368803,0.807692,[25  3] ; [53  3],[26.  2.] ; [52.  4.],0
p10,1,0.368803,0.807692,[25  3] ; [53  3],[26.  2.] ; [52.  4.],0
a4,1,0.433944,0.612245,[10 18] ; [25 31],[11.66666667 16.33333333] ; [23.33333333 32.66666667],0
a7,1,0.504421,0.445623,[18 10] ; [40 16],[19.33333333  8.66666667] ; [38.66666667 17.33333333],0
n1,1,0.514584,0.424735,[3 4] ; [7 5],[3.68421053 3.31578947] ; [6.31578947 5.68421053],0
s7,1,0.55596,0.346748,[22  6] ; [37 14],[20.91139241  7.08860759] ; [38.08860759 12.91139241],0
r2,1,0.599126,0.276316,[26  2] ; [50  6],[25.33333333  2.66666667] ; [50.66666667  5.33333333],0
p1,1,0.608408,0.2625,[ 9 19] ; [15 41],[ 8. 20.] ; [16. 40.],0
d3,1,0.62018,0.245614,[18 10] ; [39 17],[19.  9.] ; [38. 18.],0
n5,1,0.633737,0.227027,[24  4] ; [50  6],[24.66666667  3.33333333] ; [49.33333333  6.66666667],0
p12,1,0.654371,0.200433,[ 8 19] ; [14 42],[ 7.15662651 19.84337349] ; [14.84337349 41.15662651],0
p3,1,0.694354,0.154412,[22  6] ; [46 10],[22.66666667  5.33333333] ; [45.33333333 10.66666667],0
v1,1,0.699793,0.148688,[17  9] ; [39 17],[17.75609756  8.24390244] ; [38.24390244 17.75609756],0
v4,1,0.71714,0.13125,[27  1] ; [53  3],[26.66666667  1.33333333] ; [53.33333333  2.66666667],0
r3,1,0.744363,0.106329,[26  2] ; [53  3],[26.33333333  1.66666667] ; [52.66666667  3.33333333],0
a8,1,0.792829,0.068979,[ 4 22] ; [ 7 46],[ 3.62025316 22.37974684] ; [ 7.37974684 45.62025316],0
a2,1,0.83108,0.045504,[ 4 24] ; [ 9 47],[ 4.33333333 23.66666667] ; [ 8.66666667 47.33333333],0
a6,1,0.876499,0.024152,[16 12] ; [31 25],[15.66666667 12.33333333] ; [31.33333333 24.66666667],0
d2,1,0.877232,0.023864,[13 15] ; [27 29],[13.33333333 14.66666667] ; [26.66666667 29.33333333],0
p6,1,0.922175,0.009544,[17 11] ; [34 21],[17.20481928 10.79518072] ; [33.79518072 21.20481928],0
s8,1,0.922175,0.009544,[17 11] ; [34 21],[17.20481928 10.79518072] ; [33.79518072 21.20481928],0
p9,1,0.988044,0.000225,[27  1] ; [53  2],[26.98795181  1.01204819] ; [53.01204819  1.98795181],0
b1,1,1.0,0.0,[11 17] ; [22 34],[11. 17.] ; [22. 34.],0
p4,1,1.0,0.0,[25  3] ; [50  6],[25.  3.] ; [50.  6.],0
u4,1,1.0,0.0,[ 1 27] ; [ 2 54],[ 1. 27.] ; [ 2. 54.],0
u3,1,1.0,0.0,[4 2] ; [8 4],[4. 2.] ; [8. 4.],0
d4,1,1.0,0.0,[24  4] ; [48  8],[24.  4.] ; [48.  8.],0
a3,1,1.0,0.0,[22  6] ; [44 12],[22.  6.] ; [44. 12.],0
r1,1,1.0,0.0,[23  5] ; [46 10],[23.  5.] ; [46. 10.],0
