Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s5,1,0.005772,7.62016,[5 3] ; [ 37 141],[1.80645161 6.19354839] ; [ 40.19354839 137.80645161],0
s8,1,0.017492,5.646316,[5 3] ; [ 46 140],[2.10309278 5.89690722] ; [ 48.89690722 137.10309278],0
a8,1,0.034254,4.481999,[2 6] ; [ 10 161],[0.53631285 7.46368715] ; [ 11.46368715 159.53631285],0
v3,1,0.066026,3.379162,[4 3] ; [ 45 130],[1.88461538 5.11538462] ; [ 47.11538462 127.88461538],0
p12,1,0.072608,3.223064,[1 7] ; [  4 180],[0.20833333 7.79166667] ; [  4.79166667 179.20833333],0
p4,1,0.09656,2.761459,[5 3] ; [ 63 123],[2.80412371 5.19587629] ; [ 65.19587629 120.80412371],0
a5,1,0.102623,2.6643,[7 1] ; [109  77],[4.78350515 3.21649485] ; [111.21649485  74.78350515],0
p11,1,0.120722,2.407923,[7 1] ; [112  74],[4.90721649 3.09278351] ; [114.09278351  71.90721649],0
s7,1,0.141038,2.166594,[4 4] ; [ 46 129],[2.18579235 5.81420765] ; [ 47.81420765 127.18579235],0
b3,1,0.172201,1.863681,[3 3] ; [24 73],[1.57281553 4.42718447] ; [25.42718447 71.57281553],0
b2,1,0.172201,1.863681,[3 3] ; [24 73],[1.57281553 4.42718447] ; [25.42718447 71.57281553],0
p3,1,0.177908,1.815011,[4 4] ; [ 52 134],[2.30927835 5.69072165] ; [ 53.69072165 132.30927835],0
b5,1,0.189046,1.725037,[3 5] ; [113  73],[4.78350515 3.21649485] ; [111.21649485  74.78350515],0
a6,1,0.212135,1.556796,[3 5] ; [111  75],[4.70103093 3.29896907] ; [109.29896907  76.70103093],0
p8,1,0.33584,0.926249,[4 4] ; [ 62 123],[2.7357513 5.2642487] ; [ 63.2642487 121.7357513],0
v1,1,0.336446,0.923927,[4 4] ; [ 60 119],[2.73796791 5.26203209] ; [ 61.26203209 117.73796791],0
d5,1,0.365563,0.818691,[7 1] ; [136  50],[5.89690722 2.10309278] ; [137.10309278  48.89690722],0
r4,1,0.464172,0.535817,[7 1] ; [142  44],[6.1443299 1.8556701] ; [142.8556701  43.1443299],0
n4,1,0.486749,0.483705,[2 6] ; [ 69 117],[2.92783505 5.07216495] ; [ 68.07216495 117.92783505],0
b4,1,0.501151,0.452497,[4 4] ; [115  71],[4.90721649 3.09278351] ; [114.09278351  71.90721649],0
s3,1,0.588481,0.292723,[3 5] ; [86 96],[3.74736842 4.25263158] ; [85.25263158 96.74736842],0
v2,1,0.614875,0.253137,[4 3] ; [84 93],[3.34782609 3.65217391] ; [84.65217391 92.34782609],0
u1,1,0.655198,0.19941,[1 7] ; [ 15 171],[0.65979381 7.34020619] ; [ 15.34020619 170.65979381],0
p7,1,0.660608,0.192786,[4 4] ; [ 78 107],[3.39896373 4.60103627] ; [ 78.60103627 106.39896373],0
a4,1,0.666423,0.185815,[2 6] ; [ 60 126],[2.55670103 5.44329897] ; [ 59.44329897 126.55670103],0
u3,1,0.670017,0.181582,[2 1] ; [39 33],[1.64 1.36] ; [39.36 32.64],0
d3,1,0.781704,0.076784,[5 3] ; [125  61],[5.36082474 2.63917526] ; [124.63917526  61.36082474],0
n2,1,0.799078,0.064791,[2 1] ; [32 22],[1.78947368 1.21052632] ; [32.21052632 21.78947368],0
n6,1,0.803289,0.062047,[5 3] ; [108  78],[4.65979381 3.34020619] ; [108.34020619  77.65979381],0
r1,1,0.873429,0.025378,[6 2] ; [134  51],[5.80310881 2.19689119] ; [134.19689119  50.80310881],0
b1,1,0.882159,0.021973,[3 5] ; [ 65 121],[2.80412371 5.19587629] ; [ 65.19587629 120.80412371],0
d1,1,0.905101,0.014213,[4 4] ; [89 97],[3.83505155 4.16494845] ; [89.16494845 96.83505155],0
a3,1,0.911571,0.012334,[5 3] ; [112  73],[4.84974093 3.15025907] ; [112.15025907  72.84974093],0
d2,1,0.932052,0.00727,[3 5] ; [ 67 119],[2.88659794 5.11340206] ; [ 67.11340206 118.88659794],0
s2,1,0.990739,0.000135,[3 5] ; [ 69 116],[2.98445596 5.01554404] ; [ 69.01554404 115.98445596],0
r2,1,0.995448,3.3e-05,[7 1] ; [160  23],[6.9947644 1.0052356] ; [160.0052356  22.9947644],0
s6,1,1.0,0.0,[4 4] ; [92 92],[4. 4.] ; [92. 92.],0
v4,1,1.0,0.0,[7 1] ; [161  23],[7. 1.] ; [161.  23.],0
