Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p2,1,0.074147,3.188754,[8 7] ; [40 12],[10.74626866  4.25373134] ; [37.25373134 14.74626866],0
p8,1,0.143355,2.14157,[ 4 11] ; [24 26],[6.46153846 8.53846154] ; [21.53846154 28.46153846],0
p11,1,0.478231,0.502895,[8 7] ; [33 19],[9.17910448 5.82089552] ; [31.82089552 20.17910448],0
b1,1,0.972006,0.001232,[7 8] ; [24 28],[6.94029851 8.05970149] ; [24.05970149 27.94029851],0
