Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,181.427943,[29 93] ; [289  37],[86.59821429 35.40178571] ; [231.40178571  94.59821429],1
p11,1,0.0,62.145059,[55 67] ; [269  57],[88.23214286 33.76785714] ; [235.76785714  90.23214286],1
p2,1,0.0,43.339868,[61 61] ; [263  61],[88.62780269 33.37219731] ; [235.37219731  88.62780269],1
r3,1,0.0,28.608548,[92 29] ; [305  20],[107.70627803  13.29372197] ; [289.29372197  35.70627803],1
r4,1,1e-06,24.911214,[79 43] ; [280  46],[97.76339286 24.23660714] ; [261.23660714  64.76339286],1
v4,1,1e-06,23.789324,[92 27] ; [304  21],[106.13513514  12.86486486] ; [289.86486486  35.13513514],1
n6,1,8e-06,19.962241,[71 49] ; [260  65],[89.25842697 30.74157303] ; [241.74157303  83.25842697],1
s6,1,0.000104,15.071075,[43 79] ; [181 143],[61.2735426 60.7264574] ; [162.7264574 161.2735426],1
n5,1,0.00018,14.031726,[66 55] ; [237  87],[82.38876404 38.61123596] ; [220.61123596 103.38876404],1
p8,1,0.000181,14.018824,[29 92] ; [140 183],[46.05630631 74.94369369] ; [122.94369369 200.05630631],1
s8,1,0.000452,12.305417,[ 20 102] ; [108 217],[34.93512304 87.06487696] ; [ 93.06487696 231.93512304],1
b1,1,0.000938,10.946075,[62 60] ; [110 216],[46.83928571 75.16071429] ; [125.16071429 200.83928571],1
v1,1,0.001173,10.532992,[37 85] ; [149 165],[52.04587156 69.95412844] ; [133.95412844 180.04587156],0
v2,1,0.003024,8.79309,[42 76] ; [158 148],[55.66037736 62.33962264] ; [144.33962264 161.66037736],0
p7,1,0.004381,8.118661,[43 76] ; [165 156],[56.25454545 62.74545455] ; [151.74545455 169.25454545],0
n2,1,0.004426,8.100156,[24 23] ; [62 20],[31.33333333 15.66666667] ; [54.66666667 27.33333333],0
s7,1,0.005681,7.648886,[26 88] ; [116 197],[37.91100703 76.08899297] ; [104.08899297 208.91100703],0
p3,1,0.00973,6.683712,[31 90] ; [126 199],[42.5941704 78.4058296] ; [114.4058296 210.5941704],0
n3,1,0.012458,6.244467,[23 22] ; [60 22],[29.40944882 15.59055118] ; [53.59055118 28.40944882],0
s1,1,0.014971,5.919906,[  9 112] ; [  8 316],[  4.62247191 116.37752809] ; [ 12.37752809 311.62247191],0
a7,1,0.015335,5.877513,[74 47] ; [238  88],[84.45637584 36.54362416] ; [227.54362416  98.45637584],0
d3,1,0.015826,5.822076,[66 56] ; [216 109],[76.96644295 45.03355705] ; [205.03355705 119.96644295],0
r2,1,0.02006,5.406653,[99 20] ; [294  29],[105.80769231  13.19230769] ; [287.19230769  35.80769231],0
a5,1,0.022427,5.212355,[71 51] ; [227  99],[81.15178571 40.84821429] ; [216.84821429 109.15178571],0
p4,1,0.02312,5.159495,[41 80] ; [149 176],[51.5470852 69.4529148] ; [138.4529148 186.5470852],0
b5,1,0.031116,4.646535,[65 57] ; [210 116],[74.88839286 47.11160714] ; [200.11160714 125.88839286],0
a6,1,0.035535,4.419269,[72 50] ; [226  99],[81.33333333 40.66666667] ; [216.66666667 108.33333333],0
a3,1,0.041962,4.136744,[69 52] ; [219 106],[78.13452915 42.86547085] ; [209.86547085 115.13452915],0
s3,1,0.04869,3.886018,[45 75] ; [155 168],[54.17607223 65.82392777] ; [145.82392777 177.17607223],0
s2,1,0.058193,3.588145,[33 87] ; [121 205],[41.43497758 78.56502242] ; [112.56502242 213.43497758],0
a8,1,0.060033,3.536461,[  8 103] ; [ 42 257],[13.53658537 97.46341463] ; [ 36.46341463 262.53658537],0
a1,1,0.067815,3.335131,[  9 113] ; [ 11 315],[  5.44642857 116.55357143] ; [ 14.55357143 311.44642857],0
d4,1,0.072181,3.232705,[83 38] ; [250  75],[90.34304933 30.65695067] ; [242.65695067  82.34304933],0
p12,1,0.109663,2.559073,[  1 120] ; [ 12 313],[  3.52690583 117.47309417] ; [  9.47309417 315.52690583],0
d1,1,0.117788,2.446494,[52 70] ; [166 160],[59.36607143 62.63392857] ; [158.63392857 167.36607143],0
n4,1,0.152375,2.048309,[78 43] ; [233  93],[84.18568233 36.81431767] ; [226.81431767  99.18568233],0
p5,1,0.17405,1.84771,[  2 119] ; [ 14 307],[  4.3800905 116.6199095] ; [ 11.6199095 309.3800905],0
