Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.024772,5.039763,[ 7 20] ; [5 2],[ 9.52941176 17.47058824] ; [2.47058824 4.52941176],0
b4,1,0.074457,3.181918,[13 14] ; [6 1],[15.08823529 11.91176471] ; [3.91176471 3.08823529],0
a5,1,0.102458,2.666852,[17 10] ; [2 5],[15.08823529 11.91176471] ; [3.91176471 3.08823529],0
r1,1,0.104756,2.631595,[13 14] ; [1 6],[11.11764706 15.88235294] ; [2.88235294 4.11764706],0
n4,1,0.147177,2.101264,[16 11] ; [2 5],[14.29411765 12.70588235] ; [3.70588235 3.29411765],0
d5,1,0.147177,2.101264,[16 11] ; [2 5],[14.29411765 12.70588235] ; [3.70588235 3.29411765],0
p2,1,0.166994,1.909722,[ 6 21] ; [3 3],[ 7.36363636 19.63636364] ; [1.63636364 4.36363636],0
p11,1,0.176118,1.830077,[ 5 22] ; [3 4],[ 6.35294118 20.64705882] ; [1.64705882 5.35294118],0
s2,1,0.245092,1.351067,[ 3 24] ; [2 5],[ 3.97058824 23.02941176] ; [1.02941176 5.97058824],0
p1,1,0.245092,1.351067,[ 3 24] ; [2 5],[ 3.97058824 23.02941176] ; [1.02941176 5.97058824],0
p7,1,0.27013,1.216085,[ 6 21] ; [3 4],[ 7.14705882 19.85294118] ; [1.85294118 5.14705882],0
a6,1,0.271473,1.209289,[14 13] ; [2 5],[12.70588235 14.29411765] ; [3.29411765 3.70588235],0
p8,1,0.309947,1.030901,[ 4 22] ; [2 4],[ 4.875 21.125] ; [1.125 4.875],0
d3,1,0.335451,0.92774,[10 17] ; [4 3],[11.11764706 15.88235294] ; [2.88235294 4.11764706],0
a4,1,0.352587,0.864123,[13 14] ; [2 5],[11.91176471 15.08823529] ; [3.08823529 3.91176471],0
v2,1,0.412215,0.672404,[ 8 19] ; [1 6],[ 7.14705882 19.85294118] ; [1.85294118 5.14705882],0
r3,1,0.436074,0.606591,[11 16] ; [4 3],[11.91176471 15.08823529] ; [3.08823529 3.91176471],0
s3,1,0.547045,0.362637,[ 8 18] ; [3 4],[ 8.66666667 17.33333333] ; [2.33333333 4.66666667],0
a7,1,0.548624,0.359788,[15 12] ; [3 4],[14.29411765 12.70588235] ; [3.70588235 3.29411765],0
p3,1,0.557754,0.343607,[ 5 22] ; [2 5],[ 5.55882353 21.44117647] ; [1.44117647 5.55882353],0
s6,1,0.557754,0.343607,[ 5 22] ; [2 5],[ 5.55882353 21.44117647] ; [1.44117647 5.55882353],0
d2,1,0.671464,0.179894,[14 13] ; [3 4],[13.5 13.5] ; [3.5 3.5],0
d4,1,0.676193,0.174443,[17 10] ; [5 2],[17.47058824  9.52941176] ; [4.52941176 2.47058824],0
p4,1,0.724159,0.124542,[ 6 21] ; [2 5],[ 6.35294118 20.64705882] ; [1.64705882 5.35294118],0
v3,1,0.763341,0.090659,[ 5 21] ; [1 6],[ 4.72727273 21.27272727] ; [1.27272727 5.72727273],0
b1,1,0.777659,0.079733,[17 10] ; [4 3],[16.67647059 10.32352941] ; [4.32352941 2.67647059],0
d1,1,0.777659,0.079733,[10 17] ; [3 4],[10.32352941 16.67647059] ; [2.67647059 4.32352941],0
a2,1,0.793488,0.068531,[ 5 22] ; [1 6],[ 4.76470588 22.23529412] ; [1.23529412 5.76470588],0
b2,1,0.813025,0.055944,[ 8 10] ; [3 3],[8.25 9.75] ; [2.75 3.25],0
b3,1,0.813025,0.055944,[ 8 10] ; [3 3],[8.25 9.75] ; [2.75 3.25],0
s1,1,0.816297,0.053968,[ 3 24] ; [1 6],[ 3.17647059 23.82352941] ; [0.82352941 6.17647059],0
r2,1,0.832682,0.044632,[16 10] ; [4 3],[15.75757576 10.24242424] ; [4.24242424 2.75757576],0
a3,1,0.832682,0.044632,[16 10] ; [4 3],[15.75757576 10.24242424] ; [4.24242424 2.75757576],0
u2,1,0.836813,0.042424,[3 8] ; [1 2],[3.14285714 7.85714286] ; [0.85714286 2.14285714],0
a8,1,0.843296,0.039077,[ 3 23] ; [1 6],[ 3.15151515 22.84848485] ; [0.84848485 6.15151515],0
v1,1,0.88757,0.019988,[ 7 20] ; [2 5],[ 7.14705882 19.85294118] ; [1.85294118 5.14705882],0
s7,1,0.901312,0.015377,[ 3 21] ; [1 6],[ 3.09677419 20.90322581] ; [0.90322581 6.09677419],0
p6,1,0.908893,0.013095,[ 4 23] ; [1 5],[ 4.09090909 22.90909091] ; [0.90909091 5.09090909],0
b5,1,0.939919,0.005681,[12 15] ; [3 4],[11.91176471 15.08823529] ; [3.08823529 3.91176471],0
n5,1,0.939919,0.005681,[12 15] ; [3 4],[11.91176471 15.08823529] ; [3.08823529 3.91176471],0
s4,1,0.971902,0.001241,[ 4 23] ; [1 6],[ 3.97058824 23.02941176] ; [1.02941176 5.97058824],0
s5,1,0.971902,0.001241,[ 4 23] ; [1 6],[ 3.97058824 23.02941176] ; [1.02941176 5.97058824],0
