Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.008421,6.941652,[5 1] ; [26 59],[2.04395604 3.95604396] ; [28.95604396 56.04395604],0
p3,1,0.010081,6.620459,[4 2] ; [17 66],[1.41573034 4.58426966] ; [19.58426966 63.41573034],0
a2,1,0.028047,4.825171,[2 4] ; [ 6 79],[0.52747253 5.47252747] ; [ 7.47252747 77.52747253],0
p6,1,0.039545,4.237289,[2 3] ; [ 8 74],[0.57471264 4.42528736] ; [ 9.42528736 72.57471264],0
s5,1,0.05102,3.807622,[2 3] ; [ 9 76],[0.61111111 4.38888889] ; [10.38888889 74.61111111],0
a6,1,0.058731,3.572876,[5 1] ; [37 48],[2.76923077 3.23076923] ; [39.23076923 45.76923077],0
p10,1,0.061617,3.493328,[5 1] ; [36 46],[2.79545455 3.20454545] ; [38.20454545 43.79545455],0
d3,1,0.080623,3.052301,[5 1] ; [39 45],[2.93333333 3.06666667] ; [41.06666667 42.93333333],0
p7,1,0.081183,3.041062,[4 2] ; [26 56],[2.04545455 3.95454545] ; [27.95454545 54.04545455],0
b1,1,0.08587,2.950152,[5 1] ; [40 45],[2.96703297 3.03296703] ; [42.03296703 42.96703297],0
p1,1,0.098579,2.728378,[2 4] ; [ 9 76],[0.72527473 5.27472527] ; [10.27472527 74.72527473],0
p9,1,0.108186,2.580523,[5 1] ; [41 42],[3.1011236 2.8988764] ; [42.8988764 40.1011236],0
d2,1,0.137293,2.208036,[4 2] ; [30 53],[2.29213483 3.70786517] ; [31.70786517 51.29213483],0
p8,1,0.155331,2.019097,[3 3] ; [20 64],[1.53333333 4.46666667] ; [21.46666667 62.53333333],0
n5,1,0.18194,1.781708,[5 1] ; [46 37],[3.43820225 2.56179775] ; [47.56179775 35.43820225],0
p2,1,0.192182,1.700809,[4 1] ; [42 42],[2.58426966 2.41573034] ; [43.41573034 40.58426966],0
d4,1,0.247775,1.335807,[5 1] ; [50 34],[3.66666667 2.33333333] ; [51.33333333 32.66666667],0
a5,1,0.270948,1.211941,[4 2] ; [37 48],[2.7032967 3.2967033] ; [38.2967033 46.7032967],0
r2,1,0.274021,1.196509,[4 1] ; [44 36],[2.82352941 2.17647059] ; [45.17647059 34.82352941],0
a4,1,0.300902,1.070194,[3 3] ; [25 59],[1.86666667 4.13333333] ; [26.13333333 57.86666667],0
s1,1,0.309417,1.033163,[1 5] ; [ 5 79],[0.4 5.6] ; [ 5.6 78.4],0
a3,1,0.351583,0.867734,[4 2] ; [39 44],[2.8988764 3.1011236] ; [40.1011236 42.8988764],0
u1,1,0.393339,0.728595,[1 5] ; [ 6 79],[0.46153846 5.53846154] ; [ 6.53846154 78.46153846],0
v4,1,0.40234,0.701321,[2 3] ; [49 34],[2.89772727 2.10227273] ; [48.10227273 34.89772727],0
v2,1,0.4925,0.471059,[1 4] ; [28 52],[1.70588235 3.29411765] ; [27.29411765 52.70588235],0
n1,1,0.526572,0.401003,[1 1] ; [11 27],[0.6 1.4] ; [11.4 26.6],0
n4,1,0.533782,0.387186,[4 2] ; [45 39],[3.26666667 2.73333333] ; [45.73333333 38.26666667],0
b5,1,0.550448,0.356515,[4 2] ; [46 39],[3.2967033 2.7032967] ; [46.7032967 38.2967033],0
b4,1,0.587518,0.294237,[4 2] ; [47 38],[3.36263736 2.63736264] ; [47.63736264 37.36263736],0
r3,1,0.588928,0.292021,[2 3] ; [43 39],[2.5862069 2.4137931] ; [42.4137931 39.5862069],0
s6,1,0.651815,0.20362,[1 4] ; [25 60],[1.44444444 3.55555556] ; [24.55555556 60.44444444],0
v1,1,0.672104,0.179151,[2 3] ; [26 58],[1.57303371 3.42696629] ; [26.42696629 57.57303371],0
b3,1,0.754357,0.097906,[1 3] ; [15 31],[1.28 2.72] ; [14.72 31.28],0
b2,1,0.754357,0.097906,[1 3] ; [15 31],[1.28 2.72] ; [14.72 31.28],0
n6,1,0.779347,0.078495,[3 2] ; [45 39],[2.69662921 2.30337079] ; [45.30337079 38.69662921],0
a1,1,0.79435,0.067947,[1 5] ; [11 74],[0.79120879 5.20879121] ; [11.20879121 73.79120879],0
r1,1,0.845466,0.037989,[1 4] ; [20 64],[1.17977528 3.82022472] ; [19.82022472 64.17977528],0
s3,1,0.870053,0.026762,[1 4] ; [19 63],[1.14942529 3.85057471] ; [18.85057471 63.14942529],0
a7,1,0.931826,0.007318,[3 3] ; [43 40],[3.1011236 2.8988764] ; [42.8988764 40.1011236],0
n3,1,0.942094,0.005276,[1 1] ; [20 18],[1.05 0.95] ; [19.95 18.05],0
n2,1,0.942094,0.005276,[1 1] ; [20 18],[1.05 0.95] ; [19.95 18.05],0
s2,1,0.947923,0.004266,[1 4] ; [16 69],[0.94444444 4.05555556] ; [16.05555556 68.94444444],0
