Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,270.572294,[ 66 219] ; [300  40],[166.896 118.104] ; [199.104 140.896],1
s6,1,0.0,113.872429,[138 145] ; [297  40],[198.55645161  84.44354839] ; [236.44354839 100.55645161],1
s7,1,0.0,111.910805,[ 77 199] ; [235  96],[141.86490939 134.13509061] ; [170.13509061 160.86490939],1
s8,1,0.0,86.6551,[ 75 213] ; [216 126],[133.02857143 154.97142857] ; [157.97142857 184.02857143],1
s5,1,0.0,59.698392,[ 58 225] ; [165 160],[103.79769737 179.20230263] ; [119.20230263 205.79769737],1
s4,1,1.1e-05,19.285154,[ 27 260] ; [ 76 262],[ 47.2976 239.7024] ; [ 55.7024 282.2976],1
p12,1,5.4e-05,16.317521,[ 10 274] ; [ 43 300],[ 24.00637959 259.99362041] ; [ 28.99362041 314.00637959],1
n5,1,0.000361,12.724465,[195  91] ; [274  66],[214.2715655  71.7284345] ; [254.7284345  85.2715655],1
p6,1,0.000657,11.608337,[ 93 190] ; [157 182],[113.74598071 169.25401929] ; [136.25401929 202.74598071],1
p4,1,0.000722,11.430513,[166 121] ; [242 100],[186.16216216 100.83783784] ; [221.83783784 120.16216216],1
a2,1,0.005821,7.604979,[ 59 230] ; [103 240],[ 74.07911392 214.92088608] ; [ 87.92088608 255.07911392],0
u3,1,0.007252,7.209455,[41 38] ; [54 20],[49.05228758 29.94771242] ; [45.94771242 28.05228758],0
p10,1,0.011826,6.336758,[231  54] ; [301  40],[242.20447284  42.79552716] ; [289.79552716  51.20447284],0
u1,1,0.012781,6.19919,[ 46 243] ; [ 82 261],[ 58.53164557 230.46835443] ; [ 69.46835443 273.53164557],0
d1,1,0.013093,6.156541,[185 104] ; [251  92],[199.37341772  89.62658228] ; [236.62658228 106.37341772],0
p3,1,0.01564,5.842854,[139 150] ; [198 145],[154.1028481 134.8971519] ; [182.8971519 160.1028481],0
d2,1,0.018848,5.515608,[136 153] ; [193 149],[150.68304279 138.31695721] ; [178.31695721 163.68304279],0
u2,1,0.025185,5.011109,[40 39] ; [50 23],[46.77631579 32.22368421] ; [43.22368421 29.77631579],0
u4,1,0.026483,4.9242,[  2 287] ; [ 11 332],[  5.94462025 283.05537975] ; [  7.05537975 335.94462025],0
v3,1,0.03092,4.657382,[101 180] ; [147 183],[114.05564648 166.94435352] ; [133.94435352 196.05564648],0
a1,1,0.03177,4.610878,[  8 281] ; [ 22 321],[ 13.71835443 275.28164557] ; [ 16.28164557 326.71835443],0
v4,1,0.031858,4.606123,[273  15] ; [334   7],[277.92686804  10.07313196] ; [329.07313196  11.92686804],0
n4,1,0.035297,4.430773,[215  73] ; [279  63],[225.82857143  62.17142857] ; [268.17142857  73.82857143],0
n6,1,0.040897,4.180279,[238  51] ; [297  40],[246.98881789  42.01118211] ; [288.01118211  48.98881789],0
s1,1,0.041955,4.137034,[  4 282] ; [ 14 325],[  8.2368 277.7632] ; [  9.7632 329.2368],0
r2,1,0.048559,3.89052,[264  20] ; [327  12],[269.41252006  14.58747994] ; [321.58747994  17.41252006],0
p1,1,0.092948,2.822555,[ 16 272] ; [ 31 310],[ 21.51987281 266.48012719] ; [ 25.48012719 315.51987281],0
p9,1,0.102423,2.667407,[248  38] ; [307  31],[254.375  31.625] ; [300.625  37.375],0
a3,1,0.126521,2.33468,[209  78] ; [267  75],[217.18918919  69.81081081] ; [258.81081081  83.18918919],0
