Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,84.697857,[48 86] ; [309  83],[90.94676806 43.05323194] ; [266.05323194 125.94676806],1
d3,1,0.0,47.275067,[67 67] ; [316  76],[97.57034221 36.42965779] ; [285.42965779 106.57034221],1
a2,1,0.0,29.698428,[ 11 123] ; [126 266],[34.90114068 99.09885932] ; [102.09885932 289.90114068],1
u1,1,0.0,27.927757,[  6 128] ; [101 291],[ 27.25855513 106.74144487] ; [ 79.74144487 312.25855513],1
b5,1,3e-06,21.684685,[55 79] ; [251 141],[77.95437262 56.04562738] ; [228.04562738 163.95437262],1
r4,1,2.6e-05,17.702282,[115  19] ; [377  15],[125.33840304   8.66159696] ; [366.66159696  25.33840304],1
r1,1,0.000216,13.686458,[97 37] ; [336  53],[110.94072658  23.05927342] ; [322.05927342  66.94072658],1
p2,1,0.000899,11.02509,[108  24] ; [360  31],[118.11854685  13.88145315] ; [349.88145315  41.11854685],1
b1,1,0.001049,10.738284,[69 65] ; [139 253],[52.98859316 81.01140684] ; [155.01140684 236.98859316],0
r2,1,0.00183,9.712979,[117  14] ; [376  14],[123.9596929   7.0403071] ; [369.0403071  20.9596929],0
a5,1,0.005196,7.809777,[92 42] ; [315  77],[103.68441065  30.31558935] ; [303.31558935  88.68441065],0
d1,1,0.006205,7.489674,[73 61] ; [265 127],[86.10646388 47.89353612] ; [251.89353612 140.10646388],0
n6,1,0.017661,5.629427,[108  26] ; [345  44],[116.06500956  17.93499044] ; [336.93499044  52.06500956],0
v4,1,0.024882,5.032102,[124   9] ; [381  10],[128.17748092   4.82251908] ; [376.82251908  14.17748092],0
d4,1,0.050489,3.825157,[104  29] ; [335  57],[111.21333333  21.78666667] ; [327.78666667  64.21333333],0
s8,1,0.054058,3.710919,[77 57] ; [186 203],[67.38432122 66.61567878] ; [195.61567878 193.38432122],0
n1,1,0.065464,3.393243,[16 14] ; [21 42],[11.93548387 18.06451613] ; [25.06451613 37.93548387],0
s7,1,0.068375,3.321603,[81 48] ; [197 171],[72.15694165 56.84305835] ; [205.84305835 162.15694165],0
p10,1,0.072491,3.225697,[107  26] ; [337  51],[113.34357006  19.65642994] ; [330.65642994  57.34357006],0
v2,1,0.080329,3.05823,[68 62] ; [232 148],[76.47058824 53.52941176] ; [223.52941176 156.47058824],0
s5,1,0.086371,2.940748,[56 70] ; [136 243],[47.9049505 78.0950495] ; [144.0950495 234.9049505],0
d5,1,0.109409,2.56274,[107  26] ; [338  54],[112.73333333  20.26666667] ; [332.26666667  59.73333333],0
p12,1,0.110643,2.545014,[  8 125] ; [ 42 350],[ 12.66666667 120.33333333] ; [ 37.33333333 354.66666667],0
u3,1,0.113185,2.509174,[20 19] ; [69 36],[24.10416667 14.89583333] ; [64.89583333 40.10416667],0
b4,1,0.118521,2.43676,[70 64] ; [235 157],[77.69961977 56.30038023] ; [227.30038023 164.69961977],0
p11,1,0.186863,1.742181,[105  29] ; [327  65],[110.05323194  23.94676806] ; [321.94676806  70.05323194],0
p5,1,0.237402,1.395957,[ 26 107] ; [ 59 330],[ 21.65708812 111.34291188] ; [ 63.34291188 325.65708812],0
v1,1,0.238278,1.390752,[72 58] ; [234 148],[77.6953125 52.3046875] ; [228.3046875 153.6953125],0
b3,1,0.243742,1.358822,[39 52] ; [ 88 157],[34.39583333 56.60416667] ; [ 92.60416667 152.39583333],0
b2,1,0.243742,1.358822,[39 52] ; [ 88 157],[34.39583333 56.60416667] ; [ 92.60416667 152.39583333],0
p9,1,0.351315,0.8687,[114  20] ; [343  46],[117.08986616  16.91013384] ; [339.91013384  49.08986616],0
u2,1,0.382866,0.76148,[20 18] ; [65 42],[22.27586207 15.72413793] ; [62.72413793 44.27586207],0
s3,1,0.403095,0.699074,[83 51] ; [222 162],[78.8996139 55.1003861] ; [226.1003861 157.8996139],0
s1,1,0.430317,0.621967,[  6 126] ; [ 12 376],[  4.56923077 127.43076923] ; [ 13.43076923 374.56923077],0
s4,1,0.46418,0.535797,[ 26 108] ; [ 64 321],[ 23.23699422 110.76300578] ; [ 66.76300578 318.23699422],0
u4,1,0.47854,0.502188,[  5 129] ; [ 10 382],[  3.82129278 130.17870722] ; [ 11.17870722 380.82129278],0
n3,1,0.515474,0.42294,[22  8] ; [50 13],[23.22580645  6.77419355] ; [48.77419355 14.22580645],0
n5,1,0.548748,0.359565,[109  25] ; [307  82],[106.58508604  27.41491396] ; [309.41491396  79.58508604],0
p1,1,0.567553,0.326795,[ 12 121] ; [ 42 348],[ 13.73231358 119.26768642] ; [ 40.26768642 349.73231358],0
p3,1,0.615054,0.25288,[88 46] ; [266 125],[90.35428571 43.64571429] ; [263.64571429 127.35428571],0
v3,1,0.696364,0.152282,[57 74] ; [155 218],[55.1031746 75.8968254] ; [156.8968254 216.1031746],0
a3,1,0.698261,0.150287,[95 39] ; [284 107],[96.7352381 37.2647619] ; [282.2647619 108.7352381],0
p6,1,0.725615,0.123176,[62 69] ; [191 198],[63.73653846 67.26346154] ; [189.26346154 199.73653846],0
a4,1,0.846771,0.037342,[63 70] ; [189 202],[63.96183206 69.03816794] ; [188.03816794 202.96183206],0
p7,1,0.902645,0.014962,[97 35] ; [283 105],[96.46153846 35.53846154] ; [283.53846154 104.46153846],0
d2,1,0.911524,0.012347,[71 63] ; [205 186],[70.44571429 63.55428571] ; [205.55428571 185.44571429],0
