Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,81.40749,[42 40] ; [253  18],[68.52691218 13.47308782] ; [226.47308782  44.52691218],1
r3,1,0.0,38.803894,[59 22] ; [258  11],[73.36285714  7.63714286] ; [243.63714286  25.36285714],1
r2,1,0.0,31.526252,[58 18] ; [258  10],[69.81395349  6.18604651] ; [246.18604651  21.81395349],1
v4,1,0.0,27.937657,[60 21] ; [254  15],[72.66857143  8.33142857] ; [241.33142857  27.66857143],1
a5,1,3.6e-05,17.069197,[44 38] ; [209  62],[58.77053824 23.22946176] ; [194.22946176  76.77053824],1
d3,1,6.3e-05,16.017391,[39 43] ; [193  77],[54.04545455 27.95454545] ; [177.95454545  92.04545455],1
a7,1,9.2e-05,15.29178,[42 40] ; [200  70],[56.375 25.625] ; [185.625  84.375],1
s6,1,0.000337,12.855224,[36 44] ; [180  88],[49.65517241 30.34482759] ; [166.34482759 101.65517241],1
d5,1,0.000457,12.283477,[52 30] ; [221  49],[63.59659091 18.40340909] ; [209.40340909  60.59659091],1
s8,1,0.000599,11.778315,[18 64] ; [116 154],[31.21590909 50.78409091] ; [102.78409091 167.21590909],1
p7,1,0.001261,10.399149,[27 54] ; [140 120],[39.6686217 41.3313783] ; [127.3313783 132.6686217],0
v1,1,0.00164,9.914128,[24 53] ; [137 129],[36.14285714 40.85714286] ; [124.85714286 141.14285714],0
p2,1,0.002007,9.542735,[51 30] ; [216  55],[61.44034091 19.55965909] ; [205.55965909  65.44034091],0
d1,1,0.002737,8.975181,[33 49] ; [160 111],[44.83286119 37.16713881] ; [148.16713881 122.83286119],0
s7,1,0.003351,8.605728,[23 55] ; [126 135],[34.28318584 43.71681416] ; [114.71681416 146.28318584],0
d4,1,0.003534,8.508955,[55 27] ; [221  48],[64.47863248 17.52136752] ; [211.52136752  57.47863248],0
a2,1,0.005603,7.673725,[ 9 73] ; [ 69 202],[18.11898017 63.88101983] ; [ 59.88101983 211.11898017],0
s3,1,0.010702,6.51412,[32 48] ; [148 115],[41.98250729 38.01749271] ; [138.01749271 124.98250729],0
p10,1,0.011382,6.404698,[50 31] ; [203  64],[58.88793103 22.11206897] ; [194.11206897  72.88793103],0
u3,1,0.013996,6.03864,[ 9 22] ; [44 36],[14.8018018 16.1981982] ; [38.1981982 41.8018018],0
p11,1,0.015668,5.839784,[53 29] ; [211  60],[61.32577904 20.67422096] ; [202.67422096  68.32577904],0
s2,1,0.019201,5.483074,[28 54] ; [130 136],[37.22988506 44.77011494] ; [120.77011494 145.22988506],0
v2,1,0.038517,4.282051,[31 47] ; [136 120],[39. 39.] ; [128. 128.],0
u1,1,0.042405,4.118947,[ 6 76] ; [ 44 227],[11.61473088 70.38526912] ; [ 38.38526912 232.61473088],0
a1,1,0.045178,4.011981,[ 8 74] ; [ 11 260],[ 4.41359773 77.58640227] ; [ 14.58640227 256.41359773],0
a4,1,0.053995,3.712858,[29 52] ; [129 140],[36.56571429 44.43428571] ; [121.43428571 147.56571429],0
s5,1,0.086887,2.931118,[15 63] ; [ 76 186],[20.87647059 57.12352941] ; [ 70.12352941 191.87647059],0
n6,1,0.113869,2.49968,[63 19] ; [227  42],[67.74928775 14.25071225] ; [222.25071225  46.74928775],0
a3,1,0.131269,2.277428,[51 31] ; [191  78],[56.53561254 25.46438746] ; [185.46438746  83.53561254],0
a6,1,0.157379,1.999234,[48 34] ; [181  89],[53.34659091 28.65340909] ; [175.65340909  94.34659091],0
p8,1,0.160149,1.972819,[24 56] ; [102 162],[29.30232558 50.69767442] ; [ 96.69767442 167.30232558],0
p4,1,0.18362,1.768082,[26 55] ; [108 160],[31.10028653 49.89971347] ; [102.89971347 165.10028653],0
s4,1,0.201041,1.634796,[14 68] ; [ 31 235],[10.60344828 71.39655172] ; [ 34.39655172 231.60344828],0
p9,1,0.263733,1.249056,[57 22] ; [208  58],[60.68115942 18.31884058] ; [204.31884058  61.68115942],0
p6,1,0.32645,0.96293,[17 61] ; [ 73 194],[20.34782609 57.65217391] ; [ 69.65217391 197.34782609],0
a8,1,0.331699,0.942253,[11 67] ; [ 46 197],[13.85046729 64.14953271] ; [ 43.14953271 199.85046729],0
d2,1,0.339979,0.910511,[35 46] ; [132 136],[38.75931232 42.24068768] ; [128.24068768 139.75931232],0
s1,1,0.340442,0.908765,[ 2 79] ; [ 13 250],[ 3.53197674 77.46802326] ; [ 11.46802326 251.53197674],0
v3,1,0.428445,0.627035,[25 56] ; [ 92 166],[27.95575221 53.04424779] ; [ 89.04424779 168.95575221],0
b3,1,0.603195,0.270204,[19 30] ; [ 58 109],[17.46759259 31.53240741] ; [ 59.53240741 107.46759259],0
b2,1,0.603195,0.270204,[19 30] ; [ 58 109],[17.46759259 31.53240741] ; [ 59.53240741 107.46759259],0
u2,1,0.606708,0.264996,[15 16] ; [42 36],[16.21100917 14.78899083] ; [40.78899083 37.21100917],0
b1,1,0.693916,0.154878,[31 51] ; [ 96 175],[29.50141643 52.49858357] ; [ 97.49858357 173.50141643],0
n3,1,0.710153,0.138124,[21  9] ; [43 22],[20.21052632  9.78947368] ; [43.78947368 21.21052632],0
n2,1,0.742642,0.107818,[23  7] ; [50 18],[22.34693878  7.65306122] ; [50.65306122 17.34693878],0
p1,1,0.761662,0.09199,[ 5 77] ; [ 19 250],[ 5.60683761 76.39316239] ; [ 18.39316239 250.60683761],0
p12,1,0.839284,0.041131,[ 5 76] ; [ 15 254],[ 4.62857143 76.37142857] ; [ 15.37142857 253.62857143],0
b4,1,0.846246,0.037601,[50 32] ; [162 109],[49.24645892 32.75354108] ; [162.75354108 108.24645892],0
