Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.008744,6.87434,[4 5] ; [ 9 69],[1.34482759 7.65517241] ; [11.65517241 66.34482759],0
p11,1,0.009068,6.809288,[8 1] ; [39 51],[4.27272727 4.72727273] ; [42.72727273 47.27272727],0
p6,1,0.014124,6.022574,[4 5] ; [11 74],[1.43617021 7.56382979] ; [13.56382979 71.43617021],0
s2,1,0.015904,5.813457,[4 4] ; [14 76],[1.46938776 6.53061224] ; [16.53061224 73.46938776],0
p2,1,0.023914,5.100864,[8 1] ; [43 44],[4.78125 4.21875] ; [46.21875 40.78125],0
v1,1,0.027968,4.830057,[6 3] ; [27 62],[3.03061224 5.96938776] ; [29.96938776 59.03061224],0
u1,1,0.033074,4.541935,[2 7] ; [ 4 86],[0.54545455 8.45454545] ; [ 5.45454545 84.54545455],0
v2,1,0.036975,4.351562,[6 3] ; [27 58],[3.15957447 5.84042553] ; [29.84042553 55.15957447],0
p10,1,0.043343,4.081987,[7 2] ; [37 50],[4.125 4.875] ; [39.875 47.125],0
r4,1,0.052907,3.746846,[8 1] ; [50 40],[5.27272727 3.72727273] ; [52.72727273 37.27272727],0
s5,1,0.074839,3.173554,[2 6] ; [ 6 82],[0.66666667 7.33333333] ; [ 7.33333333 80.66666667],0
a7,1,0.077646,3.113503,[8 1] ; [53 37],[5.54545455 3.45454545] ; [55.45454545 34.54545455],0
v3,1,0.097049,2.753378,[4 4] ; [20 66],[2.04255319 5.95744681] ; [21.95744681 64.04255319],0
p9,1,0.098291,2.733063,[7 2] ; [43 45],[4.63917526 4.36082474] ; [45.36082474 42.63917526],0
p7,1,0.127124,2.327273,[5 3] ; [31 57],[3. 5.] ; [33. 55.],0
d3,1,0.134414,2.240772,[7 2] ; [46 43],[4.86734694 4.13265306] ; [48.13265306 40.86734694],0
d5,1,0.138011,2.2,[8 1] ; [58 32],[6. 3.] ; [60. 30.],0
p5,1,0.144619,2.128107,[1 8] ; [ 2 86],[0.27835052 8.72164948] ; [ 2.72164948 85.27835052],0
d4,1,0.164779,1.929808,[8 1] ; [59 30],[6.15306122 2.84693878] ; [60.84693878 28.15306122],0
a5,1,0.178139,1.813081,[7 2] ; [49 41],[5.09090909 3.90909091] ; [50.90909091 39.09090909],0
b4,1,0.178139,1.813081,[7 2] ; [49 41],[5.09090909 3.90909091] ; [50.90909091 39.09090909],0
r3,1,0.188856,1.726522,[8 1] ; [61 29],[6.27272727 2.72727273] ; [62.72727273 27.27272727],0
s4,1,0.205649,1.601798,[2 7] ; [ 8 82],[0.90909091 8.09090909] ; [ 9.09090909 80.90909091],0
p4,1,0.218267,1.515726,[4 5] ; [22 65],[2.4375 6.5625] ; [23.5625 63.4375],0
s3,1,0.253285,1.305095,[4 4] ; [27 62],[2.55670103 5.44329897] ; [28.44329897 60.55670103],0
a8,1,0.373959,0.790466,[1 6] ; [ 5 82],[0.44680851 6.55319149] ; [ 5.55319149 81.44680851],0
n5,1,0.419214,0.652518,[5 4] ; [37 52],[3.85714286 5.14285714] ; [38.14285714 50.85714286],0
b5,1,0.443711,0.586667,[6 3] ; [48 42],[4.90909091 4.09090909] ; [49.09090909 40.90909091],0
d1,1,0.503304,0.447964,[4 5] ; [30 60],[3.09090909 5.90909091] ; [30.90909091 59.09090909],0
p3,1,0.544197,0.367816,[3 6] ; [21 66],[2.25 6.75] ; [21.75 65.25],0
a4,1,0.605728,0.266442,[3 6] ; [38 52],[3.72727273 5.27272727] ; [37.27272727 52.72727273],0
n4,1,0.656209,0.198162,[4 5] ; [47 43],[4.63636364 4.36363636] ; [46.36363636 43.63636364],0
p8,1,0.657611,0.196438,[3 6] ; [23 64],[2.4375 6.5625] ; [23.5625 63.4375],0
r1,1,0.694974,0.153753,[5 4] ; [56 34],[5.54545455 3.45454545] ; [55.45454545 34.54545455],0
d2,1,0.743848,0.106773,[3 6] ; [35 55],[3.45454545 5.54545455] ; [34.54545455 55.45454545],0
a6,1,0.743848,0.106773,[6 3] ; [55 35],[5.54545455 3.45454545] ; [55.45454545 34.54545455],0
a2,1,0.850717,0.03542,[1 8] ; [12 78],[1.18181818 7.81818182] ; [11.81818182 78.18181818],0
b2,1,0.858584,0.031747,[2 4] ; [14 33],[1.81132075 4.18867925] ; [14.18867925 32.81132075],0
b3,1,0.858584,0.031747,[2 4] ; [14 33],[1.81132075 4.18867925] ; [14.18867925 32.81132075],0
a3,1,0.928303,0.008096,[6 3] ; [58 31],[5.87755102 3.12244898] ; [58.12244898 30.87755102],0
b1,1,1.0,0.0,[5 4] ; [50 40],[5. 4.] ; [50. 40.],0
