Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,80.5347,[90 36] ; [ 20 108],[54.56692913 71.43307087] ; [55.43307087 72.56692913],1
d5,1,0.0,78.474003,[126   2] ; [64 64],[95. 33.] ; [95. 33.],1
d4,1,0.0,72.239502,[124   3] ; [66 63],[94.2578125 32.7421875] ; [95.7421875 33.2578125],1
d3,1,0.0,65.478434,[108  20] ; [44 83],[76.29803922 51.70196078] ; [75.70196078 51.29803922],1
a5,1,1e-06,23.756944,[100  28] ; [63 66],[81.18287938 46.81712062] ; [81.81712062 47.18287938],1
a2,1,2e-06,22.175776,[38 90] ; [  9 120],[ 23.40856031 104.59143969] ; [ 23.59143969 105.40856031],1
a4,1,3e-06,21.83879,[71 56] ; [35 94],[52.5859375 74.4140625] ; [53.4140625 75.5859375],1
u1,1,5.7e-05,16.207833,[ 24 104] ; [  4 125],[ 13.94552529 114.05447471] ; [ 14.05447471 114.94552529],1
a6,1,0.000277,13.219009,[98 30] ; [71 58],[84.17120623 43.82879377] ; [84.82879377 44.17120623],1
a3,1,0.000429,12.399389,[97 30] ; [71 57],[83.67058824 43.32941176] ; [84.32941176 43.67058824],1
a7,1,0.000485,12.174135,[99 28] ; [73 54],[86. 41.] ; [86. 41.],1
r1,1,0.000576,11.85288,[99 28] ; [74 54],[86.16078431 40.83921569] ; [86.83921569 41.16078431],1
r2,1,0.000779,11.290505,[116   8] ; [101  27],[106.77777778  17.22222222] ; [110.22222222  17.77777778],1
r4,1,0.003211,8.683593,[105  23] ; [85 44],[94.63035019 33.36964981] ; [95.36964981 33.63035019],0
n6,1,0.004216,8.188266,[104  23] ; [84 43],[94. 33.] ; [94. 33.],0
v4,1,0.005147,7.82715,[119   9] ; [104  24],[111.5  16.5] ; [111.5  16.5],0
v2,1,0.006132,7.511175,[72 53] ; [49 73],[61.23481781 63.76518219] ; [59.76518219 62.23481781],0
n4,1,0.011684,6.35817,[95 33] ; [76 52],[85.5 42.5] ; [85.5 42.5],0
p7,1,0.014241,6.008024,[71 55] ; [52 75],[61.256917 64.743083] ; [61.743083 65.256917],0
r3,1,0.020765,5.346369,[115  12] ; [102  25],[108.5  18.5] ; [108.5  18.5],0
p8,1,0.026896,4.8975,[63 63] ; [46 81],[54.28458498 71.71541502] ; [54.71541502 72.28458498],0
s1,1,0.032021,4.597364,[  1 126] ; [  7 121],[  3.98431373 123.01568627] ; [  4.01568627 123.98431373],0
s4,1,0.03334,4.528243,[  5 123] ; [ 14 115],[  9.46303502 118.53696498] ; [  9.53696498 119.46303502],0
n1,1,0.051044,3.806842,[ 7 28] ; [16 23],[10.87837838 24.12162162] ; [12.12162162 26.87837838],0
a1,1,0.054498,3.69738,[  2 126] ; [  8 121],[  4.98054475 123.01945525] ; [  5.01945525 123.98054475],0
n2,1,0.070728,3.266054,[17 18] ; [27 12],[20.81081081 14.18918919] ; [23.18918919 15.81081081],0
p1,1,0.086276,2.942529,[  8 120] ; [ 16 112],[ 12. 116.] ; [ 12. 116.],0
v3,1,0.094498,2.796029,[46 78] ; [34 91],[39.83935743 84.16064257] ; [40.16064257 84.83935743],0
s8,1,0.104211,2.639884,[ 23 105] ; [ 14 115],[ 18.42801556 109.57198444] ; [ 18.57198444 110.42801556],0
b1,1,0.111306,2.535587,[47 81] ; [60 69],[53.29182879 74.70817121] ; [53.70817121 75.29182879],0
s5,1,0.119078,2.429409,[ 18 110] ; [ 10 116],[ 14.11023622 113.88976378] ; [ 13.88976378 112.11023622],0
