Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,100.561384,[278  34] ; [12 33],[253.44537815  58.55462185] ; [36.55462185  8.44537815],1
v4,1,0.0,73.223871,[293  18] ; [23 22],[276.05617978  34.94382022] ; [39.94382022  5.05617978],1
r1,1,1e-06,24.618459,[230  80] ; [17 28],[215.69014085  94.30985915] ; [31.30985915 13.69014085],1
r3,1,1.1e-05,19.338193,[284  28] ; [30 14],[275.19101124  36.80898876] ; [38.80898876  5.19101124],1
v2,1,0.001351,10.271092,[146 150] ; [10 33],[136.21238938 159.78761062] ; [19.78761062 23.21238938],0
s6,1,0.001767,9.777121,[178 128] ; [15 30],[168.25641026 137.74358974] ; [24.74358974 20.25641026],0
n6,1,0.002091,9.467474,[243  68] ; [25 19],[234.78309859  76.21690141] ; [33.21690141 10.78309859],0
p2,1,0.002309,9.286364,[242  66] ; [26 19],[233.83569405  74.16430595] ; [34.16430595 10.83569405],0
u3,1,0.003039,8.783957,[68 62] ; [ 5 20],[61.22580645 68.77419355] ; [11.77419355 13.22580645],0
v1,1,0.003658,8.446252,[151 152] ; [12 33],[141.92241379 161.07758621] ; [21.07758621 23.92241379],0
b1,1,0.004986,7.884598,[125 187] ; [28 17],[133.71428571 178.28571429] ; [19.28571429 25.71428571],0
p10,1,0.00874,6.875135,[224  80] ; [24 20],[216.64367816  87.35632184] ; [31.35632184 12.64367816],0
n4,1,0.009319,6.760576,[225  86] ; [24 21],[217.5252809  93.4747191] ; [31.4747191 13.5252809],0
p11,1,0.01007,6.622386,[231  81] ; [25 20],[223.73109244  88.26890756] ; [32.26890756 12.73109244],0
v3,1,0.01485,5.934126,[110 194] ; [ 8 37],[102.78510029 201.21489971] ; [15.21489971 29.78510029],0
p3,1,0.016613,5.736796,[134 176] ; [11 34],[126.61971831 183.38028169] ; [18.38028169 26.61971831],0
s3,1,0.019062,5.495814,[149 159] ; [13 31],[141.75 166.25] ; [20.25 23.75],0
a6,1,0.025686,4.977021,[186 125] ; [19 26],[179.08707865 131.91292135] ; [25.91292135 19.08707865],0
s2,1,0.033103,4.540423,[120 191] ; [10 35],[113.56741573 197.43258427] ; [16.43258427 28.56741573],0
a7,1,0.033216,4.534603,[196 114] ; [21 24],[189.49295775 120.50704225] ; [27.50704225 17.49295775],0
d5,1,0.042896,4.099514,[175 137] ; [18 27],[168.67226891 143.32773109] ; [24.32773109 20.67226891],0
p9,1,0.060704,3.518045,[234  71] ; [28 16],[228.96848138  76.03151862] ; [33.03151862 10.96848138],0
s7,1,0.063526,3.442854,[113 180] ; [10 32],[107.57910448 185.42089552] ; [15.42089552 26.57910448],0
a1,1,0.064236,3.424496,[ 14 298] ; [ 5 40],[ 16.60504202 295.39495798] ; [ 2.39495798 42.60504202],0
n2,1,0.069514,3.294458,[61 17] ; [11  8],[57.89690722 20.10309278] ; [14.10309278  4.89690722],0
n5,1,0.083686,2.991822,[218  91] ; [26 19],[212.98305085  96.01694915] ; [31.01694915 13.98305085],0
a3,1,0.108986,2.568861,[180 129] ; [20 24],[175.07082153 133.92917847] ; [24.92917847 19.07082153],0
p8,1,0.130034,2.292098,[141 164] ; [15 29],[136.33237822 168.66762178] ; [19.66762178 24.33237822],0
p6,1,0.158771,1.985888,[ 94 211] ; [ 9 35],[ 90.01432665 214.98567335] ; [12.98567335 31.01432665],0
s5,1,0.189055,1.724966,[ 74 229] ; [ 7 38],[ 70.52586207 232.47413793] ; [10.47413793 34.52586207],0
a2,1,0.197183,1.663115,[ 23 289] ; [ 1 44],[ 20.97478992 291.02521008] ; [ 3.02521008 41.97478992],0
p1,1,0.268853,1.222591,[ 29 278] ; [ 2 43],[ 27.03693182 279.96306818] ; [ 3.96306818 41.03693182],0
p12,1,0.269765,1.217941,[ 15 291] ; [ 4 41],[ 16.56410256 289.43589744] ; [ 2.43589744 42.56410256],0
a8,1,0.280652,1.16393,[ 43 252] ; [ 9 34],[ 45.38461538 249.61538462] ; [ 6.61538462 36.38461538],0
n3,1,0.362884,0.827887,[56 20] ; [12  7],[54.4 21.6] ; [13.6  5.4],0
b4,1,0.370102,0.803323,[172 140] ; [28 17],[174.78991597 137.21008403] ; [25.21008403 19.78991597],0
p7,1,0.377607,0.778477,[176 127] ; [23 22],[173.26724138 129.73275862] ; [25.73275862 19.26724138],0
s8,1,0.379616,0.771947,[103 207] ; [12 33],[100.42253521 209.57746479] ; [14.57746479 30.42253521],0
d3,1,0.435317,0.608596,[115 195] ; [14 31],[112.64788732 197.35211268] ; [16.35211268 28.64788732],0
a5,1,0.463442,0.537569,[177 134] ; [23 22],[174.71910112 136.28089888] ; [25.28089888 19.71910112],0
u1,1,0.474829,0.510716,[  8 304] ; [ 2 43],[  8.7394958 303.2605042] ; [ 1.2605042 43.7394958],0
a4,1,0.500142,0.454635,[ 76 233] ; [ 9 36],[ 74.19491525 234.80508475] ; [10.80508475 34.19491525],0
d4,1,0.564583,0.331831,[180 131] ; [24 21],[178.21348315 132.78651685] ; [25.78651685 19.21348315],0
p4,1,0.593455,0.284981,[150 158] ; [20 25],[148.3286119 159.6713881] ; [21.6713881 23.3286119],0
u2,1,0.607362,0.264034,[65 64] ; [14 11],[66.17532468 62.82467532] ; [12.82467532 12.17532468],0
n1,1,0.676587,0.173993,[32 44] ; [ 7 12],[31.2 44.8] ; [ 7.8 11.2],0
b5,1,0.738665,0.111304,[179 133] ; [27 18],[180.03361345 131.96638655] ; [25.96638655 19.03361345],0
s1,1,0.900853,0.015521,[ 15 293] ; [ 2 43],[ 14.83286119 293.16713881] ; [ 2.16713881 42.83286119],0
p5,1,0.954552,0.003248,[ 34 273] ; [ 5 39],[ 34.11111111 272.88888889] ; [ 4.88888889 39.11111111],0
d2,1,0.972515,0.001187,[ 49 262] ; [ 7 38],[ 48.92134831 262.07865169] ; [ 7.07865169 37.92134831],0
b3,1,0.978962,0.000695,[ 68 112] ; [ 9 15],[ 67.94117647 112.05882353] ; [ 9.05882353 14.94117647],0
b2,1,0.978962,0.000695,[ 68 112] ; [ 9 15],[ 67.94117647 112.05882353] ; [ 9.05882353 14.94117647],0
