Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a4,1,0.051642,3.787333,[1 8] ; [205 266],[3.8625 5.1375] ; [202.1375 268.8625],0
a6,1,0.054562,3.69542,[4 6] ; [324 148],[6.80497925 3.19502075] ; [321.19502075 150.80497925],0
p2,1,0.05844,3.5811,[6 4] ; [390  80],[8.25 1.75] ; [387.75  82.25],0
s5,1,0.061008,3.509778,[6 4] ; [145 309],[3.25431034 6.74568966] ; [147.74568966 306.25431034],0
n1,1,0.077423,3.11819,[4 1] ; [45 67],[2.09401709 2.90598291] ; [46.90598291 65.09401709],0
b4,1,0.131968,2.269201,[8 2] ; [265 207],[5.66390041 4.33609959] ; [267.33609959 204.66390041],0
s6,1,0.154414,2.028091,[8 1] ; [307 156],[6.00635593 2.99364407] ; [308.99364407 154.00635593],0
p11,1,0.164713,1.930415,[6 4] ; [370 102],[7.80082988 2.19917012] ; [368.19917012 103.80082988],0
a1,1,0.176958,1.822986,[1 9] ; [ 13 459],[0.29045643 9.70954357] ; [ 13.70954357 458.29045643],0
s1,1,0.209334,1.576027,[1 9] ; [ 14 453],[0.31446541 9.68553459] ; [ 14.68553459 452.31446541],0
u2,1,0.239151,1.385592,[1 3] ; [81 67],[2.15789474 1.84210526] ; [79.84210526 68.15789474],0
b5,1,0.246764,1.341531,[8 2] ; [293 179],[6.24481328 3.75518672] ; [294.75518672 177.24481328],0
r1,1,0.256159,1.2894,[7 3] ; [391  77],[8.32635983 1.67364017] ; [389.67364017  78.32635983],0
d3,1,0.263018,1.252802,[5 5] ; [315 156],[6.65280665 3.34719335] ; [313.34719335 157.65280665],0
p8,1,0.294707,1.097992,[6 3] ; [229 238],[4.44327731 4.55672269] ; [230.55672269 236.44327731],0
d2,1,0.306532,1.045561,[3 7] ; [218 253],[4.59459459 5.40540541] ; [216.40540541 254.59459459],0
p4,1,0.31115,1.025789,[4 6] ; [263 206],[5.57411273 4.42588727] ; [261.42588727 207.57411273],0
s2,1,0.427469,0.62969,[6 4] ; [222 247],[4.75991649 5.24008351] ; [223.24008351 245.75991649],0
a5,1,0.431064,0.619956,[6 4] ; [337 135],[7.11618257 2.88381743] ; [335.88381743 136.11618257],0
d5,1,0.433511,0.6134,[7 3] ; [377  94],[7.98336798 2.01663202] ; [376.01663202  94.98336798],0
p7,1,0.447041,0.578145,[5 5] ; [285 176],[6.15711253 3.84288747] ; [283.84288747 177.15711253],0
v2,1,0.491835,0.472509,[3 7] ; [186 270],[4.05579399 5.94420601] ; [184.94420601 271.05579399],0
n5,1,0.494707,0.466273,[8 2] ; [327 140],[7.0230608 2.9769392] ; [327.9769392 139.0230608],0
b2,1,0.50014,0.45464,[2 6] ; [100 173],[2.90391459 5.09608541] ; [ 99.09608541 173.90391459],0
b3,1,0.50014,0.45464,[2 6] ; [100 173],[2.90391459 5.09608541] ; [ 99.09608541 173.90391459],0
p10,1,0.525779,0.402544,[7 3] ; [366 101],[7.8197065 2.1802935] ; [365.1802935 101.8197065],0
n6,1,0.567544,0.326809,[9 1] ; [391  79],[8.33333333 1.66666667] ; [391.66666667  78.33333333],0
n4,1,0.600899,0.273642,[8 2] ; [341 129],[7.27083333 2.72916667] ; [341.72916667 128.27083333],0
u3,1,0.613488,0.255127,[2 2] ; [93 56],[2.48366013 1.51633987] ; [92.51633987 56.48366013],0
a7,1,0.632596,0.228557,[8 2] ; [345 126],[7.33887734 2.66112266] ; [345.66112266 125.33887734],0
p9,1,0.634077,0.226572,[8 1] ; [387  80],[7.46848739 1.53151261] ; [387.53151261  79.46848739],0
p6,1,0.693102,0.155748,[3 7] ; [168 298],[3.59243697 6.40756303] ; [167.40756303 298.59243697],0
d1,1,0.71732,0.131075,[6 4] ; [256 216],[5.43568465 4.56431535] ; [256.56431535 215.43568465],0
p1,1,0.717994,0.130423,[1 9] ; [ 33 436],[0.70981211 9.29018789] ; [ 33.29018789 435.70981211],0
s8,1,0.723345,0.125311,[4 5] ; [182 289],[3.4875 5.5125] ; [182.5125 288.4875],0
p3,1,0.748071,0.103159,[5 5] ; [211 259],[4.5 5.5] ; [211.5 258.5],0
v1,1,0.772669,0.083455,[4 6] ; [206 256],[4.44915254 5.55084746] ; [205.55084746 256.44915254],0
s7,1,0.780193,0.077879,[3 5] ; [193 262],[3.38660907 4.61339093] ; [192.61339093 262.38660907],0
p5,1,0.78532,0.074198,[1 9] ; [ 36 433],[0.77244259 9.22755741] ; [ 36.22755741 432.77244259],0
b1,1,0.88258,0.021815,[4 6] ; [178 294],[3.77593361 6.22406639] ; [178.22406639 293.77593361],0
a3,1,0.921028,0.009828,[6 3] ; [322 150],[6.13721414 2.86278586] ; [321.86278586 150.13721414],0
s3,1,0.93732,0.006184,[5 4] ; [256 216],[4.88357588 4.11642412] ; [256.11642412 215.88357588],0
s4,1,0.945475,0.004677,[2 8] ; [ 89 376],[1.91578947 8.08421053] ; [ 89.08421053 375.91578947],0
d4,1,0.970596,0.001359,[8 2] ; [379  92],[8.04573805 1.95426195] ; [378.95426195  92.04573805],0
