Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,50.326292,[36 68] ; [194  67],[65.53424658 38.46575342] ; [164.46575342  96.53424658],1
a8,1,0.083945,2.986823,[12 87] ; [ 48 192],[17.52212389 81.47787611] ; [ 42.47787611 197.52212389],0
b2,1,0.090987,2.856825,[37 41] ; [ 58 103],[31.0041841 46.9958159] ; [63.9958159 97.0041841],0
b3,1,0.090987,2.856825,[37 41] ; [ 58 103],[31.0041841 46.9958159] ; [63.9958159 97.0041841],0
n2,1,0.094124,2.802391,[17  8] ; [35  6],[19.6969697  5.3030303] ; [32.3030303  8.6969697],0
v3,1,0.105726,2.616972,[55 47] ; [112 140],[48.11864407 53.88135593] ; [118.88135593 133.11864407],0
p4,1,0.117583,2.449229,[64 39] ; [185  77],[70.26575342 32.73424658] ; [178.73424658  83.26575342],0
p1,1,0.128104,2.315336,[ 6 97] ; [ 29 234],[ 9.84972678 93.15027322] ; [ 25.15027322 237.84972678],0
d4,1,0.128114,2.315214,[86 17] ; [234  28],[90.30136986 12.69863014] ; [229.69863014  32.30136986],0
r3,1,0.164295,1.934243,[97  7] ; [253   9],[99.45355191  4.54644809] ; [250.54644809  11.45355191],0
n6,1,0.169343,1.888751,[90 12] ; [242  19],[93.2892562  8.7107438] ; [238.7107438  22.2892562],0
d2,1,0.182832,1.77445,[53 51] ; [153 108],[58.69589041 45.30410959] ; [147.30410959 113.69589041],0
v1,1,0.214199,1.542815,[66 35] ; [149 107],[60.82633053 40.17366947] ; [154.17366947 101.82633053],0
a1,1,0.231816,1.429681,[ 9 95] ; [ 14 250],[ 6.5 97.5] ; [ 16.5 247.5],0
p12,1,0.242215,1.367657,[ 9 93] ; [ 35 229],[12.26229508 89.73770492] ; [ 31.73770492 232.26229508],0
a3,1,0.245278,1.350002,[86 18] ; [203  60],[81.89645777 22.10354223] ; [207.10354223  55.89645777],0
a4,1,0.391907,0.733018,[50 54] ; [140 124],[53.69565217 50.30434783] ; [136.30434783 127.69565217],0
s4,1,0.394986,0.723539,[24 79] ; [ 50 209],[21.05524862 81.94475138] ; [ 52.94475138 206.05524862],0
n1,1,0.404329,0.695415,[13 12] ; [17 24],[11.36363636 13.63636364] ; [18.63636364 22.36363636],0
n5,1,0.450249,0.570026,[94  9] ; [232  30],[91.99452055 11.00547945] ; [234.00547945  27.99452055],0
d5,1,0.478292,0.502755,[85 18] ; [224  38],[87.19726027 15.80273973] ; [221.80273973  40.19726027],0
v2,1,0.495811,0.46389,[57 43] ; [156 100],[59.83146067 40.16853933] ; [153.16853933 102.83146067],0
u4,1,0.527716,0.398788,[ 5 99] ; [  9 255],[  3.95652174 100.04347826] ; [ 10.04347826 253.95652174],0
p7,1,0.576753,0.311513,[70 30] ; [172  85],[67.78711485 32.21288515] ; [174.21288515  82.78711485],0
u2,1,0.61012,0.26,[12  6] ; [36 24],[11.07692308  6.92307692] ; [36.92307692 23.07692308],0
p2,1,0.614522,0.253643,[86 16] ; [228  36],[87.50819672 14.49180328] ; [226.49180328  37.50819672],0
p8,1,0.622844,0.24189,[53 48] ; [145 117],[55.09090909 45.90909091] ; [142.90909091 119.09090909],0
s3,1,0.643956,0.213606,[93 11] ; [228  32],[91.71428571 12.28571429] ; [229.28571429  30.71428571],0
s6,1,0.703117,0.145249,[88 12] ; [224  35],[86.90807799 13.09192201] ; [225.09192201  33.90807799],0
s1,1,0.705208,0.143111,[ 7 96] ; [ 15 246],[ 6.22527473 96.77472527] ; [ 15.77472527 245.22527473],0
p6,1,0.709202,0.139075,[44 56] ; [121 141],[45.5801105 54.4198895] ; [119.4198895 142.5801105],0
s5,1,0.812787,0.05609,[49 51] ; [119 131],[48. 52.] ; [120. 130.],0
p11,1,0.817427,0.053294,[85 19] ; [213  51],[84.2173913 19.7826087] ; [213.7826087  50.2173913],0
u3,1,0.827142,0.047685,[11  7] ; [39 22],[11.39240506  6.60759494] ; [38.60759494 22.39240506],0
p3,1,0.838583,0.041496,[59 44] ; [147 115],[58.13150685 44.86849315] ; [147.86849315 114.13150685],0
p5,1,0.859005,0.031556,[16 86] ; [ 39 222],[15.45454545 86.54545455] ; [ 39.54545455 221.45454545],0
