Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,58.449916,[213  67] ; [35 68],[181.30548303  98.69451697] ; [66.69451697 36.30548303],1
n4,1,0.0,28.335926,[239  41] ; [62 41],[220.05221932  59.94778068] ; [80.94778068 22.05221932],1
a3,1,0.0,25.360244,[233  48] ; [60 43],[214.40885417  66.59114583] ; [78.59114583 24.40885417],1
n5,1,3e-06,21.591525,[235  44] ; [64 39],[218.37958115  60.62041885] ; [80.62041885 22.37958115],1
s3,1,0.000431,12.391362,[260  20] ; [82 20],[250.68062827  29.31937173] ; [91.31937173 10.68062827],1
r1,1,0.000996,10.835463,[244  37] ; [74 28],[233.31070496  47.68929504] ; [84.68929504 17.31070496],1
d2,1,0.001789,9.754265,[163 117] ; [41 61],[149.52879581 130.47120419] ; [54.47120419 47.52879581],0
s5,1,0.002039,9.514047,[154 116] ; [39 61],[140.83783784 129.16216216] ; [52.16216216 47.83783784],0
r2,1,0.003022,8.794237,[273   6] ; [93  9],[268.01574803  10.98425197] ; [97.98425197  4.01574803],0
p6,1,0.004052,8.260544,[137 141] ; [33 68],[124.69656992 153.30343008] ; [45.30343008 55.69656992],0
a4,1,0.004625,8.020599,[150 132] ; [38 65],[137.7038961 144.2961039] ; [50.2961039 52.7038961],0
a5,1,0.007428,7.166557,[228  54] ; [70 33],[218.27532468  63.72467532] ; [79.72467532 23.27532468],0
p9,1,0.007848,7.067735,[256  23] ; [83 18],[248.89736842  30.10263158] ; [90.10263158 10.89736842],0
p5,1,0.010128,6.612175,[ 48 231] ; [ 7 96],[ 40.17015707 238.82984293] ; [14.82984293 88.17015707],0
n1,1,0.011334,6.412133,[32 27] ; [ 5 17],[26.95061728 32.04938272] ; [10.04938272 11.95061728],0
n6,1,0.018021,5.594086,[249  29] ; [82 20],[242.15263158  35.84736842] ; [88.84736842 13.15263158],0
d1,1,0.01881,5.519055,[195  87] ; [58 45],[185.31428571  96.68571429] ; [67.68571429 35.31428571],0
v2,1,0.026186,4.943685,[170 102] ; [47 48],[160.82833787 111.17166213] ; [56.17166213 38.82833787],0
p3,1,0.029207,4.755399,[158 123] ; [45 58],[148.54947917 132.45052083] ; [54.45052083 48.54947917],0
s1,1,0.030513,4.680135,[ 18 260] ; [  1 100],[ 13.93667546 264.06332454] ; [ 5.06332454 95.93667546],0
a2,1,0.031712,4.614009,[ 89 193] ; [21 82],[ 80.57142857 201.42857143] ; [29.42857143 73.57142857],0
u1,1,0.032929,4.549457,[ 73 209] ; [16 87],[ 65.18961039 216.81038961] ; [23.81038961 79.18961039],0
