Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
b1,1,0.010156,6.607341,[11 22] ; [18  9],[15.95 17.05] ; [13.05 13.95],0
p6,1,0.044129,4.051627,[17 16] ; [ 7 20],[13.2 19.8] ; [10.8 16.2],0
p3,1,0.068833,3.310636,[17 15] ; [ 8 19],[13.55932203 18.44067797] ; [11.44067797 15.55932203],0
p11,1,0.45379,0.561167,[26  7] ; [19  8],[24.75  8.25] ; [20.25  6.75],0
p4,1,0.922276,0.009519,[17 15] ; [14 13],[16.81355932 15.18644068] ; [14.18644068 12.81355932],0
