Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,49.002689,[26 41] ; [119  19],[47.3902439 19.6097561] ; [97.6097561 40.3902439],1
n6,1,0.000124,14.723872,[38 29] ; [113  25],[49.35121951 17.64878049] ; [101.64878049  36.35121951],1
a8,1,0.00147,10.116171,[ 2 58] ; [ 28 103],[ 9.42408377 50.57591623] ; [ 20.57591623 110.42408377],0
b1,1,0.00242,9.200437,[15 52] ; [61 77],[24.83902439 42.16097561] ; [51.16097561 86.83902439],0
s4,1,0.010215,6.597016,[22 45] ; [ 23 113],[14.85221675 52.14778325] ; [ 30.14778325 105.85221675],0
p10,1,0.042354,4.121003,[43 21] ; [110  27],[48.71641791 15.28358209] ; [104.28358209  32.71641791],0
s8,1,0.057105,3.61954,[25 42] ; [71 67],[31.37560976 35.62439024] ; [64.62439024 73.37560976],0
p6,1,0.068909,3.308824,[ 8 56] ; [ 32 104],[12.8 51.2] ; [ 27.2 108.8],0
p11,1,0.074274,3.185943,[43 24] ; [105  33],[48.37073171 18.62926829] ; [99.62926829 38.37073171],0
p7,1,0.090885,2.858619,[26 37] ; [70 59],[31.5 31.5] ; [64.5 64.5],0
n2,1,0.116706,2.460976,[17  8] ; [33  6],[19.53125  5.46875] ; [30.46875  8.53125],0
s7,1,0.148125,2.091457,[29 34] ; [77 58],[33.72727273 29.27272727] ; [72.27272727 62.72727273],0
v3,1,0.163778,1.938996,[17 46] ; [50 85],[21.31818182 41.68181818] ; [45.68181818 89.31818182],0
r3,1,0.165994,1.918757,[65  2] ; [126  11],[62.73039216  4.26960784] ; [128.26960784   8.73039216],0
a2,1,0.173541,1.852086,[ 8 59] ; [ 27 111],[11.43902439 55.56097561] ; [ 23.56097561 114.43902439],0
r4,1,0.192759,1.696401,[53 14] ; [119  19],[56.21463415 10.78536585] ; [115.78536585  22.21463415],0
a3,1,0.257233,1.283586,[41 25] ; [96 41],[44.54187192 21.45812808] ; [92.45812808 44.54187192],0
r2,1,0.291104,1.114506,[65  1] ; [130   6],[63.71287129  2.28712871] ; [131.28712871   4.71287129],0
v1,1,0.304349,1.055042,[27 37] ; [66 66],[30.36734694 33.63265306] ; [62.63265306 69.36734694],0
b3,1,0.316391,1.003806,[14 17] ; [29 54],[11.69298246 19.30701754] ; [31.30701754 51.69298246],0
b2,1,0.316391,1.003806,[14 17] ; [29 54],[11.69298246 19.30701754] ; [31.30701754 51.69298246],0
d3,1,0.322539,0.978621,[43 24] ; [78 59],[39.74019608 27.25980392] ; [81.25980392 55.74019608],0
u2,1,0.326472,0.96284,[15 10] ; [20 22],[13.05970149 11.94029851] ; [21.94029851 20.05970149],0
u1,1,0.350941,0.870053,[ 7 60] ; [ 21 117],[ 9.15121951 57.84878049] ; [ 18.84878049 119.15121951],0
s1,1,0.373432,0.792213,[ 5 62] ; [  6 129],[ 3.64851485 63.35148515] ; [  7.35148515 127.64851485],0
p9,1,0.435515,0.608071,[50 15] ; [111  25],[52.06467662 12.93532338] ; [108.93532338  27.06467662],0
n3,1,0.464344,0.535404,[17  6] ; [26 14],[15.6984127  7.3015873] ; [27.3015873 12.6984127],0
n1,1,0.490744,0.474896,[ 9 16] ; [17 21],[10.31746032 14.68253968] ; [15.68253968 22.31746032],0
d4,1,0.492642,0.47075,[55 12] ; [106  30],[53.13793103 13.86206897] ; [107.86206897  28.13793103],0
b5,1,0.503701,0.44713,[38 29] ; [85 53],[40.2 26.8] ; [82.8 55.2],0
a5,1,0.504691,0.445059,[39 28] ; [87 51],[41.1804878 25.8195122] ; [84.8195122 53.1804878],0
d1,1,0.549455,0.358294,[31 36] ; [70 68],[33.0097561 33.9902439] ; [67.9902439 70.0097561],0
p5,1,0.55969,0.340242,[ 1 64] ; [  4 134],[ 1.60098522 63.39901478] ; [  3.39901478 134.60098522],0
v2,1,0.575475,0.313607,[31 31] ; [69 58],[32.8042328 29.1957672] ; [67.1957672 59.8042328],0
s6,1,0.582536,0.302152,[48 18] ; [103  32],[49.58208955 16.41791045] ; [101.41791045  33.58208955],0
s5,1,0.6271,0.236015,[22 38] ; [44 89],[20.51813472 39.48186528] ; [45.48186528 87.51813472],0
d2,1,0.639765,0.219049,[28 39] ; [62 75],[29.55882353 37.44117647] ; [60.44117647 76.55882353],0
b4,1,0.717969,0.130447,[40 27] ; [86 52],[41.1804878 25.8195122] ; [84.8195122 53.1804878],0
