Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.005023,7.871,[26  6] ; [2 5],[22.97435897  9.02564103] ; [5.02564103 1.97435897],0
n2,1,0.018326,5.56476,[12  1] ; [1 2],[10.5625  2.4375] ; [2.4375 0.5625],0
a8,1,0.034573,4.466146,[ 1 27] ; [2 5],[ 2.4 25.6] ; [0.6 6.4],0
r4,1,0.035099,4.440333,[26  6] ; [3 4],[23.79487179  8.20512821] ; [5.20512821 1.79487179],0
d3,1,0.035703,4.411235,[22  9] ; [2 5],[19.57894737 11.42105263] ; [4.42105263 2.57894737],0
d1,1,0.044212,4.048449,[18 14] ; [1 6],[15.58974359 16.41025641] ; [3.41025641 3.58974359],0
a7,1,0.047788,3.917411,[22 10] ; [2 5],[19.69230769 12.30769231] ; [4.30769231 2.69230769],0
a5,1,0.061879,3.486288,[17 15] ; [1 6],[14.76923077 17.23076923] ; [3.23076923 3.76923077],0
d2,1,0.084332,2.979374,[16 16] ; [1 6],[13.94871795 18.05128205] ; [3.05128205 3.94871795],0
p8,1,0.112322,2.521242,[17 15] ; [6 1],[18.87179487 13.12820513] ; [4.12820513 2.87179487],0
b4,1,0.138646,2.192921,[19 13] ; [2 5],[17.23076923 14.76923077] ; [3.76923077 3.23076923],0
a3,1,0.138646,2.192921,[19 13] ; [2 5],[17.23076923 14.76923077] ; [3.76923077 3.23076923],0
v4,1,0.168788,1.893671,[29  3] ; [5 2],[27.8974359  4.1025641] ; [6.1025641 0.8974359],0
d5,1,0.170294,1.880357,[26  6] ; [4 3],[24.61538462  7.38461538] ; [5.38461538 1.61538462],0
r1,1,0.195801,1.673418,[22 10] ; [3 4],[20.51282051 11.48717949] ; [4.48717949 2.51282051],0
v1,1,0.239084,1.385984,[17 15] ; [2 5],[15.58974359 16.41025641] ; [3.41025641 3.58974359],0
d4,1,0.249479,1.326216,[25  7] ; [4 3],[23.79487179  8.20512821] ; [5.20512821 1.79487179],0
b5,1,0.341591,0.904453,[24  8] ; [4 3],[22.97435897  9.02564103] ; [5.02564103 1.97435897],0
s8,1,0.376362,0.782551,[15 17] ; [2 5],[13.94871795 18.05128205] ; [3.05128205 3.94871795],0
u3,1,0.410117,0.678462,[8 5] ; [2 3],[7.22222222 5.77777778] ; [2.77777778 2.22222222],0
r3,1,0.469853,0.522321,[30  2] ; [6 1],[29.53846154  2.46153846] ; [6.46153846 0.53846154],0
v3,1,0.517268,0.419337,[ 8 23] ; [1 6],[ 7.34210526 23.65789474] ; [1.65789474 5.34210526],0
n1,1,0.604773,0.267857,[6 6] ; [1 2],[5.6 6.4] ; [1.4 1.6],0
p11,1,0.655546,0.19898,[20 12] ; [5 2],[20.51282051 11.48717949] ; [4.48717949 2.51282051],0
p4,1,0.671735,0.179579,[21 11] ; [4 3],[20.51282051 11.48717949] ; [4.48717949 2.51282051],0
a6,1,0.671735,0.179579,[21 11] ; [4 3],[20.51282051 11.48717949] ; [4.48717949 2.51282051],0
p10,1,0.671735,0.179579,[21 11] ; [4 3],[20.51282051 11.48717949] ; [4.48717949 2.51282051],0
v2,1,0.675605,0.175115,[15 16] ; [4 3],[15.5 15.5] ; [3.5 3.5],0
n5,1,0.675605,0.175115,[15 16] ; [4 3],[15.5 15.5] ; [3.5 3.5],0
n4,1,0.731989,0.117293,[16 16] ; [3 4],[15.58974359 16.41025641] ; [3.41025641 3.58974359],0
s2,1,0.731989,0.117293,[16 16] ; [4 3],[16.41025641 15.58974359] ; [3.58974359 3.41025641],0
p2,1,0.780402,0.077726,[26  6] ; [6 1],[26.25641026  5.74358974] ; [5.74358974 1.25641026],0
s6,1,0.791857,0.069643,[20 12] ; [4 3],[19.69230769 12.30769231] ; [4.30769231 2.69230769],0
p3,1,0.846838,0.037309,[17 15] ; [4 3],[17.23076923 14.76923077] ; [3.76923077 3.23076923],0
s5,1,0.85554,0.033144,[ 9 19] ; [2 5],[ 8.8 19.2] ; [2.2 4.8],0
s7,1,0.874925,0.024777,[14 18] ; [2 3],[13.83783784 18.16216216] ; [2.16216216 2.83783784],0
u2,1,0.888153,0.01978,[10  3] ; [4 1],[10.11111111  2.88888889] ; [3.88888889 1.11111111],0
s3,1,0.911824,0.012263,[17 14] ; [4 3],[17.13157895 13.86842105] ; [3.86842105 3.13157895],0
s4,1,0.913396,0.011828,[13 19] ; [3 4],[13.12820513 18.87179487] ; [2.87179487 4.12820513],0
n3,1,0.931175,0.007459,[9 4] ; [2 1],[8.9375 4.0625] ; [2.0625 0.9375],0
