Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,38.498532,[1 4] ; [82  3],[4.61111111 0.38888889] ; [78.38888889  6.61111111],1
r3,1,0.00054,11.970934,[3 2] ; [82  3],[4.72222222 0.27777778] ; [80.27777778  4.72222222],1
s7,1,0.010497,6.548542,[1 4] ; [59 21],[3.52941176 1.47058824] ; [56.47058824 23.52941176],0
r2,1,0.011891,6.327116,[3 2] ; [79  6],[4.55555556 0.44444444] ; [77.44444444  7.55555556],0
a7,1,0.015106,5.904039,[1 4] ; [61 24],[3.44444444 1.55555556] ; [58.55555556 26.44444444],0
p8,1,0.015664,5.840167,[2 3] ; [71 14],[4.05555556 0.94444444] ; [68.94444444 16.05555556],0
s8,1,0.045095,4.015077,[1 4] ; [55 30],[3.11111111 1.88888889] ; [52.88888889 32.11111111],0
s2,1,0.060289,3.529412,[1 4] ; [53 32],[3. 2.] ; [51. 34.],0
v3,1,0.070903,3.26198,[1 4] ; [50 32],[2.93103448 2.06896552] ; [48.06896552 33.93103448],0
b5,1,0.088657,2.898589,[4 1] ; [35 50],[2.16666667 2.83333333] ; [36.83333333 48.16666667],0
p3,1,0.120699,2.408226,[3 2] ; [73 12],[4.22222222 0.77777778] ; [71.77777778 13.22222222],0
n6,1,0.136163,2.220795,[3 1] ; [80  5],[3.73033708 0.26966292] ; [79.26966292  5.73033708],0
v1,1,0.143268,2.142498,[2 3] ; [59 24],[3.46590909 1.53409091] ; [57.53409091 25.46590909],0
s6,1,0.143705,2.137827,[3 2] ; [68 12],[4.17647059 0.82352941] ; [66.82352941 13.17647059],0
p9,1,0.1468,2.10519,[4 1] ; [81  4],[4.72222222 0.27777778] ; [80.27777778  4.72222222],0
p2,1,0.192693,1.69691,[3 1] ; [79  6],[3.68539326 0.31460674] ; [78.31460674  6.68539326],0
r1,1,0.214613,1.540029,[3 2] ; [70 15],[4.05555556 0.94444444] ; [68.94444444 16.05555556],0
s1,1,0.218742,1.512605,[1 4] ; [ 5 80],[0.33333333 4.66666667] ; [ 5.66666667 79.33333333],0
s5,1,0.225361,1.469902,[2 3] ; [52 26],[3.25301205 1.74698795] ; [50.74698795 27.25301205],0
s3,1,0.240003,1.380578,[2 3] ; [56 29],[3.22222222 1.77777778] ; [54.77777778 30.22222222],0
b4,1,0.27862,1.173809,[4 1] ; [47 38],[2.83333333 2.16666667] ; [48.16666667 36.83333333],0
v2,1,0.323404,0.975132,[2 3] ; [51 31],[3.04597701 1.95402299] ; [49.95402299 32.04597701],0
b2,1,0.363687,0.825123,[1 3] ; [30 32],[1.87878788 2.12121212] ; [29.12121212 32.87878788],0
b3,1,0.363687,0.825123,[1 3] ; [30 32],[1.87878788 2.12121212] ; [29.12121212 32.87878788],0
p10,1,0.369,0.80703,[4 1] ; [78  7],[4.55555556 0.44444444] ; [77.44444444  7.55555556],0
p6,1,0.492054,0.472031,[2 2] ; [56 28],[2.63636364 1.36363636] ; [55.36363636 28.63636364],0
p1,1,0.6156,0.252101,[1 4] ; [26 59],[1.5 3.5] ; [25.5 59.5],0
p12,1,0.651815,0.20362,[1 4] ; [25 60],[1.44444444 3.55555556] ; [24.55555556 60.44444444],0
d3,1,0.658644,0.195175,[3 2] ; [59 26],[3.44444444 1.55555556] ; [58.55555556 26.44444444],0
a5,1,0.68949,0.159638,[4 1] ; [61 24],[3.61111111 1.38888889] ; [61.38888889 23.61111111],0
p11,1,0.716141,0.132221,[4 1] ; [73 12],[4.27777778 0.72222222] ; [72.72222222 12.27777778],0
p7,1,0.787225,0.072855,[4 1] ; [71 13],[4.21348315 0.78651685] ; [70.78651685 13.21348315],0
d1,1,0.830833,0.045639,[3 2] ; [55 30],[3.22222222 1.77777778] ; [54.77777778 30.22222222],0
a4,1,0.876999,0.023955,[2 3] ; [37 48],[2.16666667 2.83333333] ; [36.83333333 48.16666667],0
b1,1,0.876999,0.023955,[2 3] ; [37 48],[2.16666667 2.83333333] ; [36.83333333 48.16666667],0
a3,1,0.902117,0.015126,[4 1] ; [66 19],[3.88888889 1.11111111] ; [66.11111111 18.88888889],0
a2,1,0.947923,0.004266,[1 4] ; [16 69],[0.94444444 4.05555556] ; [16.05555556 68.94444444],0
a6,1,0.958176,0.00275,[3 2] ; [52 33],[3.05555556 1.94444444] ; [51.94444444 33.05555556],0
d5,1,1.0,0.0,[4 1] ; [68 17],[4. 1.] ; [68. 17.],0
