Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,280.899068,[295  44] ; [ 64 238],[189.86115445 149.13884555] ; [169.13884555 132.86115445],1
s6,1,0.0,127.644327,[299  38] ; [142 158],[233.30769231 103.69230769] ; [207.69230769  92.30769231],1
s7,1,0.0,123.805242,[244  87] ; [ 83 204],[175.1407767 155.8592233] ; [151.8592233 135.1407767],1
s8,1,0.0,94.279749,[225 115] ; [ 84 218],[163.64485981 176.35514019] ; [145.35514019 156.64485981],1
s5,1,0.0,69.471021,[169 156] ; [ 59 239],[118.94060995 206.05939005] ; [109.05939005 188.94060995],1
s4,1,6e-06,20.462247,[ 76 262] ; [ 28 274],[ 54.925 283.075] ; [ 49.075 252.925],1
p6,1,3.6e-05,17.052482,[152 186] ; [ 87 212],[126.81632653 211.18367347] ; [112.18367347 186.81632653],1
p4,1,0.000623,11.706104,[233 106] ; [168 134],[212.07332293 126.92667707] ; [188.92667707 113.07332293],1
d1,1,0.000857,11.11262,[252  90] ; [188 118],[232.22222222 109.77777778] ; [207.77777778  98.22222222],1
p9,1,0.001005,10.818414,[307  32] ; [244  55],[292.77272727  46.22727273] ; [258.22727273  40.77272727],0
u1,1,0.001168,10.540124,[ 96 246] ; [ 53 253],[ 78.63888889 263.36111111] ; [ 70.36111111 235.63888889],0
p12,1,0.002022,9.529165,[ 42 298] ; [ 16 284],[ 30.8125 309.1875] ; [ 27.1875 272.8125],0
a3,1,0.005734,7.632191,[288  53] ; [232  74],[274.06491499  66.93508501] ; [245.93508501  60.06491499],0
v1,1,0.006106,7.518875,[203 127] ; [152 148],[185.95238095 144.04761905] ; [169.04761905 130.95238095],0
u4,1,0.008449,6.935692,[ 15 327] ; [  3 303],[  9.5 332.5] ; [  8.5 297.5],0
d4,1,0.009747,6.680592,[304  35] ; [253  53],[292.74883721  46.25116279] ; [264.25116279  41.74883721],0
d2,1,0.009896,6.653461,[213 126] ; [161 144],[196.87267081 142.12732919] ; [177.12732919 127.87267081],0
p10,1,0.011284,6.42,[295  45] ; [237  62],[283.06729264  56.93270736] ; [248.93270736  50.06729264],0
r2,1,0.018884,5.5122,[334   5] ; [289  14],[328.96728972  10.03271028] ; [294.03271028   8.96728972],0
u3,1,0.021423,5.292065,[39 14] ; [39 34],[32.80952381 20.19047619] ; [45.19047619 27.80952381],0
p3,1,0.021933,5.251112,[194 145] ; [146 157],[179.53271028 159.46728972] ; [160.46728972 142.53271028],0
v3,1,0.023676,5.118183,[151 177] ; [109 185],[137.10610932 190.89389068] ; [122.89389068 171.10610932],0
a2,1,0.02485,5.034296,[122 220] ; [ 84 222],[108.72222222 233.27777778] ; [ 97.27777778 208.72222222],0
a8,1,0.027566,4.855017,[ 52 262] ; [ 28 244],[ 42.8668942 271.1331058] ; [ 37.1331058 234.8668942],0
n6,1,0.044368,4.042515,[299  40] ; [252  53],[290.04503106  48.95496894] ; [260.95496894  44.04503106],0
s1,1,0.044899,4.022447,[ 15 324] ; [  5 296],[ 10.59375 328.40625] ; [  9.40625 291.59375],0
r4,1,0.048728,3.884691,[326  16] ; [280  26],[319.83333333  22.16666667] ; [286.16666667  19.83333333],0
v2,1,0.062864,3.460163,[205 121] ; [165 132],[193.61155698 132.38844302] ; [176.38844302 120.61155698],0
a4,1,0.064037,3.429623,[197 145] ; [153 151],[185.29411765 156.70588235] ; [164.70588235 139.29411765],0
a1,1,0.12935,2.300283,[ 24 318] ; [ 13 293],[ 19.52777778 322.47222222] ; [ 17.47222222 288.52777778],0
a6,1,0.170869,1.875298,[242  97] ; [233  73],[249.65116279  89.34883721] ; [225.34883721  80.65116279],0
r3,1,0.205087,1.60577,[330  12] ; [288  17],[326.67078825  15.32921175] ; [291.32921175  13.67078825],0
p7,1,0.232013,1.428475,[221 110] ; [186 113],[213.83650794 117.16349206] ; [193.16349206 105.83650794],0
n4,1,0.2398,1.381767,[280  60] ; [240  65],[274.10852713  65.89147287] ; [245.89147287  59.10852713],0
n5,1,0.240177,1.379553,[268  72] ; [227  76],[261.74183515  78.25816485] ; [233.25816485  69.74183515],0
b3,1,0.260657,1.265264,[ 95 118] ; [ 73 114],[ 89.46 123.54] ; [ 78.54 108.46],0
b2,1,0.260657,1.265264,[ 95 118] ; [ 73 114],[ 89.46 123.54] ; [ 78.54 108.46],0
d5,1,0.274771,1.192771,[297  42] ; [259  47],[292.22325581  46.77674419] ; [263.77674419  42.22325581],0
n3,1,0.363655,0.825233,[59 18] ; [49 21],[56.57142857 20.42857143] ; [51.42857143 18.57142857],0
n2,1,0.391687,0.733698,[60 16] ; [54 20],[57.76 18.24] ; [56.24 17.76],0
u2,1,0.419664,0.651255,[32 22] ; [38 35],[29.76377953 24.23622047] ; [40.23622047 32.76377953],0
p2,1,0.440573,0.594789,[288  52] ; [249  53],[284.39252336  55.60747664] ; [252.60747664  49.39252336],0
a7,1,0.50553,0.443308,[256  86] ; [222  84],[252.27777778  89.72222222] ; [225.72222222  80.27777778],0
d3,1,0.520389,0.413121,[251  89] ; [219  87],[247.36842105  92.63157895] ; [222.63157895  83.36842105],0
n1,1,0.550617,0.356213,[30 45] ; [25 46],[28.25342466 46.74657534] ; [26.74657534 44.25342466],0
b5,1,0.604947,0.267598,[208 134] ; [180 126],[204.77777778 137.22222222] ; [183.22222222 122.77777778],0
p5,1,0.637554,0.221956,[ 42 296] ; [ 34 269],[ 40.074883 297.925117] ; [ 35.925117 267.074883],0
p8,1,0.724166,0.124536,[182 155] ; [164 132],[184.20537125 152.79462875] ; [161.79462875 134.20537125],0
r1,1,0.795249,0.06734,[289  51] ; [257  48],[287.81395349  52.18604651] ; [258.18604651  46.81395349],0
p11,1,0.815982,0.054156,[273  69] ; [242  64],[271.80555556  70.19444444] ; [243.19444444  62.80555556],0
p1,1,0.898832,0.016164,[ 29 311] ; [ 25 278],[ 28.55365474 311.44634526] ; [ 25.44634526 277.55365474],0
b4,1,0.915512,0.011255,[197 145] ; [175 131],[196.33333333 145.66666667] ; [175.66666667 130.33333333],0
b1,1,0.925142,0.008828,[134 208] ; [121 185],[134.58333333 207.41666667] ; [120.41666667 185.58333333],0
