Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,55.705724,[90  9] ; [12 29],[72.12857143 26.87142857] ; [29.87142857 11.12857143],1
r3,1,1e-06,24.810955,[89  9] ; [22 19],[78.25899281 19.74100719] ; [32.74100719  8.25899281],1
r2,1,2.5e-05,17.780038,[94  5] ; [26 12],[86.71532847 12.28467153] ; [33.28467153  4.71532847],1
v4,1,0.000197,13.863984,[89 10] ; [26 15],[81.32142857 17.67857143] ; [33.67857143  7.32142857],1
s6,1,0.000606,11.757744,[57 40] ; [11 30],[47.79710145 49.20289855] ; [20.20289855 20.79710145],1
u3,1,0.000672,11.566119,[21 14] ; [ 2 16],[15.18867925 19.81132075] ; [ 7.81132075 10.18867925],1
a5,1,0.001199,10.492239,[72 27] ; [18 23],[63.64285714 35.35714286] ; [26.35714286 14.64285714],0
a7,1,0.003229,8.673242,[69 29] ; [18 23],[61.3381295 36.6618705] ; [25.6618705 15.3381295],0
s2,1,0.004514,8.064458,[41 56] ; [ 7 34],[33.73913043 63.26086957] ; [14.26086957 26.73913043],0
s8,1,0.008717,6.879856,[33 64] ; [ 5 36],[26.71014493 70.28985507] ; [11.28985507 29.71014493],0
d4,1,0.017696,5.625991,[74 23] ; [23 18],[68.18115942 28.81884058] ; [28.81884058 12.18115942],0
s3,1,0.018281,5.568982,[51 45] ; [12 27],[44.8 51.2] ; [18.2 20.8],0
s5,1,0.028063,4.824167,[23 72] ; [ 3 36],[18.43283582 76.56716418] ; [ 7.56716418 31.43283582],0
v1,1,0.032308,4.582066,[45 54] ; [10 29],[39.45652174 59.54347826] ; [15.54347826 23.45652174],0
a1,1,0.041043,4.174236,[ 6 93] ; [ 7 34],[ 9.19285714 89.80714286] ; [ 3.80714286 37.19285714],0
p11,1,0.058786,3.57131,[56 43] ; [16 25],[50.91428571 48.08571429] ; [21.08571429 19.91428571],0
p2,1,0.0628,3.461852,[65 34] ; [20 21],[60.10714286 38.89285714] ; [24.89285714 16.10714286],0
a2,1,0.068107,3.328074,[26 73] ; [ 5 36],[21.92142857 77.07857143] ; [ 9.07857143 31.92142857],0
s7,1,0.075236,3.164925,[40 51] ; [11 29],[35.42748092 55.57251908] ; [15.57251908 24.42748092],0
u1,1,0.084329,2.979421,[22 77] ; [ 4 37],[18.38571429 80.61428571] ; [ 7.61428571 33.38571429],0
a4,1,0.097029,2.753718,[52 46] ; [15 25],[47.57971014 50.42028986] ; [19.42028986 20.57971014],0
d1,1,0.107306,2.593454,[51 48] ; [15 26],[46.67142857 52.32857143] ; [19.32857143 21.67142857],0
d5,1,0.113605,2.503347,[75 23] ; [26 15],[71.20863309 26.79136691] ; [29.79136691 11.20863309],0
d3,1,0.142088,2.155194,[61 37] ; [20 21],[57.10791367 40.89208633] ; [23.89208633 17.10791367],0
p8,1,0.158446,1.988997,[31 66] ; [ 8 32],[27.61313869 69.38686131] ; [11.38686131 28.61313869],0
p4,1,0.173652,1.851131,[42 57] ; [12 28],[38.46043165 60.53956835] ; [15.53956835 24.46043165],0
a8,1,0.196113,1.671088,[17 70] ; [ 4 35],[14.5 72.5] ; [ 6.5 32.5],0
p7,1,0.203732,1.615417,[42 55] ; [13 28],[38.65942029 58.34057971] ; [16.34057971 24.65942029],0
p3,1,0.206231,1.597691,[35 64] ; [10 31],[31.82142857 67.17857143] ; [13.17857143 27.82142857],0
a3,1,0.271755,1.207867,[64 33] ; [23 18],[61.15217391 35.84782609] ; [25.84782609 15.15217391],0
n1,1,0.279709,1.168503,[20 15] ; [ 7 10],[18.17307692 16.82692308] ; [8.82692308 8.17307692],0
n6,1,0.287172,1.132832,[71 28] ; [25 15],[68.37410072 30.62589928] ; [27.62589928 12.37410072],0
s1,1,0.289649,1.12125,[ 7 91] ; [ 1 39],[ 5.68115942 92.31884058] ; [ 2.31884058 37.68115942],0
b4,1,0.342598,0.900685,[64 35] ; [23 18],[61.52142857 37.47857143] ; [25.47857143 15.52142857],0
p12,1,0.36153,0.83257,[ 2 96] ; [ 2 39],[ 2.82014388 95.17985612] ; [ 1.17985612 39.82014388],0
p1,1,0.383115,0.760682,[ 9 88] ; [ 2 39],[ 7.73188406 89.26811594] ; [ 3.26811594 37.73188406],0
n5,1,0.412714,0.670969,[68 31] ; [31 10],[70.00714286 28.99285714] ; [28.99285714 12.00714286],0
v3,1,0.412722,0.670945,[34 59] ; [12 29],[31.92537313 61.07462687] ; [14.07462687 26.92537313],0
u2,1,0.423892,0.639498,[16 18] ; [ 6 11],[14.66666667 19.33333333] ; [7.33333333 9.66666667],0
p5,1,0.503102,0.448386,[ 8 91] ; [ 2 39],[ 7.07142857 91.92857143] ; [ 2.92857143 38.07142857],0
b2,1,0.510052,0.433961,[24 41] ; [ 9 21],[22.57894737 42.42105263] ; [10.42105263 19.57894737],0
b3,1,0.510052,0.433961,[24 41] ; [ 9 21],[22.57894737 42.42105263] ; [10.42105263 19.57894737],0
n2,1,0.540291,0.375,[25 11] ; [11  7],[24. 12.] ; [12.  6.],0
v2,1,0.561998,0.336257,[42 56] ; [15 25],[40.47826087 57.52173913] ; [16.52173913 23.47826087],0
p6,1,0.64649,0.210354,[27 71] ; [ 9 29],[25.94117647 72.05882353] ; [10.05882353 27.94117647],0
n3,1,0.668795,0.183014,[20 13] ; [12  6],[20.70588235 12.29411765] ; [11.29411765  6.70588235],0
a6,1,0.676024,0.174636,[56 42] ; [25 16],[57.10791367 40.89208633] ; [23.89208633 17.10791367],0
d2,1,0.700573,0.147876,[52 45] ; [20 20],[50.97810219 46.02189781] ; [21.02189781 18.97810219],0
s4,1,0.734902,0.114658,[12 84] ; [ 6 35],[12.61313869 83.38686131] ; [ 5.38686131 35.61313869],0
b1,1,0.802741,0.062401,[53 46] ; [21 20],[52.32857143 46.67142857] ; [21.67142857 19.32857143],0
p9,1,0.817635,0.053171,[34 62] ; [15 25],[34.58823529 61.41176471] ; [14.41176471 25.58823529],0
b5,1,0.929993,0.007718,[62 37] ; [26 15],[62.22857143 36.77142857] ; [25.77142857 15.22857143],0
