Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,35.557957,[25 63] ; [111  53],[47.49206349 40.50793651] ; [88.50793651 75.49206349],1
a3,1,1e-06,24.785271,[45 43] ; [133  31],[62.15873016 25.84126984] ; [115.84126984  48.15873016],1
n4,1,0.000267,13.288891,[51 37] ; [129  33],[63.36 24.64] ; [116.64  45.36],1
d2,1,0.000456,12.288823,[29 59] ; [92 72],[42.25396825 45.74603175] ; [78.74603175 85.25396825],1
a5,1,0.000512,12.070196,[49 39] ; [126  38],[61.11111111 26.88888889] ; [113.88888889  50.11111111],1
s6,1,0.000796,11.250933,[66 21] ; [148  14],[74.77108434 12.22891566] ; [139.22891566  22.77108434],1
s3,1,0.0009,11.023474,[68 20] ; [151  13],[76.47619048 11.52380952] ; [142.52380952  21.47619048],1
a4,1,0.000946,10.930056,[24 64] ; [80 84],[36.31746032 51.68253968] ; [67.68253968 96.31746032],1
r2,1,0.0035,8.526728,[77 10] ; [156   4],[82.06882591  4.93117409] ; [150.93117409   9.06882591],0
a2,1,0.004915,7.910615,[11 77] ; [ 46 118],[19.9047619 68.0952381] ; [ 37.0952381 126.9047619],0
n5,1,0.005242,7.794034,[53 34] ; [125  36],[62.44354839 24.55645161] ; [115.55645161  45.44354839],0
p6,1,0.006439,7.423141,[28 58] ; [82 80],[38.14516129 47.85483871] ; [71.85483871 90.14516129],0
p9,1,0.008042,7.024141,[67 19] ; [147  16],[73.91164659 12.08835341] ; [140.08835341  22.91164659],0
r1,1,0.0081,7.011154,[58 29] ; [133  30],[66.468 20.532] ; [124.532  38.468],0
s5,1,0.013133,6.151109,[29 57] ; [77 76],[38.14225941 47.85774059] ; [67.85774059 85.14225941],0
u1,1,0.022878,5.177759,[10 78] ; [ 38 126],[16.76190476 71.23809524] ; [ 31.23809524 132.76190476],0
p4,1,0.024686,5.045753,[45 42] ; [108  55],[53.244 33.756] ; [99.756 63.244],0
d1,1,0.02551,4.988914,[43 45] ; [104  60],[51.33333333 36.66666667] ; [95.66666667 68.33333333],0
p2,1,0.03984,4.224695,[67 20] ; [142  21],[72.732 14.268] ; [136.268  26.732],0
v4,1,0.043417,4.079108,[81  7] ; [158   4],[84.128  3.872] ; [154.872   7.128],0
s1,1,0.046557,3.961316,[ 1 86] ; [ 11 150],[ 4.20967742 82.79032258] ; [  7.79032258 153.20967742],0
p12,1,0.052918,3.746511,[ 2 85] ; [ 14 149],[ 5.568 81.432] ; [ 10.432 152.568],0
p8,1,0.065259,3.398416,[35 52] ; [84 76],[41.91497976 45.08502024] ; [77.08502024 82.91497976],0
p1,1,0.093623,2.810949,[ 3 84] ; [ 15 148],[ 6.264 80.736] ; [ 11.736 151.264],0
p3,1,0.106782,2.601211,[35 52] ; [83 80],[41.064 45.936] ; [76.936 86.064],0
n6,1,0.111867,2.527648,[67 20] ; [137  24],[71.56451613 15.43548387] ; [132.43548387  28.56451613],0
u3,1,0.132648,2.26124,[24 18] ; [23  8],[27.04109589 14.95890411] ; [19.95890411 11.04109589],0
v2,1,0.156123,2.011381,[30 53] ; [73 87],[35.18106996 47.81893004] ; [67.81893004 92.18106996],0
n1,1,0.160968,1.965113,[ 6 13] ; [18 17],[ 8.44444444 10.55555556] ; [15.55555556 19.44444444],0
p10,1,0.206314,1.597107,[68 19] ; [137  25],[71.62650602 15.37349398] ; [133.37349398  28.62650602],0
p5,1,0.208283,1.58332,[ 5 82] ; [ 17 145],[ 7.68674699 79.31325301] ; [ 14.31325301 147.68674699],0
p7,1,0.242322,1.367036,[51 34] ; [106  51],[55.1446281 29.8553719] ; [101.8553719  55.1446281],0
s4,1,0.250245,1.321937,[22 62] ; [ 54 108],[25.95121951 58.04878049] ; [ 50.04878049 111.95121951],0
u2,1,0.261651,1.26,[21 21] ; [19 11],[23.33333333 18.66666667] ; [16.66666667 13.33333333],0
r4,1,0.26215,1.257365,[74 14] ; [146  18],[76.82539683 11.17460317] ; [143.17460317  20.82539683],0
a8,1,0.275177,1.190755,[11 74] ; [ 28 124],[13.98734177 71.01265823] ; [ 25.01265823 126.98734177],0
d5,1,0.330069,0.948627,[66 21] ; [133  31],[68.97609562 18.02390438] ; [130.02390438  33.97609562],0
v1,1,0.364575,0.822073,[36 49] ; [77 82],[39.3647541 45.6352459] ; [73.6352459 85.3647541],0
b2,1,0.382604,0.762318,[13 32] ; [43 76],[15.36585366 29.63414634] ; [40.63414634 78.36585366],0
b3,1,0.382604,0.762318,[13 32] ; [43 76],[15.36585366 29.63414634] ; [40.63414634 78.36585366],0
r3,1,0.395699,0.721358,[82  6] ; [155   7],[83.424  4.576] ; [153.576   8.424],0
a7,1,0.443145,0.588126,[66 21] ; [117  47],[63.43027888 23.56972112] ; [119.56972112  44.43027888],0
b4,1,0.560872,0.338196,[46 42] ; [92 72],[48.19047619 39.80952381] ; [89.80952381 74.19047619],0
n2,1,0.570625,0.321637,[16  3] ; [28  8],[15.2  3.8] ; [28.8  7.2],0
b1,1,0.584977,0.298257,[38 50] ; [65 99],[35.96825397 52.03174603] ; [67.03174603 96.96825397],0
d3,1,0.585115,0.298038,[57 30] ; [113  51],[58.92430279 28.07569721] ; [111.07569721  52.92430279],0
a6,1,0.693605,0.155211,[58 30] ; [104  60],[56.57142857 31.42857143] ; [105.42857143  58.57142857],0
b5,1,0.693605,0.155211,[58 30] ; [104  60],[56.57142857 31.42857143] ; [105.42857143  58.57142857],0
p11,1,0.76763,0.087306,[68 20] ; [124  40],[67.04761905 20.95238095] ; [124.95238095  39.04761905],0
