Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,9.8e-05,15.182885,[32 16] ; [10 30],[22.90909091 25.09090909] ; [19.09090909 20.90909091],1
p6,1,0.000519,12.044562,[26 21] ; [ 7 31],[18.24705882 28.75294118] ; [14.75294118 23.24705882],1
p2,1,0.001545,10.023714,[38  9] ; [20 21],[30.97727273 16.02272727] ; [27.02272727 13.97727273],0
s6,1,0.003422,8.567675,[34 13] ; [17 24],[27.23863636 19.76136364] ; [23.76136364 17.23863636],0
p8,1,0.00456,8.045979,[24 24] ; [ 8 31],[17.65517241 30.34482759] ; [14.34482759 24.65517241],0
p7,1,0.025884,4.96375,[27 21] ; [13 27],[21.81818182 26.18181818] ; [18.18181818 21.81818182],0
n6,1,0.031222,4.640705,[41  6] ; [28 13],[36.85227273 10.14772727] ; [32.14772727  8.85227273],0
v4,1,0.049641,3.853558,[42  6] ; [29 12],[38.29213483  9.70786517] ; [32.70786517  8.29213483],0
b1,1,0.052734,3.75232,[25 23] ; [13 28],[20.49438202 27.50561798] ; [17.50561798 23.49438202],0
p11,1,0.058778,3.571532,[39  9] ; [26 15],[35.05617978 12.94382022] ; [29.94382022 11.05617978],0
v1,1,0.080126,3.062354,[25 22] ; [13 25],[21.01176471 25.98823529] ; [16.98823529 21.01176471],0
a3,1,0.081343,3.037871,[35 13] ; [36  5],[38.29213483  9.70786517] ; [32.70786517  8.29213483],0
n5,1,0.098579,2.728385,[36 12] ; [24 17],[32.35955056 15.64044944] ; [27.64044944 13.35955056],0
s2,1,0.105029,2.627472,[27 21] ; [16 25],[23.19101124 24.80898876] ; [19.80898876 21.19101124],0
p9,1,0.120008,2.417222,[40  8] ; [27 12],[36.96551724 11.03448276] ; [30.03448276  8.96551724],0
s8,1,0.120412,2.411948,[23 25] ; [13 28],[19.41573034 28.58426966] ; [16.58426966 24.41573034],0
p1,1,0.123778,2.368854,[ 4 44] ; [ 8 33],[ 6.47191011 41.52808989] ; [ 5.52808989 35.47191011],0
r4,1,0.138869,2.190452,[32 16] ; [21 20],[28.58426966 19.41573034] ; [24.41573034 16.58426966],0
s5,1,0.146798,2.105214,[17 27] ; [ 9 29],[13.95121951 30.04878049] ; [12.04878049 25.95121951],0
b2,1,0.165957,1.919086,[10 21] ; [14 14],[12.61016949 18.38983051] ; [11.38983051 16.61016949],0
b3,1,0.165957,1.919086,[10 21] ; [14 14],[12.61016949 18.38983051] ; [11.38983051 16.61016949],0
a6,1,0.173872,1.849238,[26 22] ; [28 13],[29.12359551 18.87640449] ; [24.87640449 16.12359551],0
u2,1,0.195539,1.675385,[7 6] ; [1 4],[5.77777778 7.22222222] ; [2.22222222 2.77777778],0
p10,1,0.24002,1.380478,[37 11] ; [27 14],[34.51685393 13.48314607] ; [29.48314607 11.51685393],0
d2,1,0.261839,1.259005,[32 16] ; [31  9],[34.36363636 13.63636364] ; [28.63636364 11.36363636],0
a7,1,0.308638,1.036495,[29 19] ; [29 12],[31.28089888 16.71910112] ; [26.71910112 14.28089888],0
s1,1,0.400394,0.707143,[ 3 45] ; [ 1 39],[ 2.18181818 45.81818182] ; [ 1.81818182 38.18181818],0
n3,1,0.409,0.681704,[9 5] ; [10 10],[7.82352941 6.17647059] ; [11.17647059  8.82352941],0
u3,1,0.410117,0.678462,[8 5] ; [2 3],[7.22222222 5.77777778] ; [2.77777778 2.22222222],0
n4,1,0.470006,0.521962,[35 13] ; [27 14],[33.43820225 14.56179775] ; [28.56179775 12.43820225],0
n2,1,0.492529,0.470996,[10  4] ; [12  8],[9.05882353 4.94117647] ; [12.94117647  7.05882353],0
a2,1,0.527284,0.399623,[ 8 40] ; [ 9 32],[ 9.16853933 38.83146067] ; [ 7.83146067 33.16853933],0
r3,1,0.54259,0.37076,[42  6] ; [34  7],[40.98876404  7.01123596] ; [35.01123596  5.98876404],0
u1,1,0.546959,0.362794,[ 4 44] ; [ 5 36],[ 4.85393258 43.14606742] ; [ 4.14606742 36.85393258],0
a8,1,0.550111,0.357118,[ 2 43] ; [ 3 37],[ 2.64705882 42.35294118] ; [ 2.35294118 37.64705882],0
b4,1,0.57706,0.311011,[32 16] ; [25 16],[30.74157303 17.25842697] ; [26.25842697 14.74157303],0
r2,1,0.659007,0.194732,[39  8] ; [32  5],[39.72619048  7.27380952] ; [31.27380952  5.72619048],0
a4,1,0.696794,0.151829,[26 22] ; [20 20],[25.09090909 22.90909091] ; [20.90909091 19.09090909],0
s4,1,0.707836,0.140448,[ 9 39] ; [ 9 32],[ 9.70786517 38.29213483] ; [ 8.29213483 32.70786517],0
s7,1,0.71098,0.1373,[20 26] ; [15 23],[19.16666667 26.83333333] ; [15.83333333 22.16666667],0
a5,1,0.735625,0.114009,[36 12] ; [32  9],[36.6741573 11.3258427] ; [31.3258427  9.6741573],0
d3,1,0.747774,0.103411,[41  7] ; [34  7],[40.4494382  7.5505618] ; [34.5505618  6.4494382],0
b5,1,0.771706,0.084184,[29 19] ; [26 15],[29.66292135 18.33707865] ; [25.33707865 15.66292135],0
n1,1,0.803316,0.06203,[5 9] ; [ 6 13],[4.66666667 9.33333333] ; [ 6.33333333 12.66666667],0
v2,1,0.848861,0.036318,[25 21] ; [22 17],[25.43529412 20.56470588] ; [21.56470588 17.43529412],0
