Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n6,1,0.017245,5.671237,[24  7] ; [21 21],[19.10958904 11.89041096] ; [25.89041096 16.10958904],0
p8,1,0.044841,4.024593,[21 10] ; [19 24],[16.75675676 14.24324324] ; [23.24324324 19.75675676],0
n1,1,0.048398,3.896104,[2 9] ; [8 6],[4.4 6.6] ; [5.6 8.4],0
p11,1,0.097333,2.748713,[25  6] ; [27 16],[21.78378378  9.21621622] ; [30.21621622 12.78378378],0
p4,1,0.105323,2.623031,[21 10] ; [21 22],[17.59459459 13.40540541] ; [24.40540541 18.59459459],0
u3,1,0.105414,2.621667,[6 4] ; [14  2],[7.69230769 2.30769231] ; [12.30769231  3.69230769],0
p7,1,0.116189,2.467949,[22  8] ; [22 18],[18.85714286 11.14285714] ; [25.14285714 14.85714286],0
u1,1,0.131355,2.276416,[ 2 29] ; [ 8 35],[ 4.18918919 26.81081081] ; [ 5.81081081 37.18918919],0
d3,1,0.138142,2.198535,[18 13] ; [32 11],[20.94594595 10.05405405] ; [29.05405405 13.94594595],0
b2,1,0.162305,1.952617,[11  9] ; [ 7 14],[ 8.7804878 11.2195122] ; [ 9.2195122 11.7804878],0
b3,1,0.162305,1.952617,[11  9] ; [ 7 14],[ 8.7804878 11.2195122] ; [ 9.2195122 11.7804878],0
s7,1,0.239747,1.382082,[22  7] ; [25 15],[19.75362319  9.24637681] ; [27.24637681 12.75362319],0
p5,1,0.292339,1.108819,[ 1 30] ; [ 4 38],[ 2.12328767 28.87671233] ; [ 2.87671233 39.12328767],0
d4,1,0.292757,1.106897,[22  9] ; [35  8],[23.87837838  7.12162162] ; [33.12162162  9.87837838],0
p2,1,0.314488,1.011733,[23  8] ; [36  7],[24.71621622  6.28378378] ; [34.28378378  8.71621622],0
d1,1,0.365689,0.818262,[14 17] ; [24 19],[15.91891892 15.08108108] ; [22.08108108 20.91891892],0
d5,1,0.389602,0.740185,[21 10] ; [33 10],[22.62162162  8.37837838] ; [31.37837838 11.62162162],0
p1,1,0.390631,0.736977,[ 3 28] ; [ 7 35],[ 4.24657534 26.75342466] ; [ 5.75342466 36.24657534],0
p12,1,0.46729,0.528376,[ 1 30] ; [ 3 39],[ 1.69863014 29.30136986] ; [ 2.30136986 39.69863014],0
v1,1,0.47521,0.509835,[17 14] ; [19 22],[15.5 15.5] ; [20.5 20.5],0
u2,1,0.48384,0.490196,[6 4] ; [11  4],[6.8 3.2] ; [10.2  4.8],0
n3,1,0.484118,0.489574,[7 5] ; [10  4],[7.84615385 4.15384615] ; [9.15384615 4.84615385],0
b1,1,0.491821,0.472541,[14 17] ; [16 27],[12.56756757 18.43243243] ; [17.43243243 25.56756757],0
v2,1,0.526691,0.400772,[16 13] ; [18 20],[14.71641791 14.28358209] ; [19.28358209 18.71641791],0
a4,1,0.595749,0.281455,[ 9 22] ; [15 28],[10.05405405 20.94594595] ; [13.94594595 29.05405405],0
a8,1,0.622874,0.241849,[ 3 25] ; [ 3 38],[ 2.43478261 25.56521739] ; [ 3.56521739 37.43478261],0
p6,1,0.633995,0.226682,[11 20] ; [13 30],[10.05405405 20.94594595] ; [13.94594595 29.05405405],0
a3,1,0.659802,0.193765,[21 10] ; [27 16],[20.10810811 10.89189189] ; [27.89189189 15.10810811],0
r3,1,0.759044,0.094087,[30  1] ; [41  2],[29.74324324  1.25675676] ; [41.25675676  1.74324324],0
a7,1,0.766584,0.088117,[24  7] ; [32 11],[23.45945946  7.54054054] ; [32.54054054 10.45945946],0
b4,1,0.785336,0.074187,[19 12] ; [25 18],[18.43243243 12.56756757] ; [25.56756757 17.43243243],0
s5,1,0.801323,0.06332,[13 17] ; [19 22],[13.52112676 16.47887324] ; [18.47887324 22.52112676],0
v4,1,0.813732,0.055514,[30  1] ; [42  1],[30.16216216  0.83783784] ; [41.83783784  1.16216216],0
p9,1,0.833441,0.044222,[27  4] ; [35  6],[26.69444444  4.30555556] ; [35.30555556  5.69444444],0
n2,1,0.837829,0.04189,[9 3] ; [10  4],[8.76923077 3.23076923] ; [10.23076923  3.76923077],0
s2,1,0.840897,0.040299,[23  8] ; [31 12],[22.62162162  8.37837838] ; [31.37837838 11.62162162],0
r1,1,0.840897,0.040299,[23  8] ; [31 12],[22.62162162  8.37837838] ; [31.37837838 11.62162162],0
s3,1,0.840897,0.040299,[23  8] ; [31 12],[22.62162162  8.37837838] ; [31.37837838 11.62162162],0
r4,1,0.868468,0.027425,[27  4] ; [38  5],[27.22972973  3.77027027] ; [37.77027027  5.22972973],0
v3,1,0.870592,0.026538,[ 9 21] ; [11 28],[ 8.69565217 21.30434783] ; [11.30434783 27.69565217],0
b5,1,0.879089,0.023142,[20 11] ; [27 16],[19.68918919 11.31081081] ; [27.31081081 15.68918919],0
a5,1,0.879089,0.023142,[20 11] ; [27 16],[19.68918919 11.31081081] ; [27.31081081 15.68918919],0
s4,1,0.911254,0.012423,[ 9 22] ; [13 30],[ 9.21621622 21.78378378] ; [12.78378378 30.21621622],0
p10,1,0.915233,0.01133,[26  5] ; [34  7],[25.83333333  5.16666667] ; [34.16666667  6.83333333],0
r2,1,0.929245,0.007885,[29  2] ; [40  3],[28.90540541  2.09459459] ; [40.09459459  2.90540541],0
a2,1,0.935208,0.006609,[ 6 25] ; [ 8 35],[ 5.86486486 25.13513514] ; [ 8.13513514 34.86486486],0
s6,1,0.95115,0.003753,[26  5] ; [35  7],[25.90410959  5.09589041] ; [35.09589041  6.90410959],0
p3,1,0.969511,0.001461,[15 16] ; [21 22],[15.08108108 15.91891892] ; [20.91891892 22.08108108],0
a6,1,0.978295,0.00074,[21 10] ; [29 14],[20.94594595 10.05405405] ; [29.05405405 13.94594595],0
d2,1,0.994851,4.2e-05,[13 18] ; [18 25],[12.98648649 18.01351351] ; [18.01351351 24.98648649],0
