Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,42.82465,[120  49] ; [30 70],[94.23791822 74.76208178] ; [55.76208178 44.23791822],1
a6,1,1e-06,23.895042,[129  40] ; [47 53],[110.57249071  58.42750929] ; [65.42750929 34.57249071],1
r3,1,0.000366,12.699892,[156  13] ; [77 23],[146.38289963  22.61710037] ; [86.61710037 13.38289963],1
r4,1,0.000483,12.180123,[148  23] ; [69 31],[136.92619926  34.07380074] ; [80.07380074 19.92619926],1
d5,1,0.001352,10.270467,[133  37] ; [60 40],[121.51851852  48.48148148] ; [71.48148148 28.51851852],0
a2,1,0.001409,10.194261,[ 47 124] ; [11 89],[ 36.59778598 134.40221402] ; [21.40221402 78.59778598],0
d1,1,0.003718,8.416872,[91 80] ; [35 65],[79.50553506 91.49446494] ; [46.49446494 53.50553506],0
a8,1,0.005534,7.696245,[ 35 125] ; [ 8 87],[ 26.98039216 133.01960784] ; [16.01960784 78.98039216],0
d4,1,0.005696,7.644023,[133  37] ; [62 37],[123.23420074  46.76579926] ; [71.76579926 27.23420074],0
r1,1,0.006307,7.460365,[131  38] ; [62 38],[121.2527881  47.7472119] ; [71.7472119 28.2527881],0
r2,1,0.007144,7.23642,[160   9] ; [85 15],[153.92193309  15.07806691] ; [91.07806691  8.92193309],0
v2,1,0.008394,6.94746,[84 73] ; [35 61],[73.8458498 83.1541502] ; [45.1541502 50.8458498],0
b5,1,0.012729,6.206383,[115  56] ; [52 48],[105.37638376  65.62361624] ; [61.62361624 38.37638376],0
v4,1,0.015905,5.813397,[158  13] ; [82 17],[152.  19.] ; [88. 11.],0
u3,1,0.019647,5.443006,[30 24] ; [11 25],[24.6 29.4] ; [16.4 19.6],0
p9,1,0.029986,4.710117,[133  32] ; [66 30],[125.8045977  39.1954023] ; [73.1954023 22.8045977],0
p10,1,0.040094,4.213898,[130  39] ; [64 34],[122.79400749  46.20599251] ; [71.20599251 26.79400749],0
s6,1,0.070968,3.260492,[102  67] ; [48 50],[94.94382022 74.05617978] ; [55.05617978 42.94382022],0
u2,1,0.100312,2.700571,[27 26] ; [12 24],[23.2247191 29.7752809] ; [15.7752809 20.2247191],0
u1,1,0.112052,2.525034,[ 27 144] ; [ 9 91],[ 22.71586716 148.28413284] ; [13.28413284 86.71586716],0
s1,1,0.131349,2.276486,[  4 162] ; [ 6 93],[  6.26415094 159.73584906] ; [ 3.73584906 95.26415094],0
b1,1,0.147073,2.102354,[ 65 106] ; [47 53],[ 70.67158672 100.32841328] ; [41.32841328 58.67158672],0
n2,1,0.16015,1.972813,[41 10] ; [27 13],[38.10989011 12.89010989] ; [29.89010989 10.10989011],0
n4,1,0.177009,1.822562,[146  25] ; [79 21],[141.97416974  29.02583026] ; [83.02583026 16.97416974],0
s3,1,0.190036,1.71734,[92 76] ; [46 53],[86.83146067 81.16853933] ; [51.16853933 47.83146067],0
a4,1,0.194798,1.680949,[72 98] ; [34 65],[ 66.98884758 103.01115242] ; [39.01115242 59.98884758],0
s2,1,0.229254,1.445485,[77 93] ; [37 61],[72.31343284 97.68656716] ; [41.68656716 56.31343284],0
v3,1,0.243783,1.358582,[ 62 104] ; [30 69],[ 57.63018868 108.36981132] ; [34.36981132 64.63018868],0
n1,1,0.255626,1.292292,[23 26] ; [14 26],[20.37078652 28.62921348] ; [16.62921348 23.37078652],0
p8,1,0.281112,1.161705,[ 56 109] ; [27 71],[ 52.07224335 112.92775665] ; [30.92775665 67.07224335],0
s4,1,0.282416,1.155427,[ 21 148] ; [17 82],[ 23.96268657 145.03731343] ; [14.03731343 84.96268657],0
a3,1,0.340002,0.910425,[117  51] ; [64 36],[113.46268657  54.53731343] ; [67.53731343 32.46268657],0
b4,1,0.363915,0.824337,[102  69] ; [54 46],[98.43542435 72.56457565] ; [57.56457565 42.43542435],0
a1,1,0.369941,0.803863,[  9 162] ; [ 8 92],[ 10.72693727 160.27306273] ; [ 6.27306273 93.72693727],0
p12,1,0.409941,0.678973,[  8 161] ; [ 7 91],[  9.49438202 159.50561798] ; [ 5.50561798 92.49438202],0
b3,1,0.417699,0.65678,[33 60] ; [26 36],[35.4 57.6] ; [23.6 38.4],0
b2,1,0.417699,0.65678,[33 60] ; [26 36],[35.4 57.6] ; [23.6 38.4],0
a5,1,0.455866,0.556027,[117  54] ; [64 36],[114.2103321  56.7896679] ; [66.7896679 33.2103321],0
n3,1,0.585326,0.297704,[34 16] ; [25 15],[32.77777778 17.22222222] ; [26.22222222 13.77777778],0
s8,1,0.631155,0.230498,[ 61 109] ; [33 67],[ 59.18518519 110.81481481] ; [34.81481481 65.18518519],0
p5,1,0.649393,0.206667,[  7 163] ; [ 3 96],[  6.3197026 163.6802974] ; [ 3.6802974 95.3197026],0
p6,1,0.663633,0.189141,[ 29 139] ; [19 79],[ 30.31578947 137.68421053] ; [17.68421053 80.31578947],0
p3,1,0.676194,0.174442,[ 36 135] ; [23 76],[ 37.36666667 133.63333333] ; [21.63333333 77.36666667],0
s5,1,0.679,0.171253,[ 40 125] ; [26 72],[ 41.40684411 123.59315589] ; [24.59315589 73.40684411],0
p11,1,0.682991,0.166778,[122  49] ; [69 31],[120.5202952  50.4797048] ; [70.4797048 29.5202952],0
d2,1,0.685484,0.164017,[72 98] ; [44 54],[73.58208955 96.41791045] ; [42.41791045 55.58208955],0
n6,1,0.751436,0.100329,[139  32] ; [82 17],[139.96666667  31.03333333] ; [81.03333333 17.96666667],0
p1,1,0.77552,0.081318,[ 12 158] ; [ 8 92],[ 12.59259259 157.40740741] ; [ 7.40740741 92.59259259],0
