Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.00025,13.41425,[29 26] ; [206  62],[40.01547988 14.98452012] ; [194.98452012  73.01547988],1
s5,1,0.000543,11.960856,[26 26] ; [ 68 194],[15.56687898 36.43312102] ; [ 78.43312102 183.56687898],1
n4,1,0.000837,11.15829,[31 24] ; [212  60],[40.87155963 14.12844037] ; [202.12844037  69.87155963],1
b3,1,0.003537,8.507332,[ 4 24] ; [72 94],[10.96907216 17.03092784] ; [ 65.03092784 100.96907216],0
b2,1,0.003537,8.507332,[ 4 24] ; [72 94],[10.96907216 17.03092784] ; [ 65.03092784 100.96907216],0
s2,1,0.008239,6.980756,[38 16] ; [137 133],[29.16666667 24.83333333] ; [145.83333333 124.16666667],0
s6,1,0.017271,5.668605,[44 11] ; [171  99],[36.38461538 18.61538462] ; [178.61538462  91.38461538],0
a8,1,0.018213,5.575575,[ 1 51] ; [ 33 214],[ 5.91304348 46.08695652] ; [ 28.08695652 218.91304348],0
p2,1,0.026775,4.905275,[36 19] ; [214  56],[42.30769231 12.69230769] ; [207.69230769  62.30769231],0
b1,1,0.027559,4.855462,[13 42] ; [107 165],[20.18348624 34.81651376] ; [ 99.81651376 172.18348624],0
s3,1,0.050168,3.835837,[38 16] ; [150 118],[31.52795031 22.47204969] ; [156.47204969 111.52795031],0
d3,1,0.06265,3.465808,[43 11] ; [181  90],[37.21846154 16.78153846] ; [186.78153846  84.21846154],0
n1,1,0.100984,2.689933,[ 3 13] ; [30 44],[ 5.86666667 10.13333333] ; [27.13333333 46.86666667],0
v3,1,0.103305,2.653769,[14 40] ; [ 97 161],[19.21153846 34.78846154] ; [ 91.78846154 166.21153846],0
v4,1,0.114077,2.496809,[53  1] ; [249  21],[50.33333333  3.66666667] ; [251.66666667  18.33333333],0
r2,1,0.121973,2.391803,[54  1] ; [248  20],[51.42414861  3.57585139] ; [250.57585139  17.42414861],0
p11,1,0.158289,1.990496,[38 17] ; [212  60],[42.04892966 12.95107034] ; [207.95107034  64.04892966],0
p4,1,0.184388,1.7619,[21 34] ; [130 141],[25.47546012 29.52453988] ; [125.52453988 145.47546012],0
a5,1,0.213221,1.549418,[43 12] ; [190  82],[39.18960245 15.81039755] ; [193.81039755  78.18960245],0
r4,1,0.244483,1.354559,[50  5] ; [231  41],[47.26299694  7.73700306] ; [233.73700306  38.26299694],0
p9,1,0.274984,1.191715,[53  2] ; [249  21],[51.10769231  3.89230769] ; [250.89230769  19.10769231],0
r3,1,0.278041,1.176641,[54  1] ; [256  14],[52.46153846  2.53846154] ; [257.53846154  12.46153846],0
a4,1,0.33798,0.918078,[22 33] ; [128 144],[25.2293578 29.7706422] ; [124.7706422 147.2293578],0
p3,1,0.3446,0.893244,[17 38] ; [102 169],[20.07668712 34.92331288] ; [ 98.92331288 172.07668712],0
a3,1,0.350397,0.87202,[43 12] ; [196  76],[40.19877676 14.80122324] ; [198.80122324  73.19877676],0
d5,1,0.351309,0.868723,[42 12] ; [226  46],[44.39263804  9.60736196] ; [223.60736196  48.39263804],0
d2,1,0.364367,0.822785,[23 32] ; [131 139],[26.06153846 28.93846154] ; [127.93846154 142.06153846],0
b5,1,0.380767,0.768223,[38 17] ; [171 101],[35.1529052 19.8470948] ; [173.8470948  98.1529052],0
v1,1,0.420227,0.649681,[24 31] ; [129 131],[26.71428571 28.28571429] ; [126.28571429 133.71428571],0
a1,1,0.423266,0.641229,[ 1 54] ; [ 11 261],[ 2.01834862 52.98165138] ; [  9.98165138 262.01834862],0
p12,1,0.449847,0.571038,[ 2 53] ; [ 17 255],[ 3.19571865 51.80428135] ; [ 15.80428135 256.19571865],0
a7,1,0.458559,0.549411,[41 13] ; [193  79],[38.7607362 15.2392638] ; [195.2392638  76.7607362],0
n3,1,0.466614,0.529984,[11  5] ; [58 17],[12.13186813  3.86813187] ; [56.86813187 18.13186813],0
u2,1,0.47949,0.500023,[6 6] ; [45 29],[7.11627907 4.88372093] ; [43.88372093 30.11627907],0
p5,1,0.485181,0.487196,[ 2 53] ; [ 16 250],[ 3.08411215 51.91588785] ; [ 14.91588785 251.08411215],0
s1,1,0.487886,0.481185,[ 1 53] ; [ 10 258],[ 1.8447205 52.1552795] ; [  9.1552795 258.8447205],0
s8,1,0.592275,0.286805,[25 30] ; [113 159],[23.21100917 31.78899083] ; [114.78899083 157.21100917],0
u1,1,0.598751,0.276883,[12 43] ; [ 51 221],[10.59633028 44.40366972] ; [ 52.40366972 219.59633028],0
u3,1,0.599772,0.275341,[8 4] ; [44 31],[7.17241379 4.82758621] ; [44.82758621 30.17241379],0
p1,1,0.61125,0.258359,[ 4 51] ; [ 15 257],[ 3.19571865 51.80428135] ; [ 15.80428135 256.19571865],0
p6,1,0.65753,0.196537,[12 43] ; [ 66 202],[13.28173375 41.71826625] ; [ 64.71826625 203.28173375],0
r1,1,0.677652,0.17278,[43 12] ; [204  66],[41.8 13.2] ; [205.2  64.8],0
n6,1,0.697927,0.150638,[47  8] ; [225  45],[46.03076923  8.96923077] ; [225.96923077  44.03076923],0
a2,1,0.702573,0.145809,[13 42] ; [ 71 201],[14.12844037 40.87155963] ; [ 69.87155963 202.12844037],0
s7,1,0.720421,0.12809,[27 27] ; [124 138],[25.80379747 28.19620253] ; [125.19620253 136.80379747],0
d1,1,0.739177,0.110852,[30 25] ; [155 117],[31.11620795 23.88379205] ; [153.88379205 118.11620795],0
v2,1,0.75503,0.097352,[28 24] ; [145 113],[29.01935484 22.98064516] ; [143.98064516 114.01935484],0
a6,1,0.833305,0.044295,[40 15] ; [194  78],[39.35779817 15.64220183] ; [194.64220183  77.35779817],0
n2,1,0.890757,0.018864,[12  4] ; [55 20],[11.78021978  4.21978022] ; [55.21978022 19.78021978],0
b4,1,0.927029,0.008387,[33 22] ; [165 107],[33.30275229 21.69724771] ; [164.69724771 107.30275229],0
d4,1,0.972046,0.001228,[45 10] ; [222  50],[44.90825688 10.09174312] ; [222.09174312  49.90825688],0
p7,1,0.972285,0.001207,[25 29] ; [122 143],[24.88401254 29.11598746] ; [122.11598746 142.88401254],0
